,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-573000.000,-539000.000
AccretionExpense,-94000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,8409000.000,12337000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,7000.000,
AmortizationOfFinancingCosts,,422000.000
AmortizationOfFinancingCostsAndDiscounts,,422000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,3717209.000,4590945.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,-6700.000
CapitalLeaseObligationsIncurred,135000.000,46000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-121361000.000,
ComprehensiveIncomeNetOfTax,-48850000.000,-68922000.000
CurrentIncomeTaxExpenseBenefit,0.000,0.000
DeferredFederalIncomeTaxExpenseBenefit,-187000.000,32000.000
Depreciation,,2306000.000
DividendsPreferredStockStock,0.000,0.000
EarningsPerShareBasicAndDiluted,-1.840,-2.570
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,482000.000,774000.000
FairValueAdjustmentOfWarrants,0.000,0.000
GainLossOnDispositionOfAssets1,-42000.000,-10000.000
GainLossOnInvestments,-33000.000,0.000
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,-42000.000,-10000.000
GeneralAndAdministrativeExpense,12672000.000,16925000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,18000000.000,24900000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-16506000.000,-23542000.000
IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,24000.000,22000.000
IncomeTaxReconciliationNondeductibleExpenseOther,0.000,0.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,12000.000,394000.000
IncomeTaxReconciliationOtherAdjustments,-2000.000,0.000
IncomeTaxReconciliationTaxCreditsResearch,1261000.000,1778000.000
IncreaseDecreaseInAccountsPayable,897000.000,931000.000
IncreaseDecreaseInAccruedLiabilities,2778000.000,1336000.000
IncreaseDecreaseInDeferredLiabilities,-467000.000,0.000
IncreaseDecreaseInDeferredRevenue,-13000.000,0.000
IncreaseDecreaseInDerivativeLiabilities,0.000,0.000
IncreaseDecreaseInOtherCurrentAssets,185000.000,-47000.000
IncreaseDecreaseInOtherDeferredLiability,859000.000,0.000
IncreaseDecreaseInOtherReceivables,142000.000,-106000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1067000.000,-885000.000
InterestExpense,12000.000,1760000.000
InterestIncomeDomesticDeposits,641000.000,909000.000
InterestPaid,0.000,1136000.000
LeaseAndRentalExpense,,1800000.000
LicenseCosts,3184000.000,580000.000
MarketableSecuritiesUnrealizedGainLoss,-302000.000,319000.000
NetCashProvidedByUsedInFinancingActivities,818000.000,20928000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,818000.000,20928000.000
NetCashProvidedByUsedInInvestingActivities,-86453000.000,2052000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-86453000.000,2052000.000
NetCashProvidedByUsedInOperatingActivities,-35726000.000,-50441000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-35726000.000,-50441000.000
NetIncomeLoss,-48548000.000,-69241000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-48548000.000,-69241000.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,139000.000,3533000.000
