,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,5043000.000,3083000.000,2128000.000,2852000.000,2799000.000,4223000.000,3867000.000,4194000.000,5899000.000,6505000.000,9616000.000,8851000.000,7857000.000,7517000.000,5990000.000,3406000.000,4322000.000,5665000.000,6831000.000,4593000.000,5046000.000,4530000.000,5689000.000,4176000.000
AccountsReceivableNetCurrent,,,,,,,7477000.000,,,,3731000.000,,,,2993000.000,,,,3718000.000,,,,474000.000,
AccruedBonusesCurrent,,,,,1894000.000,2821000.000,3802000.000,1086000.000,2177000.000,2708000.000,4386000.000,1050000.000,2123000.000,3187000.000,4295000.000,1149000.000,2300000.000,2663000.000,2609000.000,,,,,
AccruedLiabilitiesCurrent,7087000.000,10434000.000,10012000.000,6297000.000,7866000.000,11667000.000,12990000.000,5410000.000,6629000.000,8016000.000,9934000.000,4895000.000,6389000.000,7503000.000,9892000.000,5992000.000,7441000.000,9680000.000,,,,,,
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,,,,,517000.000,511000.000,299000.000,389000.000,385000.000,670000.000
AccruedSalariesCurrent,,,,,2306000.000,2510000.000,2461000.000,2169000.000,2604000.000,3112000.000,3009000.000,2401000.000,2698000.000,2928000.000,3061000.000,2578000.000,2851000.000,2965000.000,2156000.000,1573000.000,1627000.000,1682000.000,1582000.000,123000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,1300000.000,,41389000.000,,,,31760000.000,,,,33508000.000,,,,15453000.000,,,,13541000.000,2849000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1000.000,,,,5000.000,12000.000,8000.000,11000.000,0.000,0.000,-1000.000,6000.000,6000.000,4000.000,0.000,,,,,-42000.000,-54000.000,,,
AdditionalPaidInCapital,891672000.000,895729000.000,900801000.000,935455000.000,935980000.000,938680000.000,977962000.000,980467000.000,981772000.000,1014642000.000,1076403000.000,1086798000.000,1089382000.000,1093227000.000,1121707000.000,1126934000.000,1132783000.000,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,1135354000.000,1136881000.000,1140059000.000,1142313000.000,1144042000.000,1146357000.000,1173104000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,200000.000,,,,13000.000,
Assets,79598000.000,77185000.000,78036000.000,101322000.000,85917000.000,79357000.000,105676000.000,88946000.000,76947000.000,91006000.000,134782000.000,107629000.000,89925000.000,70933000.000,89631000.000,78069000.000,60843000.000,79028000.000,74880000.000,52609000.000,38566000.000,24691000.000,28677000.000,22529000.000
AssetsCurrent,63023000.000,61948000.000,62695000.000,88725000.000,74719000.000,68714000.000,95837000.000,79707000.000,68420000.000,82768000.000,127060000.000,100572000.000,83532000.000,64828000.000,83842000.000,72622000.000,55723000.000,74267000.000,72219000.000,50152000.000,36325000.000,22625000.000,27160000.000,21652000.000
AvailableForSaleSecurities,,,,,,,,,,,,,,,67569000.000,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,,,,,109000.000,,,,104000.000,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,,,,,,173000.000,,,,69000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,,,319000.000,,,,188000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,,,131000.000,,,,116000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,,,,72000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,,,116000.000,,,,72000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,,,,,,,,,37000.000,,,,15000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,,,,,,,,,282000.000,,,,173000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,,,,,,,,,0.000,,,,,
CashAndCashEquivalentsAtCarryingValue,51157000.000,45707000.000,48344000.000,74887000.000,54917000.000,42199000.000,45345000.000,50379000.000,57934000.000,73988000.000,101659000.000,73706000.000,65895000.000,54060000.000,78445000.000,67491000.000,50957000.000,32046000.000,65767000.000,46153000.000,33854000.000,20618000.000,25742000.000,20045000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,1.760,,,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,14834577.000,14743697.000,,,,,,,,,,,,,18165000.000,18330000.000,18330000.000,916547.000,498556.000,19279.000
CommonStockParOrStatedValuePerShare,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007
