,2011-09-30,2012-09-30,2013-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,466000.000,388000.000,-407000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,-500000.000,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,1265000.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,2317000.000,20000.000,-7000.000
CostsAndExpenses,8820000.000,10866000.000,12955000.000
DebtInstrumentConvertibleBeneficialConversionFeature,,253000.000,253000.000
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,,0.160,0.160
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,0.100,0.100
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,282000.000,,
DepreciationAndAmortization,25000.000,22000.000,9000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,-21000.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,-21000.000,
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,32000.000,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,-21000.000,
DisposalGroupIncludingDiscontinuedOperationRevenue,,11000.000,
EarningsPerShareBasic,,0.370,0.380
EarningsPerShareBasicAndDiluted,-0.030,,
EarningsPerShareDiluted,,0.090,0.100
GainLossOnDispositionOfAssets1,2227000.000,202000.000,202000.000
GainsLossesOnExtinguishmentOfDebt,,1447000.000,
IncomeLossFromContinuingOperations,-2667000.000,5437000.000,5571000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-2667000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,5649000.000,5571000.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.180,0.360,0.370
IncomeLossFromContinuingOperationsPerDilutedShare,,0.090,0.090
IncomeLossFromDiscontinuedOperationsNetOfTax,2195000.000,181000.000,202000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.150,0.010,0.010
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,0.000,0.010
IncomeTaxExpenseBenefit,,212080.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-2292014.000,-2409374.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,1910377.000,1962869.000
IncomeTaxReconciliationOtherReconcilingItems,,72107.000,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,261228.000,251347.000
IncreaseDecreaseInAccountsPayable,613000.000,-147000.000,232000.000
IncreaseDecreaseInAccountsReceivable,7933000.000,10615000.000,13967000.000
IncreaseDecreaseInAccruedLiabilities,570000.000,403000.000,956000.000
IncreaseDecreaseInIncomeTaxes,,212000.000,
IncreaseDecreaseInOperatingAssets,-188000.000,-55000.000,-12000.000
IncreaseDecreaseInPrepaidExpensesOther,13000.000,-9000.000,15000.000
InterestExpense,582000.000,1126000.000,866000.000
InterestPaid,678000.000,855000.000,562000.000
InvestmentIncomeInterest,21000.000,,
LeaseAndRentalExpense,,96161.000,80065.000
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredClaims,,,660000.000
MortgageLoanRelatedToPropertySales1,6625000.000,,
NetCashProvidedByUsedInFinancingActivities,1082000.000,607000.000,-3653000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1582000.000,607000.000,-3653000.000
NetCashProvidedByUsedInInvestingActivities,1265000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,1265000.000,,
NetCashProvidedByUsedInOperatingActivities,-1881000.000,-219000.000,3246000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4198000.000,-239000.000,3253000.000
NetIncomeLoss,-472000.000,5618000.000,5773000.000
NonoperatingIncomeExpense,-561000.000,321000.000,-866000.000
NotesIssued1,,2150000.000,
NotesReduction,,1500000.000,
OperatingIncomeLoss,-2106000.000,5328000.000,6437000.000
ProceedsFromConvertibleDebt,1224000.000,2089000.000,
ProceedsFromIssuanceOfLongTermDebt,730000.000,,
ProvisionForDoubtfulAccounts,3916000.000,5066000.000,9881000.000
RepaymentsOfConvertibleDebt,100000.000,750000.000,3313000.000
RepaymentsOfLongTermDebt,272000.000,732000.000,340000.000
SalesRevenueServicesGross,,21260000.000,29273000.000
SalesRevenueServicesNet,6714000.000,16194000.000,19392000.000
SellingGeneralAndAdministrativeExpense,8795000.000,10844000.000,12946000.000
ShareBasedCompensation,1003000.000,766000.000,574000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,500000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesPurchasedForAward,,0.000,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,0.610,
StockIssuedDuringPeriodValueShareBasedCompensation,1003000.000,766000.000,574000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,0.000,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,,61644872.000,61644872000.000
WeightedAverageNumberOfSharesOutstandingBasic,,15049507.000,15049507000.000
