,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-30,2014-09-28,2014-12-28,2015-03-29,2015-06-30,2015-09-27,2015-12-27,2016-03-27,2017-01-01,2017-04-02
AdjustmentForAmortization,,,,,,,,,126000.000,,,,,,,,,,,,
AdvertisingExpense,,,,,28000.000,9000.000,25000.000,24000.000,11000.000,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,105000.000,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,,127000.000,,868000.000,900000.000,900000.000,732000.000,844000.000,800000.000,800000.000,800000.000,800000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,,,,,,253718.000,437804.000,466119.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,0.150,0.140,,,,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,0.150,0.140,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,833000.000,792000.000,752000.000,-116000.000,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,16924000.000,17492000.000,18248000.000,19265000.000,,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,194000.000,,176000.000,11000.000,,,,,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,381000.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,35000.000,,-185000.000,,,,737000.000,,,,-2072000.000,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,-675000.000,,,,
CostOfGoodsAndServicesSold,557000.000,383000.000,539000.000,872000.000,9782000.000,13166000.000,13484000.000,13762000.000,12729000.000,13610000.000,14501000.000,17853000.000,21715000.000,20719000.000,21582000.000,23041000.000,20005000.000,20407000.000,20789000.000,23409000.000,22370000.000
CostsAndExpenses,,,,,,,,,,,,,,,,,,23948000.000,24516000.000,27201000.000,26195000.000
CurrentFederalTaxExpenseBenefit,,,,,,,188000.000,,,,,,,,,,,,,,
CurrentForeignTaxExpenseBenefit,,,,,,,119000.000,,,,,,,,,,,,,,
CurrentIncomeTaxExpenseBenefit,,,,,,,307000.000,,267000.000,580000.000,1342000.000,1699000.000,,,,,,,,,
DeferredCompensationArrangementWithIndividualEmployerContribution,,,,,,101000.000,135000.000,,203000.000,,,,,,,,,,,,
DefinedContributionPlanCostRecognized,,,,,,31000.000,74000.000,,76000.000,,,,,,,,,,,,
Depreciation,,,,,572000.000,,,,772000.000,,800000.000,,1400000.000,1500000.000,1500000.000,1700000.000,1500000.000,1500000.000,1600000.000,1700000.000,1700000.000
DepreciationAndAmortization,,,35000.000,,572000.000,,,,898000.000,,914000.000,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,898000.000,,,,2311000.000,2355000.000,2395000.000,2398000.000,2362000.000,,,,
DepreciationNonproduction,,,,,,800000.000,800000.000,,,,,,,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,0.000,,,0.000,0.000,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,-121000.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,105000.000,,,,,,,,,,,,,,
EarningsPerShareBasic,,,,,,0.140,0.180,,0.220,0.260,0.110,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.040,-0.070,-0.090,-0.160,-0.020,,0.130,,0.220,0.260,0.110,-0.280,0.010,,0.020,,-0.030,-0.030,-0.020,-0.040,-0.150
EarningsPerShareDiluted,,,,-0.160,-0.020,0.140,0.130,0.300,0.220,0.260,0.110,,,,,,,,,,
EffectOfExchangeRateOnCashContinuingOperations,,,,,,,,,,,,,,,,,37000.000,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,,,,,-0.491,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,0.397,,,,,,,,
GainLossOnDispositionOfAssets,,,-53000.000,,,,,,,,,,,,,,,,,,
GainOnPurchaseOfBusiness,,,,,381000.000,,,,,,,,,,,,,,,,
GoodwillImpairmentLoss,,,,,,,,,,,,,0.000,,,,0.000,,,,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,,,,-668000.000,,,,,,,,
GrossProfit,297000.000,246000.000,390000.000,442000.000,3699000.000,4326000.000,4764000.000,5503000.000,5671000.000,6332000.000,6429000.000,5801000.000,6983000.000,6387000.000,6282000.000,5796000.000,4484000.000,4621000.000,5712000.000,4791000.000,3102000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,,,,0.000,,,,0.000,0.000,0.000,0.000,
IncomeLossFromContinuingOperations,,,,,,,1020000.000,,1254000.000,1515000.000,1584000.000,163000.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,-16000.000,839000.000,1389000.000,2114000.000,1696000.000,2266000.000,2992000.000,201000.000,385000.000,235000.000,395000.000,492000.000,-867000.000,-726000.000,-345000.000,-190000.000,-2661000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,-16000.000,,1082000.000,,1310000.000,1576000.000,1650000.000,208000.000,,,,,,,,-220000.000,-2781000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,0.180,,0.220,0.260,0.110,-0.280,,,,,,,,-0.010,-0.150
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,-250000.000,,,,,,,,,,,,,-490000.000,7000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,-268000.000,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,-0.050,,,,,,,,,,,,,-0.030,
IncomeTaxExpenseBenefit,,,,,,,,,386000.000,690000.000,1342000.000,-7000.000,153000.000,237000.000,-39000.000,1158000.000,-426000.000,-132000.000,-8000.000,30000.000,120000.000
IncomeTaxesPaid,,,,,,,,,119000.000,110000.000,153000.000,1094000.000,25000.000,,,,123000.000,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,,,162000.000,,,,-2474000.000,,,,962000.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,858000.000,,-524000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,,,-91000.000,,-328000.000,,,,-362000.000,,,,277000.000,,,,-974000.000,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,,,,-558000.000,,,,-950000.000,,,,
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,,,,,,,-23000.000,,,,-150000.000,,,,
IncreaseDecreaseInDeferredRevenue,,,,,,,,,-391000.000,,,,-164000.000,,,,-145000.000,,,,
IncreaseDecreaseInDueFromRelatedParties,,,,,-205000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInDueToRelatedParties,,,,,-321000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,,,541000.000,,-90000.000,,,,256000.000,,,,1068000.000,,,,596000.000,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,,,-90000.000,,,,383000.000,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,-1000.000,,143000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,456000.000,,,,600000.000,,,,815000.000,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,,,,,,,,,0.000,,,,
InterestIncomeExpenseNet,,,,,-167000.000,-225000.000,-146000.000,-604000.000,-205000.000,-293000.000,-282000.000,-619000.000,-921000.000,-1213000.000,-1466000.000,-1248000.000,-1141000.000,-1126000.000,-1107000.000,-1030000.000,-865000.000
InterestPaid,,,,,152000.000,,,,100000.000,,,,843000.000,,,,1050000.000,,,,
LeaseAndRentalExpense,,,,,163000.000,49000.000,119000.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,-17000.000,,31318000.000,,,,-1758000.000,,,,2931000.000,,,,-1589000.000,,,,
