,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,5457148.000,5503680.000,4179339.000,3634133.000,3725806.000,3284659.000,3168181.000,4252910.000,3637849.000,3911854.000,4557568.000,6012041.000,5040750.000,7851450.000,8532938.000,9105214.000,7636645.000,5327268.000,5093817.000,5560040.000,5320801.000,5551619.000,4808672.000,5597558.000,5691062.000
AccountsPayableAndAccruedLiabilitiesNoncurrent,6118071.000,6295559.000,5987844.000,5268827.000,5751741.000,5692068.000,5835092.000,6133042.000,6627879.000,6685807.000,6805962.000,7020060.000,7128805.000,7385375.000,7141535.000,7051630.000,6975295.000,7465656.000,7406330.000,7516980.000,8007570.000,7857174.000,7215612.000,3891710.000,4106451.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,,,180871.000,,,,558142.000,,,,347282.000,,,,763079.000,
AccountsPayableCurrent,4782018.000,7062654.000,12229189.000,6694127.000,5011013.000,10252425.000,9136034.000,7156327.000,8307264.000,6588445.000,5890478.000,5107208.000,3636395.000,,,,,,,,,,,,
AccountsPayableTradeCurrent,,,,,,,,,,,,,,4221685.000,4803969.000,6772082.000,4664424.000,4523321.000,4833501.000,5914042.000,5230720.000,3075639.000,4693744.000,4362804.000,5254493.000
AccountsReceivableNetCurrent,8539739.000,13671736.000,10351372.000,11883779.000,7465904.000,11322057.000,10012443.000,9639709.000,14329246.000,19628085.000,13820892.000,12362871.000,14869141.000,12923663.000,14911644.000,17595811.000,16513109.000,14788292.000,16173719.000,17401479.000,14957216.000,16200451.000,17226850.000,16821737.000,17791248.000
AccruedVacationCurrent,,,,,,,,,,,,893654.000,,,,1203552.000,,,,1073348.000,,,,958160.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,9544231.000,,,,10326947.000,,,,12602284.000,,,,12066982.000,,,,12848658.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2275637.000,2461686.000,1665108.000,1370224.000,1537299.000,1198713.000,1180810.000,1234861.000,1446537.000,1504784.000,1707628.000,1862629.000,1816546.000,1963738.000,1213889.000,657040.000,411526.000,1040386.000,551021.000,671674.000,1031772.000,733729.000,1078566.000,726599.000,1641631.000
AdditionalPaidInCapitalCommonStock,221839475.000,222355164.000,222623306.000,222786426.000,222849113.000,222901310.000,222953735.000,223181705.000,223279772.000,223347516.000,229004171.000,229917341.000,230046391.000,234382503.000,245183160.000,245970742.000,246129264.000,246303695.000,246444430.000,246591415.000,250018489.000,250175492.000,250312743.000,250405012.000,250512129.000
AllowanceForDoubtfulAccountsReceivableCurrent,46000.000,46000.000,72000.000,,,,,,,,,,,,,,,,,,,,,,
Assets,78460200.000,82387778.000,82023152.000,81101945.000,76013705.000,78864253.000,78691549.000,77880018.000,81677303.000,82827767.000,80991889.000,80654642.000,81429962.000,117486323.000,126474866.000,124739347.000,121587210.000,119439581.000,116494740.000,117493016.000,113899639.000,111361480.000,116462929.000,109410336.000,110011792.000
AssetsCurrent,31035963.000,35317296.000,34822559.000,38599280.000,33130035.000,37279527.000,37739495.000,36382223.000,39288753.000,40536553.000,39019123.000,38600998.000,39430385.000,46707866.000,57248661.000,56028414.000,53963004.000,51655933.000,49634933.000,50847562.000,47427061.000,45899085.000,52507003.000,47678194.000,48181685.000
AssetsNoncurrent,47424237.000,47070482.000,47200593.000,42502665.000,42883670.000,41584726.000,40952054.000,41497795.000,42388550.000,42291214.000,41972766.000,42053644.000,41999577.000,70778457.000,69226205.000,68710933.000,67624206.000,67783648.000,66859807.000,66645454.000,66472578.000,65462395.000,63955926.000,61732142.000,61830107.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,2989645.000,1216646.000,389272.000,122310.000,77761.000,71655.000,0.000,,,,,,,,,,,347957.000,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,6032625.000,4427387.000,2609750.000,1216646.000,389272.000,122310.000,77761.000,71655.000,0.000,,,,,,,,,,,40000.000,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,683883.000,726615.000,379895.000,,0.000,,,,0.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,391365.000,,,,,,,,,,,,,,,,,,,,,,,,
BilledContractReceivables,,,,,,,,-117503299.000,,,,-152849352.000,,,,-265026596.000,,,,-272058689.000,,,,166017018.000,
BillingsInExcessOfCost,,,,,,,,1099422.000,,,,3464079.000,,,,3108008.000,,,,3230906.000,,,,2919674.000,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,50000.000,50000.000,,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,,,,,,2500000.000,,,,0.000,,,,,
CapitalLeaseObligationsCurrent,32684.000,23887.000,16118.000,11053.000,4690.000,3343.000,1946.000,0.000,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,4690.000,3343.000,1946.000,495.000,,,,0.000,,,,,,,,,,,,,,,,,
