,2011-05-31,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-28,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsAndNotesReceivableNet,,,,,,,,,,,,,,,,,,,,,299156.000,299156.000,,,622330.000
AccountsPayableAndAccruedLiabilitiesCurrent,268140.000,235867.000,193372.000,158758.000,52917.000,95856.000,106815.000,157253.000,183246.000,105018.000,220498.000,171643.000,144341.000,223018.000,246771.000,238009.000,238836.000,190320.000,319343.000,415226.000,115882.000,229312.000,315310.000,476415.000,339940.000
AccountsReceivableNetCurrent,190857.000,155798.000,191211.000,61782.000,127446.000,263869.000,360651.000,641635.000,346784.000,335390.000,529810.000,316358.000,309452.000,323640.000,319150.000,284121.000,695305.000,436655.000,837919.000,224235.000,299156.000,435751.000,859737.000,905507.000,464153.000
AccountsReceivableRelatedParties,,,,,,,,,,,,14323.000,21331.000,21331.000,8726.000,12601.000,35101.000,22407.000,35005.000,39575.000,44779.000,44704.000,27350.000,27200.000,27050.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,14000.000,,,,1400.000,,,,,,,,,
AccruedLiabilitiesForCommissionsExpenseAndTaxes,,,,,,,,,,,,6374.000,,,,88556.000,,,,160027.000,,,,202471.000,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,,,,,,532103.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,-206581.000,,,,259274.000,,,,303312.000,,,,363692.000,,,,339320.000,
AdditionalPaidInCapitalCommonStock,7122903.000,7214207.000,7311736.000,7350650.000,7439453.000,7528258.000,7620152.000,7715232.000,7800943.000,7894012.000,7982502.000,8067163.000,8189288.000,8277463.000,8369428.000,8457603.000,8524802.000,8675056.000,8815625.000,8827118.000,8944368.000,8944368.000,8944368.000,8944368.000,8944368.000
AllowanceForDoubtfulAccountsReceivableCurrent,113152.000,129426.000,112798.000,78885.000,66980.000,59113.000,92050.000,114591.000,114591.000,14500.000,0.000,3400.000,3400.000,13300.000,13300.000,13400.000,13400.000,13400.000,13400.000,125800.000,22200.000,22200.000,22200.000,125800.000,22200.000
Assets,2959236.000,3140628.000,3412245.000,3212683.000,3077727.000,3208608.000,3494397.000,4380977.000,4757265.000,4862967.000,5339408.000,5077693.000,5076688.000,4915324.000,4806888.000,4576192.000,4510058.000,5152430.000,6023473.000,5857217.000,5154895.000,4989092.000,4825640.000,3615557.000,3627158.000
AssetsCurrent,2238623.000,2421607.000,2660452.000,2621027.000,2504934.000,2624306.000,2882662.000,3930200.000,4314611.000,4417891.000,4899797.000,4455349.000,4451837.000,4127235.000,4025658.000,3624637.000,3566606.000,4179869.000,5042141.000,5015726.000,3962145.000,3656998.000,3504014.000,3369250.000,3395530.000
CapitalLeaseObligations,,,,,,,,18591.000,,,,,,,,,,,,-9390.000,,,,18791.000,
CapitalLeaseObligationsCurrent,,,,,,4856.000,4581.000,4581.000,4581.000,4845.000,5331.000,5030.000,5139.000,5679.000,5633.000,5639.000,6568.000,11413.000,11527.000,9390.000,7896.000,4690.000,4802.000,4047.000,5034.000
CapitalLeaseObligationsNoncurrent,,,,,,16301.000,15123.000,14010.000,13256.000,11456.000,10187.000,8894.000,7577.000,6233.000,5474.000,4081.000,2659.000,22340.000,20597.000,19439.000,18253.000,17002.000,15758.000,14744.000,11989.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,3474.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,5420.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,5116.000,,,,,,,,,,,,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassFlightEquipmentGross,,,,,,,,,,,,13924.000,,,,9720.000,,,,4959.000,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassOtherPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,29484.000,,,,22918.000,
Cash,,,,,,,,,,,,,,,,,,,,,747846.000,747846.000,,,1347250.000
CashAndCashEquivalentsAtCarryingValue,1497788.000,1646683.000,1352793.000,1148995.000,1095630.000,1253897.000,1632760.000,2234545.000,2859533.000,2845422.000,2749544.000,2971825.000,2710448.000,2389178.000,2010609.000,1514534.000,861669.000,1687584.000,1866352.000,2062873.000,747846.000,387601.000,493463.000,732112.000,1347250.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,,,,1687564.000,1866352.000,,,,,,
CashUninsuredAmount,,,,,,,,1700000.000,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,,,8407221.000,,,,8407221.000,6407221.000,,,,,,
CommonStockOtherSharesOutstanding,,,,,,,,,,,,,,,,25913646.000,,,,26390313.000,,,,26640313.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,25932646.000,25932646.000,25957646.000,25800146.000,25800146.000,25800146.000,25810146.000,25833646.000,25833646.000,25853646.000,25853646.000,25853646.000,25903646.000,25903646.000,25913646.000,25913646.000,25913646.000,26158646.000,26352646.000,26390313.000,26640313.000,26640313.000,26640313.000,26640313.000,26640313.000
CommonStockSharesOutstanding,25932646.000,,,,,,25810146.000,25833646.000,,,,,25903646.000,,25913646.000,,25913646.000,,,,26640313.000,26640313.000,26640313.000,,26640313.000
