,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,,,9604000.000,13865000.000,11059000.000,10828000.000,8983000.000,9739000.000
AccountsReceivableNet,,,,,,,,,,,,,,,,,10896000.000,12891000.000,13732000.000,14593000.000,14275000.000,14823000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,18000.000,,,,560000.000,,,,2032000.000,,,2600000.000,3717000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,,,,,,,700000.000,,,,2000000.000,,,,2200000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-6346000.000,-13664000.000,-20385000.000,-20909000.000,-20969000.000,,,,,,13000.000,37000.000,47000.000,59000.000,85000.000,191000.000,165000.000,263000.000,384000.000,289000.000,286000.000,737000.000
AdditionalPaidInCapital,328958000.000,329790000.000,329995000.000,330090000.000,330263000.000,330717000.000,331097000.000,331657000.000,345549000.000,344456000.000,345300000.000,346155000.000,346976000.000,345775000.000,347937000.000,349168000.000,350400000.000,349237000.000,350878000.000,352519000.000,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,,,,354194000.000,352584000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,187000.000,190000.000
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,,,,,,,,,,,77000.000,101000.000,149000.000,242000.000,404000.000,370000.000,,
Assets,3863864000.000,3740654000.000,3678119000.000,3846876000.000,3831930000.000,488354000.000,470703000.000,432484000.000,442031000.000,409108000.000,431147000.000,416895000.000,399295000.000,382075000.000,392936000.000,385527000.000,388625000.000,390655000.000,393541000.000,392136000.000,390465000.000,407212000.000
AssetsFairValueDisclosureNonrecurring,,,,,36685000.000,113545000.000,117921000.000,45574000.000,59008000.000,85879000.000,133968000.000,16205000.000,17022000.000,36701000.000,23349000.000,1741000.000,2635000.000,6557000.000,19299000.000,16646000.000,10135000.000,10051000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AssetsHeldForSaleAtCarryingValue,1768000.000,1768000.000,,2229805000.000,2126282000.000,,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,34476000.000,,,,,,,,,,,,,,,
AvailableForSaleSecurities,316517000.000,84487000.000,46435000.000,26000.000,26000.000,,,,,,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,,,,,1005000.000,,,,9750000.000,,,,9868000.000,,,,10204000.000,,,
CashAndCashEquivalentsAtCarryingValue,410460000.000,662453000.000,764636000.000,1059468000.000,1193462000.000,38389000.000,62377000.000,69584000.000,21785000.000,25347000.000,43138000.000,32919000.000,47881000.000,56624000.000,58819000.000,39952000.000,63387000.000,55871000.000,69040000.000,65845000.000,96658000.000,120266000.000
CashAndDueFromBanks,112300000.000,99612000.000,94551000.000,,,,,,,,,,,,,,,,,,,
CashCashEquivalentsAndShortTermInvestments,,,,,1193958000.000,38885000.000,62873000.000,70080000.000,21785000.000,25347000.000,43138000.000,32919000.000,47881000.000,56624000.000,58819000.000,39952000.000,63387000.000,55871000.000,69040000.000,65845000.000,,
CertificatesOfDepositAtCarryingValue,,,,,,,,500000.000,500000.000,500000.000,,,,,,,,,,,,
DebtInstrumentBasisSpreadOnVariableRate,,,,,2.000,0.020,2.000,2.000,2.000,2.000,,,,,,,,,,,,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,,,264000.000,257000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,400000.000,,,,2971000.000,,,,3984000.000,,,
DeferredRevenue,,,,,,,,,,,,,,,,,,,,,9984000.000,8255000.000
DeferredTaxAssetsGross,,,,,,,105548000.000,,,,82963000.000,,,,86941000.000,,,,80276000.000,,,
DeferredTaxAssetsNet,,,,,,,,,,,400000.000,,,,2971000.000,,,,3984000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,74494000.000,,,,63781000.000,,,,64132000.000,,,,60708000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,165000000.000,,,,121000000.000,,,,119800000.000,,,,,,,
DeferredTaxAssetsOther,,,,,,,2919000.000,,,,,,,,,,,,1000000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,105548000.000,,,,82563000.000,,,,83970000.000,,,,76292000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,,,,,,,,,1912000.000,,,,1866000.000,,,
DeferredTaxLiabilitiesOther,,,,,,,,,,,400000.000,,,,16000.000,,,,65000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,,,,1043000.000,,,,2053000.000,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesAfterTax,,,,,,,22428000.000,,,,,,,,,,,,,,,
Deposits,3424519000.000,3322215000.000,3280083000.000,3457460000.000,3450529000.000,,,,,,0.000,,,,0.000,,,,,,,
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,,,,5850000.000,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherLiabilities,,,,,,,183000.000,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,,,,,,,28626000.000,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,800000.000,300000.000,7300000.000,,,,10500000.000,,,,13400000.000,,,,14500000.000,,,
EquityMethodInvestmentOwnershipPercentage,,,,,,,,,,,,,,,0.340,,,,,,,
EquityMethodInvestments,11174000.000,11656000.000,10106000.000,10226000.000,10345000.000,,,1300000.000,80140000.000,80519000.000,78573000.000,84795000.000,78057000.000,77214000.000,73026000.000,78829000.000,62496000.000,69630000.000,75545000.000,78070000.000,76631000.000,78152000.000
FederalHomeLoanBankStock,31614000.000,25223000.000,18308000.000,,,,,,,,,,,,,,,,,,,
FinancingReceivableAllowanceForCreditLosses,,,,,7153000.000,6595000.000,5311000.000,5249000.000,5244000.000,4792000.000,2713000.000,1588000.000,1881000.000,2632000.000,977000.000,381000.000,172000.000,,,,,
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,,4861000.000,3519000.000,3690000.000,3952000.000,3961000.000,3838000.000,1759000.000,1588000.000,1881000.000,1025000.000,977000.000,381000.000,172000.000,,,,,
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,,2292000.000,3076000.000,1621000.000,1297000.000,1283000.000,954000.000,954000.000,,,1607000.000,,,,,,,,
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,,111961000.000,84477000.000,67998000.000,50714000.000,50704000.000,41500000.000,23808000.000,24008000.000,16592000.000,11601000.000,10776000.000,9945000.000,15585000.000,13225000.000,21186000.000,20357000.000,7232000.000,6260000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,,250724000.000,229917000.000,229759000.000,209205000.000,181527000.000,139149000.000,51131000.000,37153000.000,24819000.000,19302000.000,17045000.000,17018000.000,15862000.000,14475000.000,12849000.000,12924000.000,26986000.000,22356000.000
FinancingReceivableModificationsRecordedInvestment,,,,,,,48400000.000,,,,,,,,,,,,,,,
FinancingReceivableRecordedInvestment30To59DaysPastDue,,,,,5887000.000,3094000.000,8379000.000,23545000.000,10826000.000,6171000.000,317000.000,227000.000,1431000.000,,,,342000.000,63000.000,316000.000,,,
