,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,10214203.000,10419554.000,7855033.000,13254450.000,11812450.000,12733221.000,12726888.000,11535498.000,13176811.000,13790525.000,9917437.000,9089736.000,10179166.000,16041832.000,16049595.000,15996460.000,17230183.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,3500000.000,4400000.000,4400000.000,4800000.000,5200000.000,5500000.000,5900000.000,6100000.000,6500000.000,6800000.000,7300000.000,8000000.000,8700000.000
AccumulatedDistributionsInExcessOfNetIncome,30797328.000,36521255.000,42602530.000,48815345.000,55719976.000,63427180.000,71401126.000,79458634.000,87933443.000,97181334.000,107090016.000,116816690.000,126730385.000,136832675.000,147014446.000,157052416.000,167239866.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,238297.000,-751691.000,-829652.000,-507344.000,-1108852.000,-519177.000,-682692.000,-963844.000,-1371802.000,-991113.000,-1615743.000,-2117352.000,-1236683.000,-2150068.000,-2831301.000,-4264255.000,-3899994.000
AdditionalPaidInCapitalCommonStock,251503627.000,277393660.000,285211557.000,296123971.000,359610984.000,366443360.000,383072118.000,393984577.000,421749040.000,479390352.000,487032573.000,489211016.000,493801866.000,490486733.000,495105818.000,499736388.000,500303435.000
Assets,423323692.000,467969542.000,550434267.000,543855662.000,585637431.000,579606103.000,631235662.000,625077108.000,643320657.000,691172243.000,723279503.000,707782488.000,714089392.000,740626817.000,745423361.000,798011066.000,800835006.000
BuildingsAndImprovementsGross,231715365.000,254914772.000,330842349.000,332157002.000,336257656.000,352162850.000,389149948.000,390270494.000,390268990.000,412247309.000,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,0.320,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,,2060000.000,7260000.000,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,,30240000.000,85722709.000,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,32300000.000,92982709.000,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,,,,,,,35399289.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,16152155.000,74743745.000,10305000.000,13744304.000,13744304.000,13744304.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,720000.000,7050000.000,1280000.000,1280000.000,1280000.000,1280000.000,350000.000,400000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,16872155.000,81793745.000,11585000.000,15024304.000,15024304.000,15024304.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,,,,,,,,,,,37440126.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,14571250.000,17575687.000,13217410.000,12246580.000,51405755.000,18153110.000,13998391.000,13335410.000,34057512.000,64635461.000,39603949.000,19934208.000,23726429.000,14678613.000,14934776.000,12329691.000,17268685.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000
CommonStockSharesIssued,31187710.000,34060494.000,35020561.000,36486624.000,43279973.000,44455216.000,46184742.000,47330061.000,50205278.000,55783103.000,56136435.000,56576672.000,57027784.000,57479516.000,57985861.000,58433771.000,58611848.000
