,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2015-04-04,2015-07-04,2015-10-03
AmortizationOfDebtDiscountPremium,260000.000,,,,372000.000,,,,530000.000,,,617000.000,,
AmortizationOfFinancingCosts,692000.000,574000.000,574000.000,573000.000,573000.000,574000.000,573000.000,2634000.000,624000.000,541000.000,555000.000,554000.000,554000.000,554000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,93410.000,17638.000,0.000,-104405.000,497753.000,124932.000,268335.000,647134.000,234113.000,678542.000
AssetImpairmentCharges,,,,,,,,,,16193000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-39469000.000,,,,-7574000.000,,,,-49948000.000,,,-15097000.000,,
CommonStockDividendsPerShareDeclared,,0.230,0.230,,0.120,0.120,0.120,0.120,,0.000,0.000,,,
ComprehensiveIncomeNetOfTax,2942000.000,19581000.000,8603000.000,-101830000.000,9306000.000,14132000.000,4651000.000,24949000.000,-4177000.000,-27408000.000,-283294000.000,-1508000.000,-646000.000,-7951000.000
CostOfGoodsAndServicesSold,681483000.000,729150000.000,722432000.000,722320000.000,721005000.000,715160000.000,731060000.000,731560000.000,731474000.000,715505000.000,715582000.000,720326000.000,734566000.000,714646000.000
CostOfRevenue,,965324000.000,960510000.000,,968981000.000,958540000.000,977966000.000,993178000.000,1010293000.000,994449000.000,1257846000.000,983025000.000,1000558000.000,984522000.000
DebtInstrumentRedemptionPricePercentage,,,,,,,,,1.103,,,1.103,,
DeferredIncomeTaxExpenseBenefit,59000.000,,,,-201000.000,,,,-388000.000,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,,,,,-607000.000,-607000.000,-870000.000,-1361000.000,-1361000.000,-1385000.000
DefinedBenefitPlanAmortizationOfNetGainsLosses,,1117000.000,1117000.000,,1099000.000,,,,,,,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,3067000.000,3068000.000,,3287000.000,3287.000,3287.000,9858426.000,3563000.000,3563000.000,3563000.000,3548000.000,3548000.000,3548000.000
DefinedBenefitPlanFutureAmortizationOfGainLoss,,,,,,-1099.000,-1099.000,,,,,,,
DefinedBenefitPlanInterestCost,,1956000.000,1956000.000,,1839000.000,1839.000,1839.000,5589322.000,2039000.000,2039000.000,2234000.000,2017000.000,2017000.000,1986000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,143000.000,142000.000,,-349000.000,-349.000,-349.000,-744302.000,-917000.000,-917000.000,-459000.000,-170000.000,-170000.000,-177000.000
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,,,,,,,1000000.000,,,,,,,
DefinedBenefitPlanServiceCost,,137000.000,137000.000,,,,,,,0.000,,0.000,0.000,0.000
DepreciationDepletionAndAmortization,17227000.000,,,,16971000.000,,,,16859000.000,,,16066000.000,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,-1357000.000,3010000.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,-23755000.000,-42741000.000,,,-346000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,,,,,,,,-22398000.000,-45751000.000,2144000.000,-872000.000,-346000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,-9547000.000,-8828000.000,4088000.000,-748000.000,-139000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,103810000.000,18611000.000,,,
DividendsShareBasedCompensation,,,,,,,,,100000.000,100000.000,0.000,100000.000,0.000,0.000
EarningsPerShareBasic,0.060,0.420,0.180,-2.270,0.190,0.300,0.080,0.200,-0.100,,,,,
EarningsPerShareDiluted,0.060,0.420,0.180,-2.270,0.190,0.300,0.080,0.190,-0.100,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,-0.449,0.402,-0.120,-0.646,-0.395,-0.321
GainLossOnContractTermination,,,,,,,,,,,,2739000.000,,
GainLossOnDispositionOfAssets,,,,,,,,,,,300000.000,,,
GainLossOnSaleOfPropertyPlantEquipment,12000.000,,,,-23000.000,,,,12000.000,,,11000.000,,
GainsLossesOnExtinguishmentOfDebt,-13304000.000,,,,,,,,-9048000.000,,,,,
GoodwillImpairmentLoss,,,,,,,,,,,280014000.000,,,
GoodwillImpairmentLossNetOfTax,,,,,,,,,,,247100000.000,,,
IncomeLossFromContinuingOperations,,,,,,,,,,-13457000.000,-249908000.000,-387000.000,-1391000.000,-8627000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,-12698000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2591000.000,31518000.000,13085000.000,-105684000.000,14524000.000,21786000.000,6196000.000,8735000.000,-8076000.000,-22506000.000,-284038000.000,-1093000.000,-2301000.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,,,-0.030,-0.180
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,-0.280,-5.190,-0.010,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,-0.280,-5.190,-0.010,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,-14208000.000,-33913000.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,-14208000.000,-33913000.000,-1944000.000,-124000.000,-207000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,,-0.300,-0.700,-0.040,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,,-0.300,-0.700,-0.040,,
IncomeTaxExpenseBenefit,320000.000,12607000.000,5152000.000,-7320000.000,5877000.000,8314000.000,2429000.000,83000.000,-3559000.000,-9049000.000,-34130000.000,-706000.000,-910000.000,-4071000.000
