,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,38000.000,,,,,,,,
AmortizationOfIntangibleAssets,,,,,214000.000,211000.000,199000.000,199000.000,199000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,332023.000,361938.000,362812.000,391894.000,352347.000
CashAcquiredFromAcquisition,-141000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,2897000.000,,,,,,1428000.000,,
ComprehensiveIncomeNetOfTax,,,,,1498000.000,768000.000,914000.000,4251000.000,1592000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,38000.000,-25000.000,22000.000,-9000.000,9000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,1536000.000,743000.000,936000.000,4242000.000,1601000.000
CostOfGoodsSold,22375000.000,20398000.000,19032000.000,23322000.000,19352000.000,19273000.000,21781000.000,23365000.000,21633000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,4005000.000,,
Depreciation,,,,,1169000.000,1193000.000,1235000.000,1295000.000,1335000.000
DepreciationDepletionAndAmortization,1452000.000,,,,,,1434000.000,,
EarningsPerShareBasic,0.360,0.340,0.300,1.390,0.090,0.070,0.020,0.220,0.100
EarningsPerShareDiluted,0.350,0.330,0.290,1.330,0.080,0.070,0.020,0.210,0.100
EffectOfExchangeRateOnCashAndCashEquivalents,-696000.000,,,,,,459000.000,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.370,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.160,,0.850,0.340,0.410
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,549000.000,532000.000,453000.000,569000.000,426000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,2000.000,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,2000.000,,,,,,,,
ForeignCurrencyTransactionGainLossUnrealized,,,,,244000.000,47000.000,-183000.000,-22000.000,19000.000
GainLossOnDispositionOfAssets,-21000.000,,,,,,,,
GrossProfit,21617000.000,19642000.000,19440000.000,21011000.000,15283000.000,15260000.000,18337000.000,24796000.000,18080000.000
IncomeLossFromContinuingOperations,6469000.000,6178000.000,5407000.000,24964000.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,7762000.000,7580000.000,6698000.000,7204000.000,2005000.000,642000.000,3709000.000,6332000.000,3242000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,6976000.000,6757000.000,5926000.000,25412000.000,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,0.360,0.340,0.300,1.390,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.350,0.330,0.290,1.330,,,,,
IncomeTaxExpenseBenefit,786000.000,823000.000,772000.000,-18208000.000,323000.000,-890000.000,3160000.000,2135000.000,1331000.000
IncomeTaxesPaid,1011000.000,,,,,,482000.000,,
IncreaseDecreaseInInventories,-1645000.000,,,,,,346000.000,,
IncreaseDecreaseInReceivables,1850000.000,,,,,,-1913000.000,,
InvestmentIncomeInterest,7000.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-928000.000,,,,,,-964000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-928000.000,,,,,,-964000.000,,
NetCashProvidedByUsedInInvestingActivities,-367000.000,,,,,,-3303000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-367000.000,,,,,,-3303000.000,,
NetCashProvidedByUsedInOperatingActivities,5029000.000,,,,,,5236000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,5029000.000,,,,,,5236000.000,,
NetIncomeLoss,6469000.000,6178000.000,5407000.000,24964000.000,1579000.000,1366000.000,400000.000,4054000.000,1898000.000
NetIncomeLossAttributableToNoncontrollingInterest,507000.000,579000.000,519000.000,448000.000,103000.000,166000.000,149000.000,143000.000,13000.000
NonoperatingIncomeExpense,-330000.000,132000.000,-23000.000,-258000.000,-208000.000,-266000.000,290000.000,-185000.000,
NumberOfOperatingSegments,,,,,,,2.000,,
OperatingIncomeLoss,8092000.000,7448000.000,6721000.000,7462000.000,2213000.000,908000.000,3419000.000,6517000.000,3197000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,,,,,,-153000.000,396000.000,-218000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,-90000.000,249000.000,-143000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,,,,-63000.000,147000.000,-75000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,-43000.000,-623000.000,626000.000,-61000.000,-154000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,536000.000,188000.000,-297000.000
