,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,0.000,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,162777.000,26110.000,26110.000,38610.000,26110.000,26110.000,0.000,0.000,0.000,0.000,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,0.000,,,,,
AssetRetirementObligationAccretionExpense,,,,10000.000,,,,0.000,,,,,,,,,
CashPeriodIncreaseDecrease,,-7766.000,,,,-15980.000,,,,,,-59947.000,,,,-1851.000,
CostOfGoodsSoldOilAndGas,,,,,,,,,,,,,,,,,5461.000
Depreciation,2980.000,2980.000,,0.000,,0.000,0.000,0.000,0.000,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,-0.000,0.000,0.000,-0.020,-0.020,-0.020,0.000,-0.010,-0.030,-0.020,0.000,0.000,-0.000,-0.010,0.000,-0.000
GainLossOnDispositionOfAssets,,,-4858.000,,,,,,,,,,,,,,
GainLossOnInvestments,,,,-108373.000,,,,,,,,,,,,,
GainLossOnSaleOfOilAndGasProperty,,,,,,,-19983.000,0.000,,0.000,-150050.000,,,0.000,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,0.000,,0.000,0.000,0.000,0.000,,,,,,,,
GainsLossesOnSalesOfAssets,,-408.000,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,35426.000,51139.000,55297.000,26397.000,179265.000,163899.000,306536.000,67782.000,204653.000,83876.000,86003.000,65930.000,40539.000,33205.000,83901.000,60470.000,98114.000
GrossProfit,,,,,,,,,,,,,,,,,-2378.000
ImpairmentOfInvestments,,,,,,108373.000,,0.000,,,,,,,,,
ImpairmentOfOilAndGasProperties,,,,,,,,,,317876.000,0.000,,0.000,0.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,-421202.000,-272804.000,-66441.000,-40552.000,-32978.000,-84417.000,-63518.000,-76433.000
IncomeTaxExpenseBenefit,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaidNet,,,,,,0.000,,,,,,0.000,,,,0.000,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,0.000,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,16521.000,,,,,,-8474.000,,,,-17749.000,
IncreaseDecreaseInDepositOtherAssets,,,,,,,,,,,,,,,,10000.000,
IncreaseDecreaseInDueToRelatedParties,,6000.000,,,,20000.000,,,,,,-3000.000,,,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,-3857.000,,,,-3911.000,,,,,,-978.000,,,,21750.000,
IncreaseDecreaseInInterestPayableNet,,,,,,9117.000,,,,,,,,,,,
IncreaseDecreaseInOperatingCapital,,-87915.000,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherAccountsPayable,,24230.000,,,,,,,,,,9207.000,,,,6297.000,
IncreaseDecreaseInReceivables,,,,,,68949.000,,,,,,,,,,,
InterestAndFeeIncomeLoansAndLeases,10016.000,,,0.000,,,,,,,,,,,,,
InterestExpense,,,,,,11902.000,10424.000,11490.000,7107.000,10141.000,10732.000,511.000,443.000,0.000,516.000,3264.000,2233.000
InterestPaid,,,,,,2785.000,,,,,,511.000,,,,3264.000,
NetCashProvidedByUsedInFinancingActivities,,23000.000,,,,-32414.000,,,,,,-3000.000,,,,53060.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,23000.000,,,,-32414.000,,,,,,-3000.000,,,,53060.000,
NetCashProvidedByUsedInOperatingActivities,,-30766.000,,,,16434.000,,,,,,-56947.000,,,,-54911.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-30766.000,,,,16434.000,,,,,,-56947.000,,,,-54911.000,
NetIncomeLoss,-28390.000,-54527.000,-60155.000,-17065.000,-164134.000,-237019.000,-295755.000,-2134.000,-198203.000,-421202.000,-272804.000,-66441.000,-40552.000,-32978.000,-84417.000,-63518.000,-76433.000
