,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableCurrent,15901000.000,16656000.000,16035000.000,17958000.000,20782000.000,15847000.000,15962000.000,16071000.000,16340000.000,20431000.000,17409000.000,19380000.000,19813000.000,17393000.000,18688000.000,21985000.000,19674000.000,30912000.000,16797000.000,29988000.000,35704000.000,30496000.000
AccountsReceivableNetCurrent,142011000.000,179462000.000,192038000.000,224684000.000,235764000.000,232929000.000,209430000.000,222495000.000,236560000.000,237856000.000,252880000.000,279525000.000,296301000.000,293985000.000,297958000.000,306114000.000,359768000.000,376300000.000,398854000.000,414470000.000,385747000.000,380249000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,105346000.000,109430000.000,272111000.000,278904000.000,258740000.000,262356000.000,247081000.000,252365000.000,251784000.000,259212000.000,264653000.000,258269000.000,270440000.000,268049000.000,285522000.000,286536000.000,301700000.000,301891000.000,313073000.000,322983000.000,339455000.000,344898000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,-372000.000,-437000.000,-326000.000,-577000.000,-636000.000,-1011000.000,-1096000.000,-1436000.000,-1317000.000,-1247000.000,-1304000.000,-1396000.000,-1396000.000
AdditionalPaidInCapital,92121000.000,93669000.000,99690000.000,102490000.000,104097000.000,104585000.000,106835000.000,107732000.000,110927000.000,112890000.000,115116000.000,115890000.000,118720000.000,120391000.000,122456000.000,124560000.000,126714000.000,128767000.000,131184000.000,132788000.000,134777000.000,136555000.000
AirlineRelatedInventoryAircraftParts,37728000.000,41962000.000,47487000.000,47611000.000,52993000.000,54176000.000,44338000.000,44360000.000,39663000.000,41391000.000,43019000.000,42829000.000,41895000.000,38050000.000,39159000.000,36796000.000,36668000.000,34688000.000,35786000.000,35598000.000,35591000.000,33842000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,255880000.000,,,,301718000.000,,,,348498000.000,,,,496928000.000,,,,631083000.000
Assets,496868000.000,759127000.000,1017308000.000,1066367000.000,1068795000.000,1118863000.000,1117609000.000,1127475000.000,1159720000.000,1252541000.000,1288028000.000,1311102000.000,1335645000.000,1361305000.000,1374465000.000,1443710000.000,1509670000.000,1557281000.000,1780760000.000,1807652000.000,1802921000.000,1789265000.000
AssetsCurrent,248127000.000,266845000.000,249335000.000,311284000.000,319431000.000,306805000.000,302398000.000,309676000.000,331950000.000,340550000.000,359000000.000,366264000.000,394835000.000,399841000.000,411895000.000,418628000.000,467293000.000,473359000.000,495881000.000,504813000.000,501140000.000,486380000.000
AssetsHeldForSaleCurrent,13469000.000,22769000.000,2800000.000,2526000.000,12349000.000,9290000.000,8397000.000,7004000.000,7018000.000,5103000.000,4532000.000,,,,,,,,,,,
