,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalReallocationOfMinorityInterest,,,,-160000.000,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,6452000.000,,,,9182000.000,,,,11151000.000,,,,13548000.000,,,,13673000.000
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,109203939.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,771385000.000,,,,347303000.000,,,,-930730000.000,,,,-16868000.000,,,,-35189000.000
CommonStockDividendsPerShareDeclared,0.790,1.050,1.410,1.510,,1.000,0.980,0.550,0.620,0.560,0.640,0.500,0.400,0.470,0.550,0.580,0.650,0.630
ComprehensiveIncomeNetOfTax,25412000.000,57004000.000,57053000.000,43671000.000,64896000.000,51725000.000,31433000.000,18761000.000,24416000.000,37317000.000,20547000.000,1499000.000,11840000.000,28512000.000,50138000.000,58339000.000,60725000.000,53042000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,120030000.000,,,1048410000.000,,1488192000.000,1276679000.000,-598254000.000,-117241000.000,1242524000.000,-334852000.000,-1769303000.000,-743370000.000,55729000.000,93399000.000,110586000.000,116101000.000,104192000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,2215297000.000,2380749000.000,1047006000.000,1092081000.000,1693082000.000,1539917000.000,1308112000.000,-579493000.000,-92825000.000,1279841000.000,-314305000.000,-1767804000.000,-731530000.000,84241000.000,143537000.000,168925000.000,176826000.000,157234000.000
CostsAndExpenses,168020000.000,275505000.000,285540000.000,214158000.000,331859000.000,258319000.000,215385000.000,252401000.000,221372000.000,235974000.000,245929000.000,190518000.000,268487000.000,185184000.000,191648000.000,202339000.000,210165000.000,192562000.000
DepreciationDepletionAndAmortization,,1743000.000,,1791000.000,,1921000.000,1815000.000,2402000.000,1865000.000,2892000.000,3107000.000,4032000.000,3991000.000,4161000.000,4048000.000,3867000.000,4146000.000,3824000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,,,,,,,-18792000.000,-1691000.000,-6086000.000,22353000.000,-3556000.000
DividendsCommonStockCash,,184430000.000,,,,178775000.000,,,,100594000.000,,,,83552000.000,,,,113924000.000
EarningsPerShareBasicAndDiluted,0.840,1.910,1.710,1.120,1.610,1.300,0.720,0.430,0.520,0.850,0.410,0.040,0.150,0.450,0.780,0.930,0.950,0.870
EffectOfExchangeRateOnCashAndCashEquivalents,,-8498000.000,,,,-747000.000,,,,-22770000.000,,,,6430000.000,,,,-3168000.000
EquityMethodInvestmentDividendsOrDistributions,,17490000.000,,,,15448000.000,,,,16144000.000,,,,34024000.000,,,,44465000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,,,,,,,,,,,571936000.000,773979000.000,2122220000.000,1710551000.000,1186989000.000
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,891769000.000,659324000.000,-16779000.000,757004000.000,708456000.000,-407637000.000,-157450000.000,-238253000.000,-126000.000,957000.000,,,
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInInvestmentIncome,606268000.000,-572586000.000,127701000.000,381868000.000,-1511935000.000,,,,,,,,,,,,,
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,,,610000.000,2889000.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,,,,,,,,,,-126000.000,957000.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,2421179000.000,780456000.000,1608320000.000,2092059000.000,2766874000.000,2362051000.000,2364465000.000,2830214000.000,1716726000.000,1764559000.000,1981399000.000,1589983000.000,1706741000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,1401004000.000,1997931000.000,1604530000.000,1902935000.000,1486242000.000,1714375000.000,1115294000.000,1475573000.000,1682095000.000,564041000.000,1725985000.000,1125588000.000,2632809000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,339267000.000,709646000.000,340493000.000,548899000.000,-448806000.000,1148038000.000,380588000.000,587479000.000,556992000.000,438158000.000,88981000.000,427376000.000,386947000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,720321000.000,690463000.000,512836000.000,750939000.000,288109000.000,1413197000.000,745209000.000,683526000.000,326614000.000,147653000.000,664435000.000,813301000.000,353827000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,,,,,,,,,,610000.000,2889000.000,,,
GainLossOnInvestments,,,,,,,,,,,,,,,,,,22806000.000
GeneralAndAdministrativeExpense,,,31124000.000,31094000.000,,32238000.000,31665000.000,15294000.000,,6580000.000,33488000.000,37627000.000,32982000.000,47831000.000,32949000.000,32252000.000,32398000.000,32219000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2220103000.000,2393705000.000,1052821000.000,1089957000.000,1700481000.000,1548170000.000,1313004000.000,-573619000.000,-93467000.000,1290894000.000,-311153000.000,-1764678000.000,-730476000.000,95848000.000,149405000.000,177390000.000,185979000.000,174133000.000
IncomeLossFromEquityMethodInvestments,8298000.000,12243000.000,-1111000.000,11468000.000,33427000.000,4991000.000,4390000.000,5768000.000,,12682000.000,15694000.000,10342000.000,,,,,,
IncomeTaxExpenseBenefit,5801000.000,10157000.000,7991000.000,726000.000,7358000.000,7986000.000,5761000.000,5341000.000,-552000.000,7875000.000,5485000.000,1893000.000,2296000.000,12680000.000,8571000.000,8567000.000,12701000.000,12302000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-9023000.000,,,,-102562000.000,,,,-7824000.000,,,,28918000.000,,,,
IncreaseDecreaseInDueToRelatedParties,,-7294000.000,,,,-1607000.000,,,,4250000.000,,,,-94558000.000,,,,
