,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,-550000.000,,,,-343000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,580000.000,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,3784000.000,,3988000.000
AmortizationOfIntangibleAssets,,,,,137000.000,140000.000,138000.000,134000.000,132000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,82193323.000,,288.000,,9974969.000,2064203.000,11303447.000,-11897642.000,11438397.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,-317000.000,,,,
CapitalExpendituresIncurredButNotYetPaid,214000.000,,,,1159000.000,,,,150000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,13528000.000,,,,-30323000.000,,,,32136000.000
ComprehensiveIncomeNetOfTax,,,642000.000,,-27546000.000,1746000.000,-34592000.000,-32101000.000,-21471000.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,910000.000,,,,,,,,
DepreciationAndAmortization,93000.000,126000.000,162000.000,253000.000,357000.000,382000.000,490000.000,774000.000,826000.000
EarningsPerShareBasic,,,0.010,,,0.040,-0.540,,
EarningsPerShareBasicAndDiluted,-39.970,-0.500,,,-0.450,,,,-0.320
EarningsPerShareDiluted,,,0.010,,,0.030,-0.540,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,2161000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,2161000.000,,,,
FairValueAdjustmentOfWarrants,9342000.000,16735000.000,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,,,,,,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,,,,,,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,,,,,,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,,,,,,,,,0.000
GeneralAndAdministrativeExpense,6210000.000,5882000.000,6908000.000,8805000.000,8999000.000,8700000.000,8556000.000,8022000.000,8278000.000
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,121000.000
GoodwillTranslationAdjustments,,,,,297000.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,-25601000.000,3768000.000,-23381000.000,-24470000.000,-24564000.000
IncomeTaxExpenseBenefit,,,,,3226000.000,1472000.000,11670000.000,5096000.000,-2752000.000
IncreaseDecreaseInAccountsPayable,1018000.000,,,,140000.000,,,,358000.000
IncreaseDecreaseInAccountsReceivable,-2622000.000,,,,-2979000.000,,,,-1374000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,2985000.000,,,,4726000.000,,,,-1851000.000
IncreaseDecreaseInDeferredRevenue,-9072000.000,,,,-3761000.000,,,,-3773000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,776000.000,,,,6021000.000,,,,2438000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,936928.000,,,89198.000,,,
