,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,,,,,,,,,,22000.000
AllocatedShareBasedCompensationExpense,,,,,,,,,29299.000,18834.000,33330.000,33751.000,33751.000,34749.000,48750.000,82750.000,48700.000
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,,,,588000.000
AmortizationOfFinancingCosts,,,,,124262.000,,,,245000.000,,,,434000.000,,,,395000.000
AmortizationOfIntangibleAssets,,,,,,,,,,1700000.000,5400000.000,,5100000.000,3500000.000,500000.000,31900000.000,
AssetManagementCosts,,4819.000,13006.000,,2165521.000,585888.000,3719191.000,1749400.000,2714000.000,17829000.000,6358000.000,6484000.000,19628000.000,8452000.000,8579000.000,8433000.000,10980000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,-824050.000,,,-29377000.000,-24960000.000,,-41335000.000,-27558000.000,-17227000.000,-58634000.000,
BusinessAcquisitionsProFormaRevenue,,,,,,,10978391.000,,,36425000.000,39112000.000,,68267000.000,68301000.000,70522000.000,67157000.000,
BusinessCombinationAcquisitionRelatedCosts,,,,,1680378.000,32381.000,1641391.000,50850.000,1416000.000,3127000.000,1290000.000,-68000.000,1282000.000,249000.000,31000.000,642000.000,1018000.000
BusinessCombinationConsiderationTransferred1,,,,,84791225.000,,,,,,,,,,,,
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,,,,,,,,,,,,,,,,,44650000.000
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,,,,,,,,,,,,,,75966000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,,,,,,,,,,,,6408000.000,0.000,0.000,0.000,0.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,58000.000,,,,274000.000,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,30004311.000,,,,198310000.000,,,,-175036000.000,,,,-62703000.000
CashPeriodIncreaseDecrease,2045007.000,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,,0.160,0.170,,0.170,0.170,0.170,,0.170,0.170,0.170,,0.170,0.170,0.170,,0.170
ComprehensiveIncomeNetOfTax,-6083.000,19029.000,52487.000,-2625697.000,-3409665.000,-543123.000,-2689640.000,-8302572.000,-5013000.000,-25519000.000,-25041000.000,-26797000.000,,,,,-28100000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-5.000,17.000,38.000,-9690.000,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-6088.000,19046.000,52525.000,-2635387.000,-3437546.000,-545720.000,-2693682.000,-8302052.000,-5014000.000,-25670000.000,-25145000.000,-26915000.000,,,,,-28063000.000
CostOfRealEstateRevenue,,,,,1872825.000,2749963.000,2988366.000,3198846.000,2746000.000,8739000.000,16378000.000,17910000.000,23397000.000,34982000.000,35489000.000,36086000.000,37311000.000
CostsAndExpenses,6088.000,19954.000,53031.000,3390998.000,7884844.000,6066236.000,11219853.000,8954067.000,13085000.000,42047000.000,47002000.000,47657000.000,72449000.000,78878000.000,72181000.000,111379000.000,91734000.000
CostsOfRealEstateServicesAndLandSales,,,,,1872825.000,2749963.000,,,,,,,,,,,
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,,,,,,,0.005,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,,-226000.000,,,,7026000.000,,,,0.000
Depreciation,,,,,,,,,,,,,6800000.000,,,,
DepreciationDepletionAndAmortization,,,,,699431.000,892259.000,1052364.000,1646946.000,1685000.000,4697000.000,10332000.000,10324000.000,11823000.000,13429000.000,10678000.000,45856000.000,24918000.000
DividendsCommonStock,,,,,2562082.000,,,,18166000.000,,,,30235000.000,,,,30897000.000
DividendsCommonStockCash,,,,,1169495.000,,,,8023000.000,,,,13408000.000,,,,14228000.000
DividendsCommonStockStock,,,,,1392587.000,,,,10143000.000,,,,16827000.000,,,,16669000.000
EarningsPerShareBasic,-0.040,,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,0.070,0.060,,-0.220,-0.020,-0.060,-0.080,-0.050,-0.220,-0.190,-0.170,-0.210,-0.150,-0.100,-0.310,-0.150
EquityMethodInvestmentDividendsOrDistributions,,,,,,,,,92000.000,,,,0.000,,,,3918000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,,,,,,,,,,,,,-867000.000
