,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,,,,,48000000.000,,,,1000000.000,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,24000000.000,,,,25000000.000,,,,25000000.000,,,,20000000.000,,,,23000000.000,,,,27000000.000,,,,30000000.000,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,-34000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,438000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,26000000.000,25000000.000,24000000.000,24000000.000,22000000.000,29000000.000,31000000.000,28000000.000,27000000.000,27000000.000,26000000.000,26000000.000,23000000.000,23000000.000,23000000.000,22000000.000,21000000.000,23000000.000,29000000.000,32000000.000,32000000.000,42000000.000,38000000.000,38000000.000,38000000.000,36000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,34300000.000,41000000.000,42500000.000,-76900000.000,34600000.000,33700000.000,24700000.000,-56400000.000,33400000.000,30123000.000,22570000.000,-57637000.000,15255000.000,14379000.000,14016000.000,-29317000.000,11543000.000,8344000.000,7492000.000,-18759000.000,10711000.000,5755000.000,5416000.000,-16273000.000,295000.000,187000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,234000000.000,,,,,,,,,,,,280000000.000,,,,256000000.000,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,552000000.000,,,,,,,,,,,,521000000.000,,,,272000000.000,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,318000000.000,,,,,,,,,,,,241000000.000,,,,16000000.000,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,21000000.000,17000000.000,0.000,137000000.000,0.000,0.000,1000000.000,0.000,23000000.000,23000000.000,0.000,11000000.000,6000000.000,0.000,0.000,1000000.000,0.000,2000000.000,39000000.000,0.000,45000000.000,0.000,0.000,1000000.000,0.000,0.000
