,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,,137975.000
AllocatedShareBasedCompensationExpense,,,,,,,17187.000,,,,,,316722.000,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,0.000,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,21412542.000,,,,4472500.000,,,,9680000.000,,,,9933500.000,,,,4687000.000
BusinessCombinationSeparatelyRecognizedTransactionsExpensesAndLossesRecognized,,,,,,,,,431476.000,466960.000,148089.000,278202.000,75000.000,75000.000,75000.000,37500.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,162563.000,,,,-170214.000,,,,-499800.000,,,,1369627.000,,,,-878560.000
CostOfRevenue,976877.000,2335546.000,2087581.000,1521040.000,3260027.000,4348167.000,4482017.000,2678552.000,4582164.000,6838712.000,4431199.000,2907956.000,3136417.000,7222287.000,3964711.000,1843576.000,3140330.000
Depreciation,554.000,,,,3830.000,,,,25881.000,,,,37052.000,,,,43459.000
DerivativeGainLossOnDerivativeNet,1049926.000,-2795532.000,-2225346.000,0.000,,,,,,,,,,,,,
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,,,,,,,,,,,,,,,-2415973.000
EarningsPerShareBasic,0.030,,,,0.010,0.010,0.010,-0.010,-0.020,-0.040,0.010,-0.030,0.000,0.010,0.010,,0.010
EarningsPerShareBasicAndDiluted,,-0.090,-0.030,,,,,,,,,,,,,,
EarningsPerShareDiluted,0.020,,-0.030,,0.010,0.010,0.010,-0.010,-0.020,-0.040,0.010,-0.030,0.000,0.010,0.010,,0.040
EffectiveIncomeTaxRateReconciliationTaxSettlements,0.500,,,,0.500,,,,0.500,,,,0.500,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,,,,,,1.143
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,-1049926.000,,,,,,,,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,,,,,,,1883441.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,,,-36876.000,,-785.000
GeneralAndAdministrativeExpense,193726.000,245484.000,271323.000,270560.000,398877.000,591247.000,522239.000,439267.000,549885.000,542015.000,453939.000,580220.000,638356.000,665081.000,598019.000,660130.000,529241.000
GrossProfit,816599.000,565870.000,2025600.000,857021.000,1913171.000,2762773.000,2381108.000,1234363.000,1519265.000,737682.000,2870811.000,138382.000,2205424.000,2408183.000,2439940.000,-519004.000,381746.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1174857.000,-3098101.000,-1128746.000,-585745.000,692041.000,759703.000,667708.000,-1123835.000,-981941.000,-1808669.000,754817.000,-2198668.000,53282.000,400340.000,364496.000,-9267004.000,516680.000
IncomeTaxExpenseBenefit,,,,,,,129904.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,133007.000,,,,75569.000,,,,965116.000,,,,-416649.000,,,,745174.000
IncreaseDecreaseInAccountsReceivable,29497.000,,,,-357982.000,,,,5791.000,,,,-95865.000,,,,-23493.000
IncreaseDecreaseInDeferredRevenue,161762.000,,,,4719.000,,,,-430283.000,,,,2259826.000,,,,-185222.000
IncreaseDecreaseInDueFromRelatedParties,,,,,,,,,,,,,,,,,-31266.000
IncreaseDecreaseInInventories,,,,,,,,,,,,,15374.000,,,,27212.000
IncreaseDecreaseInPrepaidExpense,292698.000,,,,-688770.000,,,,478012.000,,,,993019.000,,,,177437.000
IncreaseDecreaseInPrepaidExpensesOther,,,,,,,,,,,,,,,,,16110.000
IncreaseDecreaseInPrepaidInsurance,,,,,,,,,,,,,,,,,12928.000
IncreaseDecreaseInSecurityDeposits,,,,,11400.000,,,,-1000.000,,,,,,,,-3000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,,,,,,,,,,,1960785.000
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,,,,,,,,,,,,,,1960785.000
InterestExpense,1161.000,8903.000,224.000,,,,,,,,,,,,,,
InterestExpenseOther,,,,,161.000,139.000,466.000,11032.000,,,804.000,,806.000,79.000,92.000,25699.000,83898.000
InterestPaid,,,,,,,,,,,,,857.000,,,,
InventoryWriteDown,,,,,0.000,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,-29298.000,,,,-13984.000,,,,-395799.000,,,,-43078.000,,,,-79613.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-29298.000,,,,-13984.000,,,,-395799.000,,,,-43078.000,,,,-79613.000
NetCashProvidedByUsedInOperatingActivities,191861.000,,,,-156230.000,,,,-104001.000,,,,1412705.000,,,,-798947.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,191861.000,,,,-156230.000,,,,-104001.000,,,,1412705.000,,,,-798947.000
NetIncomeLoss,1174857.000,-3098101.000,-1128746.000,-585745.000,692041.000,759703.000,537804.000,-993931.000,-981941.000,-1802883.000,725618.000,-2192961.000,-16080.000,400779.000,365216.000,-9266059.000,517173.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,-5786.000,29199.000,,69362.000,-439.000,-720.000,-945.000,-493.000
NetIncomeLossAttributableToParentDiluted,,,,,,,,,,,,,,,365216.000,,2716496.000
NetIncomeLossAvailableToCommonStockholdersBasic,1104176.000,-3183533.000,-1215115.000,-585745.000,692041.000,759703.000,537804.000,-993931.000,-981941.000,,,,,,,,
OperatingExpenses,690507.000,859536.000,928776.000,1442766.000,1220969.000,2002931.000,1712934.000,1886419.000,2069730.000,2079391.000,1967101.000,2031746.000,2076336.000,1932764.000,1963476.000,1744213.000,1663824.000
OperatingIncomeLoss,126092.000,-293666.000,1096824.000,-585744.000,692202.000,759842.000,668174.000,-652056.000,-550465.000,-1341709.000,903710.000,-1893364.000,129088.000,475419.000,476464.000,-2263217.000,-1282078.000
OperatingLeasesRentExpenseMinimumRentals,,,,,6900.000,,,,,,,,,,,,
OperatingLeasesRentExpenseSubleaseRentals1,,,,,,,,,,,,,,,,,24354.000
OtherNonoperatingIncomeExpense,1048765.000,-2804435.000,-2225570.000,0.000,-161.000,-139.000,-466.000,-471779.000,-431476.000,-466960.000,-148893.000,-305304.000,-75806.000,-75079.000,-111968.000,-7003787.000,1798758.000
OtherSalesRevenueNet,,,,,,,,,,132309.000,496694.000,,348182.000,122823.000,137020.000,99076.000,74119.000
PaymentsToAcquireOtherInvestments,,,,,,,,,,,,,12500.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,29298.000,,,,13984.000,,,,31068.000,,,,30578.000,,,,79613.000
PreferredStockDividendsAndOtherAdjustments,70681.000,85432.000,86369.000,0.000,,,,,,,,,,,,,
ProfessionalFees,190752.000,190959.000,136316.000,522898.000,64924.000,115825.000,127504.000,110909.000,130391.000,151165.000,168546.000,175009.000,118018.000,159233.000,161637.000,248166.000,129253.000
ProfitLoss,,,,,,,,,,-1808669.000,754817.000,,53282.000,400340.000,364496.000,-9267004.000,516680.000
ProvisionForDoubtfulAccounts,,,,,,,,,,,,,0.000,,,,
Revenues,1793476.000,2901416.000,4113181.000,2378061.000,5173198.000,7110940.000,6863125.000,3912915.000,6101429.000,7444085.000,6805316.000,3675341.000,5341841.000,9630470.000,6404651.000,1324572.000,3522076.000
SalariesAndWages,306029.000,423093.000,521137.000,642635.000,757168.000,1295859.000,1063191.000,1336243.000,1389454.000,1386211.000,1344616.000,1276517.000,1319962.000,1108450.000,1203820.000,835917.000,1005330.000
SalesRevenueNet,1793476.000,2901416.000,4113181.000,2378061.000,5173198.000,7110940.000,6863125.000,3912915.000,6101429.000,7444085.000,6805316.000,3675341.000,4993659.000,9507647.000,6267631.000,1225496.000,3447957.000
ServiceManagementCosts,,,,,,,,,7500.000,,,,,,,,
ShareBasedCompensation,93802.000,,,,102963.000,,,,370553.000,,,,316722.000,,,,137975.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,,,,,,,,,,,,,632000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,,,,,,,,,,,,,,,,0.570
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,,,,,,,,,,,,,,,,,0.400
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,,,,,,,,,,,,,1.500,,,,0.940
ShippingHandlingAndTransportationCosts,,,,,,,,,,,,,,,,,16825.000
StandardizedMeasureOfDiscountedFutureNetCashFlowRelatingToProvedOilAndGasReservesAccretionOfDiscount,,,,,,,,,,,,,,,,,-7571.000
StockIssued1,,,,,103750.000,,,,,,,,96781.000,,,,
StockIssuedDuringPeriodValueNewIssues,,,,,,,,,,,,,,,,,2831851.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,,,,,,,,,316722.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,57207420.000,,39285265.000,,55629302.000,57364024.000,57364024.000,-114773200.000,51358386.000,51363221.000,53505019.000,-104862706.000,51368386.000,55377386.000,51368386.000,,72456606.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,35954219.000,,,,,,,,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,35794878.000,,39285265.000,,51156802.000,51341524.000,51341524.000,-102545675.000,51358386.000,51363221.000,51368386.000,-102726073.000,51368386.000,51368386.000,51368386.000,,68535036.000
