,2011-07-02,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-29,2013-03-30,2013-06-29,2013-09-30,2013-12-28,2014-03-29,2014-06-28,2015-04-04,2015-07-04,2016-04-02,2016-07-02,2016-12-31,2017-04-01
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,0.000,,36.000,36000.000,5000.000,,0.000,0.000,0.000,0.000,1357.000,1418.000,1347.000,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,1101000.000,8000.000,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-1491000.000,,,,-1534000.000,,,,97000.000,,,,,,,-3727000.000,
ComprehensiveIncomeNetOfTax,268000.000,238000.000,679000.000,-24000.000,-2113000.000,-1148000.000,132000.000,239000.000,1310000.000,597000.000,236000.000,288000.000,,,,-1427000.000,-1725000.000,-1670000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,0.000,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,288000.000,412000.000,505000.000,-1527000.000,,,
CostOfRevenue,4989000.000,5533000.000,6479000.000,5925000.000,5408000.000,4400000.000,5010000.000,5438000.000,5556000.000,5217000.000,5568000.000,6081000.000,5779000.000,6158000.000,9059000.000,9161000.000,9790000.000,11904000.000
DeferredCompensationArrangementWithIndividualAllocatedShareBasedCompensationExpense,,,,58000.000,,71000.000,97000.000,47000.000,47000.000,59000.000,68000.000,98000.000,146000.000,147000.000,206000.000,169000.000,242000.000,239000.000
DeferredIncomeTaxExpenseBenefit,,113000.000,,,,-108000.000,,,,120000.000,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,,,,,,,-533000.000,
DefinedBenefitPlanActuarialGainLoss,,,,,,,,,,,,,17000.000,16000.000,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,-98000.000,,-72000.000,-68000.000,-68000.000,-70000.000,-56000.000,-57000.000,-57000.000,-68000.000,-66000.000,-73000.000,-128000.000,-89000.000,-89000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,-6000.000,,0.000,0.000,0.000,0.000,,,,,,,,,
DefinedBenefitPlanContributionsByPlanParticipants,,,,,,60000.000,,,,171000.000,,,,,,,143000.000,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,288000.000,,293000.000,297000.000,286000.000,290000.000,320000.000,327000.000,331000.000,313000.000,311000.000,276000.000,281000.000,249000.000,249000.000
DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,,,,,,78000.000,,,,85000.000,,,,,,,550000.000,
DefinedBenefitPlanInterestCost,,,,308000.000,,323000.000,313000.000,309000.000,311000.000,318000.000,325000.000,330000.000,304000.000,308000.000,285000.000,304000.000,210000.000,210000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,179000.000,,102000.000,84000.000,91000.000,91000.000,54000.000,55000.000,56000.000,59000.000,63000.000,115000.000,200000.000,50000.000,50000.000
