,2012-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,139014.000
CapitalLeasesIncomeStatementDirectFinancingLeaseRevenue,22003.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-6407.000
CostOfGoodsSold,9982.000
CostOfRevenue,9982.000
CurrentIncomeTaxExpenseBenefit,0.000
Depreciation,10571.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,0.000
EarningsPerShareBasicAndDiluted,-0.030
EffectOfExchangeRateOnCashAndCashEquivalents,22.000
FeesAndCommissions,92518.000
FranchiseRevenue,15848.000
GeneralAndAdministrativeExpense,513623.000
GrossProfit,126885.000
IncomeLossFromContinuingOperations,-497544.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-497544.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,0.000
IncreaseDecreaseInAccountsPayable,243835.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,8065.000
IncreaseDecreaseInAccruedLiabilities,11973.000
IncreaseDecreaseInDeferredRevenue,38036.000
IncreaseDecreaseInDepositOtherAssets,3376.000
IncreaseDecreaseInInventories,2882.000
IncreaseDecreaseInLeasingReceivables,262999.000
IncreaseDecreaseInOtherCurrentLiabilities,-460.000
IncreaseDecreaseInOtherOperatingLiabilities,195236.000
IncreaseDecreaseInOtherReceivables,317.000
IncreaseDecreaseInPrepaidExpense,-45528.000
NetCashProvidedByUsedInFinancingActivities,139014.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,139014.000
NetCashProvidedByUsedInInvestingActivities,-177726.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-177726.000
NetCashProvidedByUsedInOperatingActivities,32283.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,32283.000
NetIncomeLoss,-497544.000
NonoperatingIncomeExpense,-88.000
OperatingExpenses,624341.000
OperatingIncomeLoss,-497456.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-1808.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax,-1808.000
OtherComprehensiveIncomeLossNetOfTax,-499352.000
OtherNonoperatingExpense,175.000
OtherNonoperatingIncome,87.000
PaymentsToAcquirePropertyPlantAndEquipment,177726.000
ProceedsFromFinancingRevenueReceivedUnderLeases,19988.000
ProceedsFromIssuanceOfWarrants,0.000
ProceedsFromPaymentsForOtherFinancingActivities,139014.000
Revenues,136867.000
SalesRevenueGoodsNet,6498.000
SalesRevenueNet,136867.000
SellingExpense,110718.000
StockIssuedDuringPeriodValueAcquisitions,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,16043956.000
