,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,605708.000,575616.000,582446.000,633089.000,508933.000,588265.000,695589.000,648392.000,620518.000,,1209319.000,1474363.000,1607843.000,1718314.000,1822586.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,949877.000,,,,,
AccountsReceivableNet,,,,,,,,,,,,,,,17000.000
AccruedProfessionalFees,144000.000,,,,,,,,,,,,,,
AccruedProfessionalFeesCurrent,,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000
AccruedRentCurrentAndNoncurrent,,,,,,,141721.000,,,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,41816.000,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,-164710.000,,,,179290.000,44449.000,44449.000,44449.000,44449.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,,,164710.000,,,,,,,,
AdditionalPaidInCapital,38524991.000,38434528.000,38667448.000,38995035.000,39106480.000,39869170.000,40423615.000,41260339.000,41557635.000,42112866.000,41804413.000,44170214.000,45441441.000,45479756.000,45317106.000
Assets,998590.000,990459.000,902445.000,631471.000,773584.000,725229.000,576300.000,429840.000,406035.000,338945.000,272194.000,261592.000,253668.000,251884.000,269895.000
AssetsCurrent,706061.000,720407.000,642995.000,447794.000,488005.000,515891.000,440767.000,297347.000,283646.000,240200.000,179272.000,184884.000,178486.000,178228.000,197765.000
AssetsNoncurrent,,,,,,,,,,,,,,73656.000,72130.000
Cash,85410.000,,,,,,,,,,,4967.000,258.000,0.000,0.000
CashAndCashEquivalentsAtCarryingValue,85410.000,113838.000,118228.000,46411.000,88007.000,75148.000,63571.000,29323.000,7904.000,36051.000,2199.000,4967.000,258.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,-400540.000,-405639.000,410738.000,415781.000,420825.000,425925.000,431025.000,436013.000,441057.000,-446156.000,0.000,,,,
CommonStockSharesAuthorized,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,800000000.000,2000000000.000,450000000.000,2000000000.000,2000000000.000,10000000000.000,10000000000.000,10000000000.000,10000000000.000
CommonStockSharesIssued,330325814.000,339308740.000,340389004.000,346138827.000,348707239.000,394303982.000,561343935.000,795962500.000,864462986.000,903166911.000,934171800.000,1743981286.000,2090882330.000,2548778041.000,2548778041.000
CommonStockSharesOutstanding,330321414.000,339304340.000,340384604.000,346134427.000,348707239.000,394303982.000,561339535.000,795958100.000,864458586.000,903162511.000,934167400.000,1743976886.000,2090877930.000,2548778041.000,2548778041.000
CommonStockSharesSubscribedButUnissuedValue,232316.000,,,,,,,,,,,,,,
CommonStockSharesSubscriptions,,,,,,,,,19532.000,27923.000,38423.000,5000.000,22895.000,0.000,0.000
CommonStockValue,330325.000,339308.000,340388.000,346138.000,348706.000,394308.000,561343.000,795962.000,864462.000,903166.000,934171.000,17439.000,20909.000,25488.000,25488.000
ConvertibleDebt,,,,,,,,,,,,,,2278281.000,
ConvertibleDebtCurrent,,,,,,,,,,,1449619.000,,,,
ConvertibleLongTermNotesPayable,,,,,,,,,,,0.000,0.000,,,
ConvertibleNotesPayable,684493.000,715189.000,743309.000,765212.000,771435.000,856312.000,811132.000,822955.000,810349.000,,1238838.000,,1934718.000,,2123343.000
ConvertibleNotesPayableCurrent,,,,,,,811132.000,,,824367.000,1238838.000,560760.000,,,
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,,,,,,1545760.000,,,,
CustomerDepositsCurrent,130000.000,,,,,,,,,0.000,0.000,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,210781.000,200459.000,222291.000,148723.000,28200.000
DeferredRentCreditCurrent,,,32800.000,7050.000,7050.000,7050.000,7050.000,7050.000,7050.000,0.000,0.000,,,,
DeferredRevenue,,162250.000,130000.000,130000.000,401768.000,271768.000,149588.000,0.000,0.000,,,,,,
DeferredTaxAssetsCharitableContributionCarryforwards,,,,,,,,,,,3100.000,,,,
DeferredTaxAssetsGross,,,,,,,12540000.000,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,5922100.000,,,,
DeferredTaxAssetsNet,,,,,,,,,,,83400.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,10939700.000,,,,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,0.000,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,,,,,503100.000,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,1230500.000,,,,1455700.000,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,309100.000,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,-12540000.000,,,,-5838700.000,,,,
DeferredTaxLiabilities,,,,,,,,,,,0.000,,,,
DeferredTaxLiabilitiesCurrent,,,,,,,,,,,-83400.000,,,,
DeferredTaxLiabilitiesDerivatives,,,,,,,,,,,82000.000,,,,
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,,,,,,935700.000,,,,,,
DerivativeLiabilityFairValueNet1,,,,,,395900.000,263300.000,715600.000,,,,,,,
DividendsPayable,190328.000,,,,,,,,,,,,,,
DividendsPayableAmount,,190328.000,190328.000,190328.000,,,,,,,,,,,
DividendsPayableCurrent,,,,,190328.000,190328.000,190328.000,190328.000,190328.000,190328.000,190328.000,190328.000,190328.000,190328.000,190328.000
EmployeeRelatedLiabilitiesCurrent,326181.000,385431.000,402249.000,471976.000,525245.000,821036.000,972286.000,1034882.000,1166850.000,1229882.000,1267382.000,951982.000,342943.000,302247.000,316150.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,-41816.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,27568.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,6100.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,6100.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,6100.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,6100.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,6100.000,,,,,,,,
FiniteLivedIntangibleAssetsGross,,,,,,,99884.000,,,,,,,,
FiniteLivedIntangibleAssetsNet,,,,,,,58068.000,,,,,,,,
FiniteLivedPatentsGross,,,,,,,97164.000,,,,104621.000,,51792.000,50266.000,48740.000
FiniteLivedTrademarksGross,,,,,,,2720.000,,,,2720.000,,,,
FurnitureAndFixturesGross,,,,,,,49265.000,,,,31987.000,,,,
IntangibleAssetsNetExcludingGoodwill,67224.000,65698.000,64172.000,62646.000,61120.000,59594.000,58068.000,64000.000,62474.000,60948.000,59422.000,,,,
InventoryFinishedGoods,,,,,243901.000,142729.000,279034.000,141636.000,141636.000,,141636.000,,,,
InventoryNet,540402.000,545377.000,468093.000,338440.000,347062.000,414265.000,322718.000,184320.000,193236.000,141636.000,141636.000,141636.000,141636.000,141636.000,141636.000
InventoryRawMaterials,,,,,103161.000,271536.000,43684.000,42684.000,51600.000,,,,,,
InventoryRawMaterialsAndSupplies,,,,,,,,,,,0.000,,,,
LeaseholdImprovementsGross,,,,,,,74945.000,,,,74945.000,,,,
Liabilities,3142798.000,4859285.000,4582803.000,4433101.000,5023239.000,5191630.000,5059408.000,5237366.000,5617467.000,5121621.000,5807697.000,8336135.000,5983145.000,6714224.000,6944454.000
LiabilitiesAndStockholdersEquity,998590.000,990459.000,902445.000,631471.000,773584.000,725229.000,576300.000,429840.000,406035.000,338945.000,272194.000,261592.000,253668.000,251884.000,269895.000
LiabilitiesCurrent,3123798.000,4841625.000,4567603.000,4419978.000,5011775.000,5180166.000,5051212.000,5230824.000,5617467.000,5121621.000,5807697.000,8336135.000,5983145.000,6714224.000,6944454.000
LiabilitiesNoncurrent,19000.000,17660.000,15200.000,13123.000,11464.000,11464.000,8196.000,6542.000,0.000,,0.000,,,,
LoansPayable,477662.000,531935.000,838265.000,709913.000,511367.000,666754.000,706829.000,596298.000,576176.000,,,,,,
LoansPayableCurrent,,,,,,,,,,601015.000,,842531.000,,,
LongTermDebtNoncurrent,,,,,,,,,,0.000,,,,,
LongTermNotesPayable,19000.000,17660.000,15200.000,13123.000,11464.000,11464.000,8196.000,6542.000,0.000,0.000,0.000,,,,
MachineryAndEquipmentGross,,,,,,,89514.000,,,,72358.000,,,,
NotesAndLoansPayable,,,,,,,,,,,,,838129.000,,
NotesAndLoansPayableCurrent,,,,,,,,,,,,,,837076.000,
NotesPayable,,,,,,,,,,,,,20989.000,,
NotesPayableCurrent,4729.000,,,,,,,,,,593153.000,,,17500.000,17500.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,811132.000,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,408548.000,408548.000,342458.000,,,,,,,,
