,2011-04-03,2011-07-03,2011-10-02,2012-01-01,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-09-28,2015-03-29,2016-04-03,2016-07-03,2016-10-02,2017-01-01,2017-04-02
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,-492000.000,,,,,,,,,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-9000.000,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,,,,,,,,,,,,,1447000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,1779000.000,,,,1766000.000,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,645000.000,,,,371000.000,,,,,,,,,,,,,,
AdvertisingExpense,9067000.000,8849000.000,9575000.000,7498000.000,8875000.000,8106000.000,9966000.000,8460000.000,11698000.000,10618000.000,10644000.000,8257000.000,,,13100000.000,12162000.000,11515000.000,-34577000.000,13382000.000
AllocatedShareBasedCompensationExpense,1835000.000,1945000.000,1700000.000,1705000.000,1749000.000,1956000.000,1925000.000,1838000.000,1727000.000,2498000.000,2244000.000,2012000.000,,,135000.000,202000.000,185000.000,,151000.000
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,,1136000.000,,,,1137000.000
AmortizationOfDeferredLeasingFees,,,,,,,,,,,,,,,12000.000,,,,139000.000
AmortizationOfFinancingCosts,70000.000,,,,124000.000,,,,112000.000,,,,,,1001000.000,1001000.000,323000.000,,314000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,37753000.000,37531.000,,,,,,,,,,,,,,,,
AssetImpairmentCharges,,,1260000.000,,349000.000,2374000.000,818000.000,3211000.000,0.000,226000.000,537000.000,2288000.000,,,,,772000.000,,
CapitalLeaseObligationsIncurred,,,,,3367000.000,,,,374000.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,983000.000,,,,2096000.000,,,,1478000.000,,,,,,19344000.000,,,,33903000.000
CommonStockDividendsPerShareDeclared,,,,,,0.220,0.220,,0.240,0.240,0.240,,,,,,,,
ComprehensiveIncomeNetOfTax,35398000.000,,,,32741000.000,3587000.000,8561000.000,-761000.000,32903000.000,6772000.000,7664000.000,-631000.000,,,18669000.000,-8891000.000,-2616000.000,,17339000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,5685000.000,,,,1926000.000,,,,2610000.000,,,,,,783000.000,,,,1805000.000
CostOfGoodsAndServicesSold,39063000.000,29438000.000,31200000.000,28650000.000,37186000.000,28195000.000,30330000.000,28561000.000,37371000.000,27874000.000,27826000.000,27067000.000,,,39271000.000,32913000.000,33521000.000,,36705000.000
CostsAndExpenses,198053000.000,173245000.000,179401000.000,172500000.000,191981000.000,173872000.000,182083000.000,176473000.000,199082000.000,178479000.000,182681000.000,178008000.000,,,227970000.000,212994000.000,215523000.000,,220300000.000
DebtInstrumentInterestRateDuringPeriod,,,,,,0.017,0.017,,0.017,0.017,0.017,-0.034,,,,,,,
DeferredIncomeTaxExpenseBenefit,10007000.000,,,,-2364000.000,,,,-1333000.000,,,,,,-8287000.000,,,,-861000.000
Depreciation,,,,,,,,,,,,,31800000.000,,1400000.000,1600000.000,2200000.000,,1900000.000
