,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AdjustmentsForNoncashItemsIncludedInIncomeLossFromContinuingOperations,1170.000,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,,,,-4998.000,,,,
AmortizationOfDebtDiscountPremium,,,,,63620.000,,0.000,,,,507263.000
CashAndCashEquivalentsPeriodIncreaseDecrease,15975.000,,,,45144.000,,14807.000,,,,49043.000
CostOfGoodsSold,180714.000,261990.000,251637.000,105699.000,46253.000,18239.000,39127.000,8900.000,95237.000,33111.000,37057.000
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,,,,,507263.000
Depreciation,5900.000,4971.000,4016.000,3654.000,3338.000,2368.000,2197.000,2195.000,2073.000,2074.000,2028.000
DepreciationAndAmortization,,,,,,,,,,,2028.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,-106779.000
EarningsPerShareBasic,-0.030,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,-0.030,-0.020,,-0.030,-0.010,-0.010,-0.010,-0.010,-0.010,-0.000
EarningsPerShareDiluted,-0.030,,,,,,,,,,
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,,,,,92122.000,106925.000,91778.000,,,-115015.000
FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,,,,,,,,,,,-115015.000
FairValueOptionChangesInFairValueGainLoss1,,,,,,,-106925.000,,,,-363065.000
GainLossOnSaleOfPropertyPlantEquipment,3014.000,,,,0.000,,,,,,
GeneralAndAdministrativeExpense,231557.000,240013.000,259717.000,213773.000,203503.000,164709.000,122088.000,97760.000,67616.000,176679.000,91948.000
GrossProfit,85103.000,160271.000,215700.000,-69426.000,35956.000,9903.000,-1179.000,-4031.000,89244.000,-103606.000,11016.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1066677.000,-1113124.000,-871240.000,-1421807.000,-1501099.000,-585745.000,-646586.000,-622407.000,-641618.000,-1190152.000,-793728.000
IncomeTaxExpenseBenefit,,0.000,0.000,,0.000,0.000,0.000,0.000,,,0.000
IncomeTaxesPaid,0.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,46797.000,,,,-112825.000,,30871.000,,,,-23220.000
