,2011-01-01,2011-12-31,2012-12-29,2013-12-28,2015-01-03,2016-01-02,2016-12-31
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,,-1304000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,14682000.000,18133000.000,11984000.000,11862000.000,16690000.000,15863000.000,27905000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,450000.000,4389000.000,16108000.000,19315000.000,25490000.000,2414000.000,
AmortizationOfIntangibleAssets,,,17000000.000,28500000.000,24600000.000,27400000.000,29900000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,6.800,,3.540,3.260,5.070
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,6.680,,3.540,3.260,5.060
BusinessAcquisitionsProFormaNetIncomeLoss,,,124167000.000,,199354000.000,185624000.000,288875000.000
BusinessAcquisitionsProFormaRevenue,,,1074910000.000,,1703119000.000,2157396000.000,2335352000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-707000.000,32560000.000,-5850000.000,2528000.000,7051000.000,11583000.000,12957000.000
ComprehensiveIncomeNetOfTax,73702000.000,78973000.000,128832000.000,157692000.000,170516000.000,146629000.000,76305000.000
CostOfGoodsAndServicesSold,432444000.000,511770000.000,635185000.000,878674000.000,995953000.000,1120093000.000,1366672000.000
CurrentIncomeTaxExpenseBenefit,,39554000.000,53826000.000,74828000.000,72137000.000,87638000.000,115726000.000
DeferredIncomeTaxExpenseBenefit,1420000.000,5421000.000,-83000.000,-2975000.000,15341000.000,1919000.000,21363000.000
DefinedBenefitPlanBusinessCombinationsAndAcquisitionsBenefitObligation,,,,,,2988000.000,0.000
DefinedBenefitPlanBusinessCombinationsAndAcquisitionsPlanAssets,,,,,,1305506000.000,0.000
DefinedContributionPlanCostRecognized,,100000.000,,,,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,,100000.000,,
Depreciation,,6900000.000,8700000.000,13500000.000,15500000.000,25500000.000,26200000.000
DepreciationDepletionAndAmortization,17014000.000,19708000.000,26903000.000,43164000.000,41252000.000,54074000.000,58234000.000
EarningsPerShareBasic,4.090,5.300,6.610,8.270,3.410,3.360,4.980
EarningsPerShareDiluted,3.970,5.150,6.490,8.210,3.400,3.360,4.980
