,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AdjustmentForAmortization,,,,,,,,,,,,,,,,,,0.000
CashPeriodIncreaseDecrease,7782.000,,,,-11965.000,,,,242.000,,,,-89144.000,,,,16683.000,
CostOfGoodsAndServicesSold,559.000,6024.000,12125.000,25732.000,,,,,,,,,,,,,,
CostOfGoodsSold,,,,,3727.000,7742.000,7698.000,892.000,1192.000,9429.000,25500.000,13290.000,56887.000,28859.000,33186.000,-24530.000,,51795.000
CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,2675.000,,,,117.000,,,,-3469.000,,,,,,,,,
CurrentIncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,,,,,,,,,,,,,71428.000,,,,,
DeferredFederalIncomeTaxExpenseBenefit,0.000,,,,0.000,,,,,,,,,,,,,
Depreciation,,,,,,,,,,,,,803.000,,,,3647.000,3744.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,,,,,45815.000
EarningsPerShareBasicAndDiluted,,,,,0.000,0.000,0.000,-0.008,-0.002,-0.002,-0.000,-0.006,,0.000,0.000,,-0.040,-0.030
EffectOfExchangeRateOnCashAndCashEquivalents,-2675.000,,,,-117.000,,,,3469.000,,,,,,,,,
EffectiveIncomeTaxRateContinuingOperations,0.340,,,,0.340,,,,,,,,,,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,27158.000,,,,,
FederalIncomeTaxExpenseBenefitContinuingOperations,1717.000,,,,10920.000,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,1531.000,1680.000,10924.000,29518.000,14781.000,6184.000,10290.000,4580.000,5076.000,6194.000,366440.000,483389.000,346603.000,372033.000,210126.000,205034.000,4241318.000,2690113.000
GrossProfit,394.000,5886.000,6411.000,25837.000,1526.000,10196.000,13437.000,3980.000,808.000,10170.000,36050.000,51190.000,33278.000,76500.000,-7053.000,-12246.000,585.000,88210.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,,,,5463.000,,,,,
IncomeLossFromContinuingOperations,,,,,-35058.000,,,,-14014.000,,,,-318788.000,-295533.000,-225488.000,-216237.000,-4242493.000,-2950417.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-5050.000,951.000,-5019.000,-23057.000,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.000,0.000,0.000,-0.000,,,,,,,,,0.000,0.000,0.000,-0.010,-0.040,-0.030
IncomeTaxesPaid,0.000,,,,0.000,,,,0.000,,,,,,,,,
IncreaseDecreaseInAccountsPayable,702.000,,,,-2575.000,,,,6994.000,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,103169.000,,,,114341.000,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,,19878.000,,,,-1125.000,
IncreaseDecreaseInAccruedLiabilities,2364.000,,,,3783.000,,,,229.000,,,,,,,,626227.000,
IncreaseDecreaseInDeferredCharges,,,,,,,,,,,,,9771.000,,,,,
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,,,-15000.000,,,,4000.000,
IncreaseDecreaseInDueToAffiliates,1247.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,-2056.000,,,,272.000,,,,-487.000,,,,-10392.000,,,,88762.000,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,,1367.000,,,,14000.000,
IncreaseDecreaseInSecurityDeposits,,,,,,,,,,,,,18585.000,,,,-2675.000,
InterestExpenseOther,,,,,,,,,,,,,,,,,-1760.000,-394329.000
InterestPaid,0.000,,,,0.000,,,,0.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,14497.000,,,,21730.000,,,,4051.000,,,,96000.000,,,,65000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,14497.000,,,,21730.000,,,,4051.000,,,,96000.000,,,,65000.000,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,,,,,,,,-16412.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,,,,,,,,-16412.000,
NetCashProvidedByUsedInOperatingActivities,-4040.000,,,,-33578.000,,,,-7278.000,,,,-185144.000,,,,-31905.000,
