,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableCurrent,4753000.000,2686000.000,3754000.000,2507000.000,1845000.000,2009000.000,1496000.000,1475000.000,1315000.000
AccountsReceivableGrossCurrent,,,,,,,28701000.000,,
AccruedIncomeTaxesCurrent,310000.000,1250000.000,21468000.000,95000.000,1276000.000,2464000.000,3060000.000,145000.000,160000.000
AccruedLiabilitiesCurrent,,,,,,,4380000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,89392000.000,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,80000.000,71000.000,62000.000,52000.000,43000.000,34000.000,24000.000,15000.000,5000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2157000.000,-2147000.000,-3288000.000,-3265000.000,-3242000.000,-3219000.000,-4702000.000,-4674000.000,-4622000.000
AdditionalPaidInCapital,13761000.000,14195000.000,14679000.000,14563000.000,14958000.000,15407000.000,14444000.000,14357000.000,15112000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,458000.000,,
Assets,287379000.000,287344000.000,345117000.000,251075000.000,252641000.000,267901000.000,181024000.000,174871000.000,174715000.000
AssetsCurrent,68912000.000,69439000.000,220693000.000,92383000.000,100936000.000,145104000.000,60861000.000,58180000.000,50935000.000
AssetsHeldForSaleCurrent,44000.000,23000.000,,,,,,,
AssetsHeldForSaleLongLived,611000.000,611000.000,658000.000,564000.000,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,83492000.000,76009000.000,3486000.000,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,28400000.000,19424000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,28377000.000,19447000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,55092000.000,56585000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,55070000.000,56583000.000,,,
AvailableForSaleSecuritiesDebtSecurities,,,,,,76030000.000,3499000.000,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,,,-13000.000,8000.000,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,8500000.000,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,4700000.000
CapitalLeaseObligationsCurrent,,,,,,,211000.000,,
CapitalLeaseObligationsNoncurrent,,,,,,,150000.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,1620000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,1012000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,608000.000,,
CapitalLeasesFutureMinimumPaymentsExecutoryCosts,,,,,,,1234000.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,25000.000,,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,,,,,,,386000.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,361000.000,,
CashAndCashEquivalentsAtCarryingValue,33298000.000,27286000.000,143017000.000,6829000.000,8415000.000,31316000.000,20403000.000,18943000.000,13144000.000
CashSurrenderValueOfLifeInsurance,16877000.000,17077000.000,17278000.000,17486000.000,17676000.000,17884000.000,18100000.000,18314000.000,17824000.000
CommonStockParOrStatedValuePerShare,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250
CommonStockSharesAuthorized,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000
CommonStockSharesIssued,8827709.000,8829490.000,8832177.000,8867721.000,8874834.000,8876258.000,8782174.000,8839833.000,8873059.000
CommonStockSharesOutstanding,8827709.000,8829490.000,8832177.000,8867721.000,8874834.000,8876258.000,8782174.000,8839833.000,8873059.000
CommonStockValue,11035000.000,11037000.000,11040000.000,11085000.000,11094000.000,11095000.000,10978000.000,11050000.000,11091000.000
ContractualObligation,,,,,,20000000.000,18300000.000,31300000.000,30900000.000
CostMethodInvestmentsAggregateCarryingAmount,,,,,,,2300000.000,,
DeferredIncomeTaxLiabilities,,,,,,,14077000.000,,
