,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,20007000.000,27769000.000,25476000.000,25922000.000,27317000.000,33950000.000,29509000.000,35599000.000,31285000.000,41256000.000,37063000.000,40248000.000,38885000.000,53231000.000,50861000.000,55045000.000,45116000.000,50806000.000,31821000.000,37014000.000,33209000.000,42607000.000,32401000.000,39149000.000
AccountsReceivableNet,4944000.000,6525000.000,6847000.000,5313000.000,4997000.000,6076000.000,6440000.000,7479000.000,7338000.000,7579000.000,7295000.000,6277000.000,4940000.000,7552000.000,6727000.000,5772000.000,5721000.000,8151000.000,7518000.000,7586000.000,6747000.000,8604000.000,9330000.000,7558000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,2220000.000,2476000.000,2374000.000,2629000.000,2884000.000,3139000.000,2985000.000,3272000.000,3559000.000,3847000.000,4147000.000,4416000.000,3996000.000,4322000.000,4648000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,-521000.000,-1093000.000,624000.000,92000.000,-618000.000,-339000.000,-1030000.000,-258000.000,-3143000.000,-10281000.000,-8583000.000,11798000.000,11034000.000
AdditionalPaidInCapitalCommonStock,652220000.000,652932000.000,653645000.000,654344000.000,655087000.000,656425000.000,663589000.000,664265000.000,690507000.000,691389000.000,692196000.000,735175000.000,759158000.000,794432000.000,795065000.000,800081000.000,844639000.000,863515000.000,863432000.000,864038000.000,864675000.000,874859000.000,874597000.000,905304000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,1200000.000,,,,1000000.000,,,,800000.000,,,,500000.000,,,,400000.000,
Assets,1722765000.000,1724761000.000,1709281000.000,1722471000.000,1713448000.000,1860937000.000,1827587000.000,1824470000.000,1836759000.000,1840846000.000,1832443000.000,1878958000.000,1892423000.000,1938660000.000,1941762000.000,1966149000.000,1974313000.000,1996075000.000,1978419000.000,1977826000.000,1971913000.000,1989228000.000,1986933000.000,2115341000.000
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,,500000.000,,,,,,,,,,,,,,,,,,,
BelowMarketLeaseAccumulatedAmortization,,,,,,,,,,27552000.000,28592000.000,29887000.000,31131000.000,25959000.000,27161000.000,28344000.000,29508000.000,29646000.000,30806000.000,31835000.000,33002000.000,32628000.000,33073000.000,34162000.000
BelowMarketLeaseAmortizationIncomeAfterYearFive,,,,,,,,,,,26206000.000,,,,22282000.000,,,,19357000.000,,,,16871000.000,
BelowMarketLeaseAmortizationIncomeNextTwelveMonths,,,,,,,,,,,4989000.000,,,,4667000.000,,,,4605000.000,,,,4152000.000,
BelowMarketLeaseAmortizationIncomeYearFive,,,,,,,,,,,3577000.000,,,,3560000.000,,,,2917000.000,,,,2470000.000,
BelowMarketLeaseAmortizationIncomeYearFour,,,,,,,,,,,4097000.000,,,,3649000.000,,,,3481000.000,,,,2912000.000,
BelowMarketLeaseAmortizationIncomeYearThree,,,,,,,,,,,4453000.000,,,,4169000.000,,,,3572000.000,,,,3476000.000,
BelowMarketLeaseAmortizationIncomeYearTwo,,,,,,,,,,,4588000.000,,,,4525000.000,,,,4235000.000,,,,3567000.000,
BelowMarketLeaseGross,,,,,,,,,,76996000.000,76502000.000,76502000.000,76472000.000,70070000.000,70013000.000,70013000.000,70013000.000,68988000.000,68973000.000,68829000.000,68814000.000,67287000.000,66521000.000,66521000.000
