,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2016-03-31,2017-03-31
AdvertisingExpense,,,79512.000,,,,697767.000
AdvertisingRevenue,-24147.000,-90762.000,,,-30789.000,,
AmortizationOfDebtDiscountPremium,,,,,,,128614.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-212945.000,,,,359237.000,,5847.000
CostOfGoodsSold,112842.000,124272.000,131334.000,511014.000,228806.000,,8352472.000
DebtInstrumentPeriodicPayment,,,,,3218.000,,25495.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,,150000.000,,,,
DeferredRevenueRevenueRecognized,,,306000.000,,,,
Depreciation,27000.000,40000.000,46000.000,56000.000,,,131948.000
DepreciationAndAmortization,26896.000,,,,56913.000,,229929.000
EarningsPerShareBasicAndDiluted,-0.060,-0.020,-0.020,0.000,-0.010,,-0.030
EmployeeBenefitsAndShareBasedCompensation,,,,,66266.000,,
ExciseAndSalesTaxes,4636.000,4856.000,5538.000,11220.000,,,
ExciseTaxesCollected,-4636.000,-4856.000,-5538.000,-11220.000,-4909.000,,
ExtinguishmentOfDebtAmount,,,,,,,10000000.000
GainLossOnSaleOfPropertyPlantEquipment,6053.000,22683.000,290.000,-195.000,,,
GeneralAndAdministrativeExpense,196506.000,158846.000,170423.000,758527.000,88569.000,,2090291.000
GrossProfit,123525.000,138263.000,169238.000,-266840.000,14593.000,,2435329.000
IncreaseDecreaseInAccountsPayable,60191.000,,,,-31635.000,,
IncreaseDecreaseInAccountsReceivable,-21015.000,,,,-6253.000,,121062.000
IncreaseDecreaseInAccruedLiabilities,42469.000,,,,2500.000,,-2952444.000
IncreaseDecreaseInDepositOtherAssets,,,,,50000.000,,
IncreaseDecreaseInEstimatedFutureDevelopmentCosts,,95000.000,,,,,
IncreaseDecreaseInInventories,7882.000,,,,26976.000,,-551301.000
IncreaseDecreaseInOperatingCapital,,,,,,98811.000,
IncreaseDecreaseInOtherOperatingAssets,-7755.000,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,273224.000
IncreaseDecreaseInPrepaidExpense,,,,,29866.000,,
InterestExpenseDebt,,,,,628.000,,
InterestExpenseOther,,,,,,,80280.000
InterestIncomeExpenseNet,-4128.000,-3930.000,-3240.000,8791.000,-4392.000,,
InterestPaid,4100.000,,,,4392.000,,80280.000
LeaseAndRentalExpense,9500.000,15000.000,19000.000,4500.000,16000.000,,
LegalFees,,,,,,,73391.000
LineOfCreditFacilityPeriodicPayment,,,,,,,5900000.000
NetCashProvidedByUsedInFinancingActivities,77077.000,,,,517035.000,,5268565.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,77077.000,,,,517035.000,,5268565.000
NetCashProvidedByUsedInInvestingActivities,-297434.000,,,,-97142.000,,-2148560.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-297434.000,,,,-97142.000,,-2148560.000
NetCashProvidedByUsedInOperatingActivities,7412.000,,,,-60656.000,,-3114158.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,7412.000,,,,-60656.000,,-3114158.000
NetIncomeLoss,-656120.000,-225925.000,-247272.000,-120457.000,-175423.000,,-707354.000
OperatingExpenses,781570.000,382941.000,413560.000,-137787.000,185624.000,,2861449.000
OperatingIncomeLoss,-658045.000,-244678.000,-244322.000,-129053.000,-171031.000,,-426120.000
OperatingLeasesRentExpenseNet,,,,,,,3054.000
OtherNoncashIncomeExpense,1925.000,18753.000,-2950.000,8596.000,-4392.000,,
OtherNonoperatingIncome,,,,,,,-200954.000
OtherNonoperatingIncomeExpense,,,,,,,-281234.000
PaymentsForCommissions,86800.000,,,,,,
PaymentsToAcquireAssetsInvestingActivities,,,,,,,2000000.000
PaymentsToAcquireOtherPropertyPlantAndEquipment,320000.000,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,-319434.000,,,,47142.000,,148560.000
ProceedsFromIssuanceOfCommonStock,,,,,,,15638232.000
ProceedsFromNotesPayable,,,,,110000.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,22000.000,,,,,,
ProceedsFromShortTermCapitalLeaseObligations,,,,,424322.000,,
ProfessionalFees,,16500.000,,,,,
ProvisionForDoubtfulAccounts,,,,,,,30082.000
RepaymentsOfDebtAndCapitalLeaseObligations,,,,,,,10369667.000
RepaymentsOfNotesPayable,-9723.000,,,,-17287.000,,
Revenues,236367.000,262535.000,300572.000,244174.000,243399.000,,10787801.000
SaleLeasebackTransactionMonthlyRentalPayments,,,,,,,14000.000
SalesRevenueNet,241003.000,267391.000,306110.000,255394.000,248308.000,,10787801.000
ShareBasedCompensation,560917.000,133333.000,,,66266.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,100000.000,
SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,,,14000.000,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueVested,,,13625.000,,,,
StockIssuedDuringPeriodSharesIssuedForServices,1200000.000,25000.000,,,,,
StockIssuedDuringPeriodSharesNewIssues,,4000.000,,,,,
StockIssuedDuringPeriodSharesOther,,,75000.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,11571298.000,12285020.000,12591253.000,-24061931.000,12760220.000,,
WeightedAverageNumberOfSharesOutstandingBasic,11571298.000,12285020.000,12591253.000,-24061931.000,,,
