,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsNotesAndLoansReceivableNetCurrent,,,,,,,,,57037.000,36532.000,,0.000,0.000,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,5150.000,6400.000,2150.000,9650.000,20650.000,43400.000,73650.000,,,,,,,,,,,
AccountsPayableCurrent,26321.000,12817.000,48759.000,79555.000,78916.000,36287.000,46661.000,85567.000,29434.000,56617.000,43859.000,48330.000,30666.000,32881.000,29390.000,30809.000,14151.000,46626.000
AccruedPayrollTaxesCurrentAndNoncurrent,3600.000,1200.000,,,1200.000,,,,,,,,,,,,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,25804.000,,,,,,,,,,
AccruedSalariesCurrentAndNoncurrent,36000.000,12000.000,,,12000.000,,,,,,,,,,,,,
AdditionalPaidInCapital,360721.000,596171.000,692921.000,963453.000,1171453.000,1219390.000,1252890.000,1315890.000,1598034.000,1628034.000,1627926.000,1641610.000,1658042.000,1698042.000,1708042.000,1714042.000,1722542.000,1722542.000
Assets,87581.000,39898.000,18989.000,195223.000,197.000,407.000,243.000,796.000,57234.000,36895.000,807.000,6501.000,2855.000,26191.000,11954.000,6529.000,6041.000,11584.000
AssetsCurrent,87581.000,,,,,,,,,,,,,,,,,
CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,,,,,,,,,0.000,,,,0.000,,,,,
Cash,,39598.000,18689.000,20733.000,22.000,,,621.000,22.000,188.000,632.000,6326.000,2680.000,16016.000,4279.000,1354.000,3366.000,1409.000
CashAndCashEquivalentsAtCarryingValue,87281.000,,,,22.000,232.000,68.000,,,,,,,,,,,
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,22.000,,,,2680.000,,,,3366.000,
CashEquivalentsAtCarryingValue,87281.000,,,,22.000,232.000,68.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000
CommonStockSharesIssued,99200000.000,99200000.000,99200000.000,99766172.000,101483086.000,102295586.000,103295586.000,103295586.000,13026980.000,13043230.000,13043230.000,13043230.000,13026980.000,13026980.000,13026980.000,13026980.000,13026980.000,13026980.000
CommonStockSharesOutstanding,97200000.000,97325000.000,97450000.000,97985086.000,99858086.000,100670586.000,101670586.000,101670586.000,13026980.000,13026980.000,13026980.000,13026980.000,13026980.000,13026980.000,13026980.000,13026980.000,13026980.000,13026980.000
CommonStockValue,97200.000,97325.000,97450.000,97858.000,99858.000,100671.000,101671.000,101671.000,13027.000,13027.000,13027.000,13027.000,13027.000,13027.000,13027.000,13027.000,13027.000,13027.000
DebtInstrumentConvertibleConversionPrice1,0.100,,,,,,,,,,,,,,,,,
DeferredFinanceCostsNet,,,,174190.000,,,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,0.000,,,,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,22000.000,,,,222000.000,,,,310000.000,,,,305000.000,,,,322000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,310000.000,,,,305000.000,,,,322000.000,
DeferredTaxAssetsValuationAllowanceNoncurrent,22000.000,,,,222000.000,,,,,,,,,,,,,
DepositsAssetsCurrent,300.000,300.000,300.000,300.000,175.000,175.000,175.000,175.000,175.000,175.000,175.000,175.000,175.000,175.000,175.000,175.000,175.000,175.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,401811.000,672690.000,822291.000,1005293.000,1421680.000,1462341.000,1537829.000,,,,,,,,,,,
DueToOfficersOrStockholdersCurrentAndNoncurrent,,,,,10500.000,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,,50000.000,51000.000,63000.000,63200.000,900.000,0.000,,,,,,,,,13100.000
EmployeeRelatedLiabilitiesCurrent,,,,,,,,92900.000,58650.000,1690.000,1690.000,1690.000,0.000,,,,,
Liabilities,31471.000,,,,150566.000,,183511.000,179367.000,88084.000,58307.000,45549.000,50020.000,30666.000,32881.000,29390.000,30809.000,14151.000,59726.000
LiabilitiesAndStockholdersEquity,87581.000,39898.000,18989.000,195223.000,197.000,407.000,243.000,796.000,57234.000,36895.000,807.000,6501.000,2855.000,26191.000,11954.000,6529.000,6041.000,11584.000
LiabilitiesCurrent,31471.000,19217.000,50909.000,139205.000,150566.000,142687.000,,,,,,,,,,,,
