,2014-09-30,2014-12-31,2015-03-31
AccountsPayableCurrent,,2050.000,
AccruedIncomeTaxesCurrent,153.000,333.000,153.000
AccruedLiabilitiesCurrent,11100.000,,99.000
AdditionalPaidInCapital,98190.000,98190.000,98190.000
Assets,137697.000,103971.000,89533.000
AssetsCurrent,137697.000,103971.000,89533.000
CashAndCashEquivalentsAtCarryingValue,134297.000,103871.000,89133.000
CommonStockParOrStatedValuePerShare,,0.010,0.010
CommonStockSharesAuthorized,25000000.000,25000000.000,25000000.000
CommonStockSharesIssued,,9786000.000,9786000.000
CommonStockSharesOutstanding,,9786000.000,9786000.000
CommonStockValue,97860.000,97860.000,97860.000
DueFromRelatedPartiesCurrent,3400.000,,
LiabilitiesAndStockholdersEquity,137697.000,103971.000,89533.000
LiabilitiesCurrent,11253.000,2383.000,252.000
OperatingLeasesFutureMinimumPaymentsDue,,,1800.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,1350.000,450.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,600.000,600.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,1800.000,1200.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,1350.000,450.000
PrepaidExpenseCurrent,,100.000,
PrepaidRent,,,300.000
PrepaidTaxes,,,100.000
RetainedEarningsAccumulatedDeficit,-69606.000,-94462.000,-106769.000
StockholdersEquity,126444.000,101588.000,89281.000
