,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,103000000.000,109000000.000,100000000.000,104000000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,30000000.000,30000000.000,23000000.000,23000000.000
AdvertisingExpense,464000000.000,514000000.000,548000000.000,578000000.000
AmortizationOfIntangibleAssets,136000000.000,95000000.000,48000000.000,54000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1000000.000,1000000.000,
CapitalLeasesIncomeStatementInterestExpense,51000000.000,47000000.000,41000000.000,37000000.000
CapitalizedComputerSoftwareAmortization,232000000.000,292000000.000,331000000.000,391000000.000
ComprehensiveIncomeNetOfTax,2490000000.000,2878000000.000,2785000000.000,2669000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,17000000.000,13000000.000,20000000.000,10000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,2507000000.000,2891000000.000,2805000000.000,2679000000.000
CostsAndExpenses,22597000000.000,24655000000.000,26604000000.000,28132000000.000
CurrentFederalTaxExpenseBenefit,631000000.000,980000000.000,911000000.000,1296000000.000
CurrentForeignTaxExpenseBenefit,253000000.000,309000000.000,293000000.000,240000000.000
CurrentIncomeTaxExpenseBenefit,991000000.000,1402000000.000,1380000000.000,1638000000.000
CurrentStateAndLocalTaxExpenseBenefit,107000000.000,113000000.000,176000000.000,102000000.000
DeferredFederalIncomeTaxExpenseBenefit,284000000.000,-25000000.000,224000000.000,-56000000.000
DeferredForeignIncomeTaxExpenseBenefit,59000000.000,63000000.000,34000000.000,38000000.000
DeferredIncomeTaxExpenseBenefit,357000000.000,63000000.000,223000000.000,35000000.000
DeferredIncomeTaxesAndTaxCredits,328000000.000,-102000000.000,323000000.000,166000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,14000000.000,25000000.000,-35000000.000,53000000.000
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,,,,-33000000.000
DefinedBenefitPlanHealthCareCostTrendRateAssumedForNextFiscalYear,,,0.075,0.070
DefinedBenefitPlanUltimateHealthCareCostTrendRate,,,0.050,0.050
DefinedContributionPlanCostRecognized,28000000.000,30000000.000,34000000.000,37000000.000
Depreciation,2213000000.000,2342000000.000,2780000000.000,2889000000.000
DepreciationAndAmortization,2349000000.000,,,
DepreciationDepletionAndAmortization,,2437000000.000,2828000000.000,2943000000.000
DerivativeGainLossOnDerivativeNet,,,,39000000.000
EarningsPerShareBasic,,4.620,5.220,5.460
EarningsPerShareDiluted,,4.580,5.170,5.400
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,-187000000.000,-383000000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,40000000.000,41000000.000,37000000.000,38000000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,54000000.000,60000000.000,66000000.000,56000000.000
EquityMethodInvestmentDividendsOrDistributions,104000000.000,79000000.000,41000000.000,28000000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,25000000.000,30000000.000,24000000.000,23000000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,30000000.000,24000000.000,23000000.000
FairValueLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInOtherIncome,-4000000.000,-4000000.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,-7000000.000,-3000000.000
ForeignCurrencyTransactionGainLossUnrealized,-50000000.000,-34000000.000,-52000000.000,-22000000.000
FutureAmortizationExpenseAfterYearFive,264000000.000,,,
FutureAmortizationExpenseYearFive,26000000.000,,,
FutureAmortizationExpenseYearFour,27000000.000,,,
FutureAmortizationExpenseYearOne,83000000.000,,,
FutureAmortizationExpenseYearThree,35000000.000,,,
FutureAmortizationExpenseYearTwo,42000000.000,,,
GainLossOnInvestments,,,,26000000.000
GainLossOnSaleOfInvestments,63000000.000,122000000.000,8000000.000,19000000.000
GainLossRelatedToLitigationSettlement,,,21000000.000,
GainsLossesOnExtinguishmentOfDebt,-25000000.000,-64000000.000,,-19000000.000
GeneralAndAdministrativeExpense,1576000000.000,1815000000.000,2002000000.000,2113000000.000
GoodwillAcquiredDuringPeriod,,,29000000.000,
GoodwillImpairmentLoss,,,0.000,0.000
GoodwillPurchaseAccountingAdjustments,1000000.000,,,
GoodwillTranslationAdjustments,-52000000.000,-34000000.000,-49000000.000,-41000000.000
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,73000000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,3044000000.000,3442000000.000,3509000000.000,3853000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3984000000.000,4442000000.000,4488000000.000,4448000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,940000000.000,1000000000.000,979000000.000,595000000.000
IncomeLossFromEquityMethodInvestments,109000000.000,131000000.000,198000000.000,133000000.000
IncomeTaxExpenseBenefit,1348000000.000,1465000000.000,1603000000.000,1673000000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-40000000.000,3000000.000,-16000000.000,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,-82000000.000,-3000000.000,-21000000.000,-49000000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,1394000000.000,1555000000.000,1571000000.000,1557000000.000
IncomeTaxReconciliationMinorityInterestIncomeExpense,-2000000.000,,,
IncomeTaxReconciliationNondeductibleExpenseOther,1000000.000,1000000.000,,
IncomeTaxReconciliationOtherAdjustments,5000000.000,6000000.000,21000000.000,24000000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,75000000.000,87000000.000,91000000.000,71000000.000
IncomeTaxReconciliationTaxContingencies,40000000.000,-154000000.000,,
IncomeTaxReconciliationTaxCredits,47000000.000,30000000.000,44000000.000,79000000.000
IncomeTaxesPaid,1042000000.000,1406000000.000,1479000000.000,1513000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,391000000.000,370000000.000,272000000.000,361000000.000
IncreaseDecreaseInAccountsReceivable,524000000.000,50000000.000,,242000000.000
IncreaseDecreaseInDeferredRevenue,47000000.000,28000000.000,26000000.000,-5000000.000
IncreaseDecreaseInInventories,33000000.000,206000000.000,-118000000.000,16000000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-31000000.000,-173000000.000,-148000000.000,-160000000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,139000000.000,-58000000.000,334000000.000,81000000.000
InterestAndDebtExpense,763000000.000,842000000.000,840000000.000,898000000.000
InterestCostsCapitalized,13000000.000,24000000.000,41000000.000,35000000.000
InterestPaid,687000000.000,781000000.000,840000000.000,886000000.000
InvestmentIncomeInterest,34000000.000,59000000.000,72000000.000,68000000.000
LeaseAndRentalExpense,99000000.000,118000000.000,129000000.000,133000000.000
NetCashProvidedByUsedInContinuingOperations,-629000000.000,1029000000.000,278000000.000,2455000000.000
NetCashProvidedByUsedInFinancingActivities,-2792000000.000,-1242000000.000,-2176000000.000,-168000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2792000000.000,-1242000000.000,-2176000000.000,-168000000.000
NetCashProvidedByUsedInInvestingActivities,-3022000000.000,-3363000000.000,-3753000000.000,-3363000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3022000000.000,-3363000000.000,-3753000000.000,-3363000000.000
NetCashProvidedByUsedInOperatingActivities,5185000000.000,5634000000.000,6394000000.000,6369000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,5185000000.000,5634000000.000,6394000000.000,6369000000.000
NetIncomeLossAttributableToRedeemableNoncontrollingInterest,27000000.000,28000000.000,26000000.000,19000000.000
NetIncomeLossAvailableToCommonStockholdersBasic,2609000000.000,2949000000.000,2859000000.000,2756000000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,2949000000.000,2859000000.000,2756000000.000
OperatingIncomeLoss,4629000000.000,5085000000.000,5150000000.000,5128000000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostCreditRecognizedInNetPeriodicBenefitCostBeforeTax,2000000.000,,,
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,1000000.000,,,
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostsCreditArisingDuringPeriodNetOfTax,,,,-21000000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,-45000000.000,22000000.000,-49000000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,-28000000.000,13000000.000,-29000000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,,,2000000.000,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,,,1000000.000,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax,,,1000000.000,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostTaxEffect,1000000.000,,,
OtherComprehensiveIncomeLossBeforeTax,,-141000000.000,-69000000.000,-128000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-9000000.000
OtherComprehensiveIncomeLossNetOfTax,,-86000000.000,-80000000.000,-96000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansBenefitPlanImprovementTaxEffect,,,,-12000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,,-73000000.000,35000000.000,-78000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,,,-2000000.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,-1000000.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,,,-1000000.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,,,80000000.000,-189000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,49000000.000,-117000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,31000000.000,-72000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax,,,-66000000.000,-16000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,,,-38000000.000,-10000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossTax,,,-28000000.000,-6000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,,-11000000.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,-7000000.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,-4000000.000,,
