,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,336206.000,580569.000,557902.000,294894.000,321621.000,484815.000,733443.000,338726.000,990898.000,290992.000,431767.000,1508958.000,561361.000,1914038.000,2325778.000,1106484.000,3436844.000,2376279.000,1783282.000,713890.000,1159427.000,4706014.000,1243144.000
AccountsReceivableGrossCurrent,,1068233.000,16600.000,27631.000,31437.000,37991.000,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,3035400.000,,,,,,,,,4657577.000
AccruedInsuranceCurrentAndNoncurrent,,,,,,,,125671.000,,,,0.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,1271970.000,1594537.000,2776391.000,2706496.000,1285215.000,1541729.000,1986240.000,1701727.000,2191421.000,2176734.000,1947114.000,0.000,2160407.000,3183027.000,2839406.000,6223483.000,6247586.000,5646697.000,7802224.000,7767733.000,12884590.000,7446825.000,8316692.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,1701727.000,,,,1508958.000,,,,6223483.000,6247586.000,5646697.000,7802224.000,7767733.000,12884590.000,7446825.000,8316692.000
AccruedProfessionalFeesCurrent,,,,,,,,208731.000,,,,211711.000,,,,201831.000,,,,231482.000,,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,90635.000,98617.000,61392.000,,40235.000,120371.000,78751.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-8244780.000,,,,-1976390.000,,,,-2088296.000,,,,2205886.000,,,,2248938.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,,,-9389.000,-2570.000,-1944.000,-2521.000,-2006.000,-1419.000
AdditionalPaidInCapital,240043099.000,240285146.000,240549126.000,240725127.000,282302585.000,282447525.000,282597134.000,282692520.000,282870194.000,283072187.000,283311052.000,283428356.000,283641654.000,302721894.000,303174803.000,303332460.000,323663325.000,324163388.000,324680839.000,325142509.000,333774227.000,349204164.000,349752596.000
Assets,16842073.000,14995065.000,10452686.000,5380484.000,34702830.000,33576770.000,30389335.000,25074099.000,22890059.000,18755741.000,17377979.000,12559054.000,18451606.000,47590973.000,39028235.000,29474452.000,49684124.000,35394031.000,24914683.000,11051735.000,11400709.000,14468256.000,61283520.000
AssetsCurrent,15286675.000,13781309.000,9460242.000,4736839.000,34344347.000,33232579.000,30023978.000,24749553.000,22586722.000,18481937.000,17132124.000,12340998.000,18261363.000,47214575.000,38700746.000,29196015.000,49333942.000,35084297.000,24642924.000,10807506.000,11253622.000,14328800.000,61151694.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,,33189209.000,22971114.000,,8687904.000,11939046.000,54326743.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,-9389.000,2570.000,,2521.000,2006.000,1419.000
AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,,1380556.000,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,,,,,,,1387022.000,1387022.000,,1387022.000,1387022.000,1387022.000
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,,,,,,,1377633.000,1382193.000,,1377714.000,1375959.000,924790.000
AvailableForSaleSecuritiesShortTermInvestmentsAmortizedCost,,,,,,,,,,,,,,,,,,,1382193.000,,1377714.000,1375959.000,924790.000
CapitalLeaseObligations,,,,,,,,,,,,,,,,67620.000,,,,41748.000,,,
CapitalLeaseObligationsCurrent,30078.000,25106.000,21856.000,22277.000,22707.000,23144.000,23591.000,19909.000,14068.000,8115.000,2048.000,261280.000,,25128.000,25497.000,25871.000,26251.000,26636.000,27028.000,27424.000,27827.000,28214.000,21331.000
CapitalLeaseObligationsNoncurrent,36775.000,31260.000,25638.000,19909.000,14068.000,8116.000,2048.000,,,,,,,54872.000,48358.000,41749.000,35041.000,28236.000,21330.000,14324.000,7214.000,0.000,0.000
CapitalLeasedAssetsGross,,,,,,,,66115.000,,,,66115.000,,,,146115.000,,,,146115.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,45353.000,,,,,,,,,,,,72844.000,,,,43706.000,,,
