,2011-12-31,2012-03-31
AccruedLiabilitiesCurrent,0.000,
AdditionalPaidInCapital,1500.000,2530.000
Assets,200.000,200.000
CashAndCashEquivalentsAtCarryingValue,200.000,200.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000
CommonStockSharesIssued,5000000.000,5000000.000
CommonStockSharesOutstanding,5000000.000,5000000.000
CommonStockValue,500.000,500.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,1800.000,2830.000
DueToOfficersOrStockholdersCurrent,0.000,
Liabilities,0.000,
LiabilitiesAndStockholdersEquity,200.000,200.000
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
StockholdersEquity,200.000,200.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,200.000,
