,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,5200000.000,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,1026465.000,642000.000,238000.000,138000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,42814.000,862000.000,2279000.000,3396000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,11215604.000,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,356000.000,,
AmortizationOfFinancingCosts,,1100000.000,,
AmortizationOfFinancingCostsAndDiscounts,,,3900000.000,3600000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,3022.000,23201.000,13613.000
BusinessAcquisitionsProFormaRevenue,240963000.000,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,6445964.000,0.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,46999262.000,-22699000.000,6198000.000,11950000.000
CostOfGoodsSold,121325536.000,280481000.000,463304000.000,616707000.000
CurrentFederalTaxExpenseBenefit,841254.000,13266000.000,24990000.000,37751000.000
CurrentIncomeTaxExpenseBenefit,1353853.000,14872000.000,27409000.000,41203000.000
CurrentStateAndLocalTaxExpenseBenefit,512599.000,1606000.000,2419000.000,3452000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,0.035,
DebtInstrumentConvertibleConversionRatio1,,46.479,,
DeferredFederalIncomeTaxExpenseBenefit,-264499.000,0.000,33000.000,-2451000.000
DeferredIncomeTaxExpenseBenefit,-287781.000,-4000.000,41000.000,-2562000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-23282.000,-4000.000,8000.000,-111000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,100000.000,300000.000,500000.000,800000.000
DefinedContributionPlanEmployerMatchingContributionPercent,0.030,1.000,1.000,1.000
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,0.030,0.030,0.030
DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,3000.000,3000.000,3000.000,3000.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,1.000,1.000,1.000,1.000
Depreciation,260778.000,400000.000,600000.000,900000.000
DepreciationDepletionAndAmortization,291611.000,825000.000,883000.000,1089000.000
EarningsPerShareBasic,,1.370,2.650,3.610
EarningsPerShareDiluted,,1.330,2.440,3.410
EffectiveIncomeTaxRateContinuingOperations,0.047,0.345,0.342,0.340
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,0.000
EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,0.004,0.030,0.031,0.033
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,,,,0.004
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.019,0.024,0.020,0.019
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,0.099,0.000,0.000,
EquityMethodInvestmentDividendsOrDistributions,4413972.000,0.000,0.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,356000.000,,138000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,356000.000,47000.000,138000.000
GainLossOnDispositionOfAssets1,-55641.000,-14000.000,0.000,-1000.000
GainsLossesOnExtinguishmentOfDebt,8614.000,0.000,0.000,
GeneralAndAdministrativeExpense,13604160.000,23744000.000,34260000.000,43158000.000
GoodwillImpairmentLoss,0.000,0.000,0.000,0.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,0.000,0.000,,
ImpairmentOfInvestments,0.000,0.000,0.000,
ImpairmentOfLongLivedAssetsHeldForUse,0.000,0.000,0.000,0.000
ImpairmentOfRealEstate,0.000,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,22803327.000,43079000.000,80280000.000,113672000.000
IncomeLossFromEquityMethodInvestments,4286639.000,0.000,0.000,
IncomeTaxExpenseBenefit,1066072.000,14868000.000,27450000.000,38641000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,,,-1000.000
IncomeTaxReconciliationDeductionsQualifiedProductionActivities,87618.000,1294000.000,2462000.000,3727000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,7981164.000,15078000.000,28098000.000,39791000.000
IncomeTaxReconciliationNondeductibleExpenseOther,,,,435000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,438694.000,1037000.000,1568000.000,2143000.000
IncomeTaxReconciliationTaxExemptIncome,2256087.000,0.000,0.000,
IncomeTaxesPaid,115872.000,15200000.000,23700000.000,42400000.000
IncreaseDecreaseInAccountsPayable,5827258.000,1480000.000,9630000.000,-11747000.000
IncreaseDecreaseInAccountsReceivable,3870924.000,1963000.000,9960000.000,-270000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,4031268.000,2752000.000,8812000.000,8539000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,2562000.000
IncreaseDecreaseInDueFromRelatedParties,-264908.000,,,
IncreaseDecreaseInEarnestMoneyDepositsOutstanding,2705418.000,6066000.000,-2877000.000,3650000.000
IncreaseDecreaseInInventories,74595550.000,198357000.000,151707000.000,183884000.000
IncreaseDecreaseInOtherOperatingAssets,-21218.000,617000.000,4795000.000,-5472000.000
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,,463609.000,175585.000
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,432957.000,1298871.000,0.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,103252.000,38478.000,1044519.000
InterestCostsCapitalizedAdjustment,1326976.000,6026000.000,14198000.000,18457000.000
InterestCostsIncurred,1377922.000,6026000.000,14198000.000,18457000.000
InterestExpense,50946.000,0.000,0.000,0.000
InterestOnConvertibleDebtNetOfTax,,7000.000,190000.000,0.000
InterestPaid,1220334.000,4109000.000,9766000.000,14339000.000
LeaseAndRentalExpense,,,800000.000,800000.000
MarketingAndAdvertisingExpense,3298672.000,8618843.000,9300000.000,11300000.000
NetCashProvidedByUsedInFinancingActivities,132746636.000,166879000.000,96471000.000,120855000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,132746636.000,166879000.000,96471000.000,120855000.000
NetCashProvidedByUsedInInvestingActivities,-31258894.000,-16364000.000,-1117000.000,-722000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-31258894.000,-16364000.000,-1117000.000,-722000.000
NetCashProvidedByUsedInOperatingActivities,-54488480.000,-173214000.000,-89156000.000,-108183000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-54488480.000,-173214000.000,-89156000.000,-108183000.000
NetIncomeLoss,22327073.000,28211000.000,,75031000.000
NetIncomeLossAttributableToNoncontrollingInterest,-589818.000,0.000,0.000,
NetIncomeLossAvailableToCommonStockholdersDiluted,,28218000.000,53020000.000,75031000.000
NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1,315084.000,,,
NumberOfOperatingSegments,,4.000,5.000,
OperatingIncomeLoss,16384070.000,42371000.000,79674000.000,111471000.000
