,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,1363000.000,,,,1527000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,2100000.000
AllocatedShareBasedCompensationExpense,420000.000,1312000.000,1363000.000,1303000.000,1299000.000,1545000.000,1527000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,4161074.000,4409724.000,,,7615052.000
CapitalExpendituresIncurredButNotYetPaid,,,20000.000,,,,7000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-9309000.000,,,,16018000.000
DepreciationDepletionAndAmortization,26000.000,32000.000,52000.000,54000.000,45000.000,46000.000,53000.000
EarningsPerShareBasicAndDiluted,-104.100,-11.030,-0.350,-0.430,-0.500,-0.300,-0.260
EffectOfExchangeRateOnCashAndCashEquivalents,,,-5000.000,,,,2000.000
FairValueAdjustmentOfWarrants,8630000.000,7487000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,,,0.000,0.000,0.000,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,,,0.000,0.000,0.000,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,,,0.000,0.000,0.000,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,,,0.000,0.000,0.000,0.000,0.000
FederalIncomeTaxExpenseBenefitContinuingOperations,0.000,0.000,0.000,0.000,0.000,,0.000
ForeignIncomeTaxExpenseBenefitContinuingOperations,1000.000,14000.000,8000.000,14000.000,14000.000,,34000.000
GeneralAndAdministrativeExpense,1874000.000,2738000.000,3977000.000,3831000.000,2960000.000,3412000.000,3146000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-15248000.000,-18491000.000,-10530000.000,-12858000.000,-15195000.000,-9141000.000,-11058000.000
IncomeTaxExpenseBenefit,1000.000,14000.000,8000.000,14000.000,14000.000,107000.000,34000.000
IncomeTaxesPaidNet,,,0.000,,,,90000.000
IncreaseDecreaseInAccountsPayable,,,1415000.000,,,,-1452000.000
IncreaseDecreaseInAccruedLiabilities,,,-1451000.000,,,,-1003000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,85000.000,,,,-568000.000
IncreaseDecreaseInRestrictedCash,,,-25000.000,,,,-13000.000
NetCashProvidedByUsedInFinancingActivities,,,81000.000,,,,27445000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,81000.000,,,,27445000.000
NetCashProvidedByUsedInInvestingActivities,,,-154000.000,,,,-65000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-154000.000,,,,-65000.000
NetCashProvidedByUsedInOperatingActivities,,,-9231000.000,,,,-11364000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-9231000.000,,,,-11364000.000
NetIncomeLoss,-15249000.000,-18505000.000,-10538000.000,-12872000.000,-15209000.000,-9248000.000,-11092000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-156129000.000,-266544000.000,-10538000.000,-12872000.000,-15209000.000,-9248000.000,
NonoperatingIncomeExpense,-8636000.000,-7458000.000,83000.000,88000.000,88000.000,92000.000,
OperatingExpenses,6612000.000,11033000.000,10613000.000,12946000.000,15283000.000,9233000.000,11154000.000
OperatingIncomeLoss,-6612000.000,-11033000.000,-10613000.000,-12946000.000,-15283000.000,-9233000.000,-11154000.000
OtherNoncashIncomeExpense,,,-13000.000,,,,-35000.000
OtherNonoperatingIncomeExpense,-6000.000,29000.000,83000.000,88000.000,88000.000,92000.000,96000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,179000.000,,,,78000.000
ProceedsFromIssuanceInitialPublicOffering,,,,,,,27422000.000
ProceedsFromStockOptionsExercised,,,96000.000,,,,
ProceedsFromWarrantExercises,,1200000.000,,,,,
ResearchAndDevelopmentArrangementContractToPerformForOthersCostsIncurredGross,600000.000,900000.000,,,,,
ResearchAndDevelopmentExpense,4738000.000,8295000.000,6636000.000,9115000.000,12323000.000,5821000.000,8008000.000
ShareBasedCompensation,,,,,,,1527000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,0.790,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,0.790,,0.840,0.850,0.860,-1.680,0.960
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,0.750,,0.770,0.770,0.800,-1.570,0.890
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.017,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,,0.019,0.019,0.017,0.015,-0.027,0.023
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,,0.017,0.013,0.011,0.011,-0.024,0.020
StockIssuedDuringPeriodValueNewIssues,,,,,,,27422000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,96000.000,,,,23000.000
TemporaryEquityAccretionToRedemptionValueAdjustment,140880000.000,222130000.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,1499840.000,24167238.000,30070227.000,30191093.000,30331616.000,-60352678.000,42596980.000
