,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30
AccountsPayableCurrent,1387713.000,1364941.000,1414012.000,1132013.000,1397514.000
AccountsReceivableNetCurrent,5162939.000,6410782.000,5925073.000,6901681.000,5521624.000
AccruedBonusesCurrent,,,,,169590.000
AccruedLiabilitiesCurrent,3783951.000,3038869.000,3732546.000,3645554.000,3675883.000
AccruedSalesCommissionCurrent,,,,,114537.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,11221904.000
AdditionalPaidInCapital,12335252.000,12420338.000,12513826.000,12627614.000,12704344.000
AllowanceForDoubtfulAccountsReceivableCurrent,488249.000,546802.000,545248.000,540766.000,533929.000
Assets,30398164.000,30784462.000,29535171.000,29569523.000,28617293.000
AssetsCurrent,23628063.000,23970969.000,22726318.000,22863030.000,21865645.000
CapitalLeaseObligations,,,,,0.000
CashAndCashEquivalentsAtCarryingValue,964149.000,534642.000,723446.000,856931.000,604103.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesIssued,5398717.000,5403717.000,5408217.000,5413217.000,5413217.000
CommonStockSharesOutstanding,4561135.000,4566135.000,4570635.000,4575663.000,4575663.000
CommonStockValue,53987.000,54037.000,54082.000,54014.000,54014.000
CustomerDepositsCurrent,,,,,357823.000
DebtAndCapitalLeaseObligations,,,,,0.000
DeferredRevenueCurrent,286303.000,642507.000,441328.000,300828.000,138873.000
DeferredTaxAssetsNetCurrent,1553887.000,1553887.000,1553887.000,1860106.000,1860106.000
DeferredTaxLiabilitiesNoncurrent,1267681.000,1267681.000,1267681.000,1252157.000,1252157.000
EmployeeRelatedLiabilitiesCurrent,,,,,1286448.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,800000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,3022000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,23000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,108000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,144000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,144000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,144000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,144000.000
FiniteLivedIntangibleAssetsGross,,,,,3729000.000
FiniteLivedIntangibleAssetsNet,,,,,707000.000
Goodwill,1117197.000,1117197.000,1117197.000,1117197.000,1117197.000
IndefiniteLivedIntangibleAssets,997384.000,918872.000,840360.000,761848.000,
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,,706729.000
InventoryAdjustments,,,,,1902198.000
InventoryFinishedGoods,,,,,1737141.000
InventoryGross,,,,,14809286.000
InventoryNet,15579296.000,15171972.000,14197247.000,12920669.000,12907088.000
InventoryRawMaterials,,,,,8492146.000
InventoryWorkInProcess,,,,,4579999.000
Liabilities,14844938.000,14063425.000,11818206.000,10875597.000,10015578.000
LiabilitiesAndStockholdersEquity,30398164.000,30784462.000,29535171.000,29569523.000,28617293.000
LiabilitiesCurrent,13577257.000,12795744.000,10550525.000,9623440.000,8763421.000
LinesOfCreditCurrent,7030645.000,6631364.000,4241883.000,4220045.000,3551151.000
LongTermDebt,,,,,0.000
LongTermDebtAndCapitalLeaseObligations,,,,,0.000
LongTermDebtAndCapitalLeaseObligationsCurrent,1088645.000,1046805.000,664902.000,325000.000,0.000
OtherAccruedLiabilitiesCurrent,,,,,4951.000
OtherAssetsMiscellaneousNoncurrent,8243.000,6182.000,4122.000,2060.000,0.000
OtherAssetsNoncurrent,2219903.000,2139330.000,2058758.000,1960331.000,1903152.000
PreferredStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100
PreferredStockSharesAuthorized,100000.000,100000.000,100000.000,100000.000,100000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,0.000
PrepaidExpenseAndOtherAssetsCurrent,234169.000,299686.000,326665.000,299930.000,300084.000
PrepaidTaxes,133623.000,,,23713.000,672640.000
ProductWarrantyAccrualClassifiedCurrent,,,,,232991.000
PropertyPlantAndEquipmentGross,,,,,16070400.000
PropertyPlantAndEquipmentNet,4550198.000,4674163.000,4750095.000,4746162.000,4848496.000
RetainedEarningsAccumulatedDeficit,6144500.000,7227175.000,8129570.000,8992693.000,8823752.000
SecurityDeposit,97079.000,97079.000,97079.000,79226.000,79226.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,197000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,6.350
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,3891900.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,457000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,6.200
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,1649693.000
StockholdersEquity,15553226.000,16721037.000,17716965.000,18693926.000,18601715.000
StockholdersEquityBeforeTreasuryStock,18533739.000,19701550.000,20697478.000,21674321.000,21582110.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,15553226.000,16721037.000,17716965.000,18693926.000,18601715.000
TaxesPayableCurrent,,71258.000,55854.000,,
TreasuryStockShares,837582.000,837582.000,837582.000,837554.000,837554.000
TreasuryStockValue,2980513.000,2980513.000,2980513.000,2980395.000,2980395.000
