,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-05-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AllowanceForDoubtfulAccountsReceivableCurrent,25000000.000,25000000.000,25000000.000,35000000.000,35000000.000,,30000000.000,32000000.000,31000000.000,31000000.000,31000000.000,33000000.000,33000000.000,36000000.000,36000000.000,40000000.000,37000000.000,37000000.000,33000000.000,28000000.000,29000000.000,27000000.000,27000000.000,24000000.000,24000000.000,22000000.000
AllowanceForNotesAndLoansReceivableCurrent,,,,,,,,,,,,,,,,,,,9000000.000,9000000.000,10000000.000,10000000.000,12000000.000,16000000.000,17000000.000,18000000.000
AllowanceForNotesAndLoansReceivableNoncurrent,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,6000000.000,8000000.000,8000000.000,8000000.000,,,,,,,,
AssetRetirementObligation,,,,254000000.000,,,,312000000.000,,,,325000000.000,,,,340000000.000,,,419000000.000,439000000.000,,,,447000000.000,,
AssetRetirementObligationsNoncurrent,249000000.000,252000000.000,254000000.000,254000000.000,257000000.000,,264000000.000,312000000.000,316000000.000,319000000.000,322000000.000,325000000.000,328000000.000,329000000.000,330000000.000,340000000.000,344000000.000,348000000.000,419000000.000,439000000.000,440000000.000,442000000.000,445000000.000,447000000.000,451000000.000,452000000.000
Assets,15642000000.000,15945000000.000,15958000000.000,16452000000.000,16160000000.000,,16608000000.000,17131000000.000,17269000000.000,17429000000.000,16986000000.000,17416000000.000,17924000000.000,17719000000.000,18381000000.000,19185000000.000,19198000000.000,19238000000.000,19452000000.000,20340000000.000,20037000000.000,20463000000.000,20842000000.000,21622000000.000,21623000000.000,21867000000.000
AssetsCurrent,2741000000.000,2956000000.000,2860000000.000,2565000000.000,2268000000.000,,2360000000.000,2422000000.000,2528000000.000,2485000000.000,2401000000.000,2526000000.000,2969000000.000,2465000000.000,2734000000.000,2597000000.000,2501000000.000,2291000000.000,2123000000.000,2320000000.000,1890000000.000,2031000000.000,2198000000.000,2280000000.000,2215000000.000,2211000000.000
AssetsFairValueDisclosure,,1013000000.000,646000000.000,245000000.000,419000000.000,,214000000.000,203000000.000,646000000.000,507000000.000,266000000.000,250000000.000,707000000.000,397000000.000,576000000.000,289000000.000,563000000.000,496000000.000,264000000.000,336000000.000,270000000.000,314000000.000,339000000.000,220000000.000,235000000.000,203000000.000
AssetsHeldForSaleCurrent,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
AssetsHeldForSaleOtherNoncurrent,0.000,,,,,,,,,,,,,,,,,,,,,,,,,
AssetsNoncurrent,2763000000.000,2734000000.000,2688000000.000,3254000000.000,3137000000.000,,3058000000.000,3158000000.000,3074000000.000,3028000000.000,2431000000.000,2644000000.000,2595000000.000,2574000000.000,2602000000.000,3176000000.000,3171000000.000,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,115000000.000,113000000.000,113000000.000,126000000.000,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,116000000.000,113000000.000,113000000.000,126000000.000,,,,,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,182000000.000,177000000.000,171000000.000,167000000.000,162000000.000,,155000000.000,153000000.000,149000000.000,144000000.000,140000000.000,138000000.000,135000000.000,131000000.000,129000000.000,123000000.000,117000000.000,113000000.000,111000000.000,118000000.000,114000000.000,110000000.000,110000000.000,110000000.000,104000000.000,99000000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,96000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,14000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,9000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,10000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,14000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,13000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,36000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,43000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,53000000.000,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,801000000.000,994000000.000,623000000.000,161000000.000,358000000.000,,128000000.000,93000000.000,586000000.000,537000000.000,260000000.000,172000000.000,758000000.000,358000000.000,493000000.000,207000000.000,522000000.000,477000000.000,150000000.000,266000000.000,177000000.000,385000000.000,339000000.000,235000000.000,433000000.000,418000000.000
CashAndCashEquivalentsFairValueDisclosure,,875000000.000,512000000.000,109000000.000,271000000.000,,60000000.000,53000000.000,485000000.000,339000000.000,100000000.000,87000000.000,548000000.000,218000000.000,394000000.000,110000000.000,349000000.000,291000000.000,52000000.000,158000000.000,85000000.000,136000000.000,153000000.000,44000000.000,50000000.000,21000000.000
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,,,,,,,,,,,,,,,,,,,,,,,,,441000000.000
CommonStockParOrStatedValuePerShare,,,,0.010,,,,0.010,,,,0.010,,,,0.010,,,,0.010,,,,0.010,,
CommonStockSharesAuthorized,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000
CommonStockSharesOutstanding,250800000.000,251800000.000,252000000.000,254100000.000,257400000.000,,263900000.000,264100000.000,265700000.000,265900000.000,266000000.000,266100000.000,268400000.000,275000000.000,275100000.000,275200000.000,276000000.000,276700000.000,277100000.000,277200000.000,279200000.000,279300000.000,279100000.000,279200000.000,280000000.000,281600000.000
CommonStockValue,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000
ConcentrationRiskPercentage,,,,0.420,,,,,,,,,,,,,,,,,,,,,,
ConstructionInProgressGross,627000000.000,644000000.000,672000000.000,783000000.000,899000000.000,,1134000000.000,1080000000.000,1135000000.000,1108000000.000,943000000.000,1149000000.000,1206000000.000,1339000000.000,1211000000.000,1106000000.000,1141000000.000,1191000000.000,1310000000.000,1509000000.000,1451000000.000,612000000.000,698000000.000,761000000.000,798000000.000,802000000.000
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,,,,,,,,,,,,,,,,,,,,,,,,33000000.000,,
DebtCurrent,1275000000.000,1123000000.000,1140000000.000,1057000000.000,837000000.000,,510000000.000,541000000.000,732000000.000,758000000.000,532000000.000,562000000.000,666000000.000,439000000.000,690000000.000,540000000.000,543000000.000,519000000.000,741000000.000,706000000.000,950000000.000,918000000.000,1005000000.000,886000000.000,812000000.000,840000000.000
DebtInstrumentBasisSpreadOnVariableRate,,,,0.020,,,,,,,,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,7245000000.000,,,,7654000000.000,,,,8547000000.000,,,,9137000000.000,,,,9564000000.000,,
DebtInstrumentFaceAmount,,,,7093000000.000,,,,,,,,,,,,,,,,500000000.000,,,750000000.000,1025000000.000,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,-20000000.000,,,,16000000.000,,,,12000000.000,,,,12000000.000,,,,12000000.000,,,,15000000.000,,
DeferredCostsCurrent,149000000.000,133000000.000,116000000.000,187000000.000,155000000.000,,119000000.000,190000000.000,157000000.000,140000000.000,122000000.000,202000000.000,167000000.000,148000000.000,128000000.000,,,,,,,,,,,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,44000000.000,43000000.000,42000000.000,41000000.000,40000000.000,41000000.000,44000000.000,45000000.000,,
DeferredFuelCost,,,,,,,,,,,,,,,109000000.000,27000000.000,,,10000000.000,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,2550000000.000,,,,2779000000.000,,,,3249000000.000,,
DeferredIncomeTaxesAndOtherAssetsCurrent,,,,24000000.000,3000000.000,,,,,,,126000000.000,42000000.000,29000000.000,48000000.000,,,,,,,,,,,
DeferredTaxAssetsInventory,,,,-155000000.000,,,,-147000000.000,,,,-130000000.000,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,-1011000000.000,,,,-1083000000.000,,,,-1490000000.000,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,,,,,,,,17000000.000,12000000.000,,,,,,,
DeferredTaxAssetsNet,,,,1034000000.000,,,,935000000.000,,,,785000000.000,,,,802000000.000,,,,762000000.000,,,,962000000.000,,
DeferredTaxAssetsRegulatoryAssetsAndLiabilities,,,,70000000.000,,,,131000000.000,,,,86000000.000,,,,65000000.000,,,,50000000.000,,,,27000000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,-126000000.000,,,,3000000.000,,,,-99000000.000,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,86000000.000,,,,71000000.000,,,,57000000.000,,,,63000000.000,,,,59000000.000,,,,69000000.000,,
DeferredTaxAssetsValuationAllowance,,,,20000000.000,,,,3000000.000,,,,2000000.000,,,,2000000.000,,,,4000000.000,,,,5000000.000,,
DeferredTaxLiabilities,,,,2045000000.000,,,,2018000000.000,,,,2275000000.000,,,,1748000000.000,,,,2017000000.000,,,,2287000000.000,,
DeferredTaxLiabilitiesCurrent,150000000.000,154000000.000,132000000.000,0.000,,,52000000.000,68000000.000,49000000.000,77000000.000,66000000.000,,,,,66000000.000,21000000.000,,,,,,,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,,,,,,,,,,,,,117000000.000,,,,96000000.000,,,,65000000.000,,
DeferredTaxLiabilitiesNoncurrent,545000000.000,768000000.000,870000000.000,1035000000.000,1056000000.000,,1156000000.000,1015000000.000,1098000000.000,1116000000.000,1355000000.000,1616000000.000,1647000000.000,1676000000.000,1749000000.000,1682000000.000,1811000000.000,1899000000.000,1980000000.000,2017000000.000,2078000000.000,2127000000.000,2230000000.000,2287000000.000,2390000000.000,2422000000.000
DeferredTaxLiabilitiesOther,,,,-92000000.000,,,,15000000.000,,,,-15000000.000,,,,,,,,,,,,6000000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,1668000000.000,,,,1783000000.000,,,,1856000000.000,,,,2217000000.000,,,,2429000000.000,,,,2902000000.000,,
DeferredTaxLiabilitiesRegulatoryAssetsAndLiabilities,,,,96000000.000,,,,73000000.000,,,,190000000.000,,,,144000000.000,,,,122000000.000,,,,118000000.000,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,,,,,,0.051,,,,,,,,,,,,,,,,
DerivativeAssets,,,,,,,,,,12000000.000,9000000.000,5000000.000,2000000.000,6000000.000,4000000.000,2000000.000,1000000.000,4000000.000,3000000.000,1000000.000,1000000.000,3000000.000,2000000.000,1000000.000,,3000000.000
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,3000000.000,3000000.000,7000000.000,7000000.000,,6000000.000,4000000.000,3000000.000,,,,,,,,,,,,,,,,,
DerivativeLiabilities,,,,,,,,,,4000000.000,2000000.000,1000000.000,,3000000.000,2000000.000,1000000.000,1000000.000,1000000.000,1000000.000,,,1000000.000,1000000.000,,1000000.000,2000000.000
DerivativeNetLiabilityPositionAggregateFairValue,,1000000.000,1000000.000,4000000.000,3000000.000,,4000000.000,,,,,,,,,,,,,,,,,,,
DueFromRelatedPartiesCurrent,11000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,11000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,11000000.000,11000000.000,11000000.000,11000000.000,12000000.000,12000000.000,11000000.000,11000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000
DueToRelatedPartiesCurrent,8000000.000,8000000.000,9000000.000,9000000.000,8000000.000,,9000000.000,9000000.000,10000000.000,9000000.000,7000000.000,10000000.000,10000000.000,10000000.000,9000000.000,10000000.000,9000000.000,6000000.000,8000000.000,9000000.000,9000000.000,9000000.000,9000000.000,12000000.000,9000000.000,9000000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,10000000.000,,,,,,,,,,,,,,,,,,,,,,
EnergyRelatedInventoryGasStoredUnderground,480000000.000,720000000.000,1050000000.000,929000000.000,610000000.000,,986000000.000,820000000.000,389000000.000,568000000.000,830000000.000,660000000.000,340000000.000,582000000.000,833000000.000,681000000.000,328000000.000,459000000.000,652000000.000,568000000.000,314000000.000,377000000.000,553000000.000,446000000.000,243000000.000,395000000.000
EnergyRelatedInventoryOtherFossilFuel,126000000.000,143000000.000,127000000.000,166000000.000,182000000.000,,187000000.000,168000000.000,149000000.000,159000000.000,152000000.000,114000000.000,85000000.000,84000000.000,96000000.000,120000000.000,97000000.000,106000000.000,92000000.000,84000000.000,64000000.000,77000000.000,64000000.000,61000000.000,64000000.000,66000000.000
EquityMethodInvestments,,,,50000000.000,,,,57000000.000,,,,59000000.000,61000000.000,62000000.000,61000000.000,61000000.000,62000000.000,61000000.000,61000000.000,64000000.000,64000000.000,66000000.000,68000000.000,65000000.000,66000000.000,68000000.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,,,,,,,,,,,,,,,1000000.000,,1000000.000,3000000.000,2000000.000,,,,,,,
FinancingReceivableAllowanceForCreditLosses,,,,,,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,,,8000000.000,,,,9000000.000,,,,16000000.000,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,232000000.000,,,,269000000.000,,,,280000000.000,,,,331000000.000,,,,368000000.000,,,,444000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,,,,,,,,,,,,,,115000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,,,,,,,,,,,,,77000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,,,,,,,,,,,,,,95000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,,,,,,,,,,,,,,112000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,,,,,,,,,,,,,,120000000.000,,
FiniteLivedIntangibleAssetsGross,,,,748000000.000,,,,855000000.000,,,,909000000.000,,,,1004000000.000,,,,930000000.000,,,,1052000000.000,,
HeldToMaturitySecurities,,7000000.000,7000000.000,7000000.000,8000000.000,,8000000.000,9000000.000,9000000.000,10000000.000,10000000.000,10000000.000,11000000.000,12000000.000,,11000000.000,,,,11000000.000,,,,13000000.000,,
HeldToMaturitySecuritiesFairValue,,7000000.000,8000000.000,7000000.000,9000000.000,,9000000.000,10000000.000,9000000.000,10000000.000,10000000.000,10000000.000,11000000.000,12000000.000,11000000.000,11000000.000,12000000.000,,,11000000.000,,,,13000000.000,,
HeldtomaturitySecuritiesUnrecognizedHoldingGain,,,1000000.000,,1000000.000,,1000000.000,1000000.000,,,,,,,,,,,,,,,,,,
InterestAndDividendsPayableCurrent,75000000.000,107000000.000,70000000.000,101000000.000,66000000.000,,64000000.000,95000000.000,68000000.000,93000000.000,65000000.000,96000000.000,67000000.000,103000000.000,65000000.000,108000000.000,67000000.000,103000000.000,64000000.000,106000000.000,72000000.000,107000000.000,76000000.000,98000000.000,73000000.000,104000000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,51000000.000,52000000.000,53000000.000,50000000.000,53000000.000,,56000000.000,57000000.000,60000000.000,63000000.000,63000000.000,,,,,,,,,,,,,,,
Liabilities,12711000000.000,12943000000.000,12871000000.000,13380000000.000,13067000000.000,,13368000000.000,13893000000.000,13919000000.000,14069000000.000,13553000000.000,13925000000.000,14269000000.000,14037000000.000,14674000000.000,15478000000.000,15359000000.000,15383000000.000,15513000000.000,16365000000.000,15891000000.000,16270000000.000,16546000000.000,17332000000.000,17216000000.000,17381000000.000
LiabilitiesAndStockholdersEquity,15642000000.000,15945000000.000,15958000000.000,16452000000.000,16160000000.000,,16608000000.000,17131000000.000,17269000000.000,17429000000.000,16986000000.000,17416000000.000,17924000000.000,17719000000.000,18381000000.000,19185000000.000,19198000000.000,19238000000.000,19452000000.000,20340000000.000,20037000000.000,20463000000.000,20842000000.000,21622000000.000,21623000000.000,21867000000.000
LiabilitiesCurrent,2290000000.000,2241000000.000,2214000000.000,2338000000.000,1819000000.000,,1485000000.000,1797000000.000,1645000000.000,1802000000.000,1464000000.000,1945000000.000,1801000000.000,1563000000.000,1648000000.000,2014000000.000,1599000000.000,1640000000.000,1788000000.000,2302000000.000,2047000000.000,2091000000.000,2069000000.000,2655000000.000,1926000000.000,2115000000.000
LiabilitiesFairValueDisclosure,,7000000.000,7000000.000,11000000.000,12000000.000,,11000000.000,9000000.000,8000000.000,9000000.000,8000000.000,7000000.000,7000000.000,10000000.000,10000000.000,9000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,12000000.000,12000000.000,12000000.000,13000000.000,14000000.000
LiabilitiesNoncurrent,10421000000.000,10702000000.000,10657000000.000,11042000000.000,11248000000.000,,11883000000.000,12096000000.000,12274000000.000,12267000000.000,12089000000.000,11980000000.000,12468000000.000,12474000000.000,13026000000.000,13464000000.000,13760000000.000,13743000000.000,13725000000.000,14063000000.000,13844000000.000,14179000000.000,14477000000.000,14677000000.000,15290000000.000,15266000000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,0.000,,,,,,,,,,,,,,,,,,,,,,,,,
LoansReceivableHeldForSaleAmount,,,,,,,,,,,,,,,,41000000.000,49000000.000,,17000000.000,16000000.000,16000000.000,15000000.000,41000000.000,39000000.000,19000000.000,18000000.000
LongTermAccountsNotesAndLoansReceivableNetNoncurrent,,,,,,,,521000000.000,508000000.000,504000000.000,556000000.000,646000000.000,646000000.000,687000000.000,759000000.000,807000000.000,823000000.000,884000000.000,950000000.000,1027000000.000,1034000000.000,1098000000.000,1110000000.000,1118000000.000,1092000000.000,1125000000.000
LongTermDebt,,7283000000.000,7153000000.000,7073000000.000,7007000000.000,,7199000000.000,7229000000.000,7452000000.000,7432000000.000,7600000000.000,7642000000.000,8181000000.000,7953000000.000,,,,,,,,,,,,
LongTermDebtCurrent,,1099000000.000,1116000000.000,1033000000.000,814000000.000,,488000000.000,519000000.000,711000000.000,737000000.000,511000000.000,541000000.000,645000000.000,418000000.000,669000000.000,519000000.000,521000000.000,498000000.000,720000000.000,684000000.000,929000000.000,897000000.000,984000000.000,864000000.000,790000000.000,819000000.000
LongTermDebtFairValue,,8074000000.000,8093000000.000,8025000000.000,7972000000.000,,8251000000.000,8347000000.000,8656000000.000,8278000000.000,8354000000.000,8368000000.000,9047000000.000,8702000000.000,9380000000.000,9285000000.000,9562000000.000,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,635000000.000,,,,347000000.000,,,,368000000.000,,,,519000000.000,,,,684000000.000,,,,864000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,369000000.000,,,,630000000.000,,,,786000000.000,,,,1234000000.000,,,,801000000.000,,,,103000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,725000000.000,,,,563000000.000,,,,657000000.000,,,,866000000.000,,,,1288000000.000,,,,850000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,527000000.000,,,,738000000.000,,,,608000000.000,,,,734000000.000,,,,911000000.000,,,,1326000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,631000000.000,,,,583000000.000,,,,599000000.000,,,,542000000.000,,,,1010000000.000,,,,975000000.000,,
LongTermDebtNoncurrent,5926000000.000,6184000000.000,6037000000.000,6040000000.000,6193000000.000,,6711000000.000,6710000000.000,6741000000.000,6695000000.000,7089000000.000,7101000000.000,7536000000.000,7535000000.000,8042000000.000,8016000000.000,8143000000.000,8040000000.000,7903000000.000,8441000000.000,8170000000.000,8486000000.000,8722000000.000,8640000000.000,9129000000.000,9091000000.000
MinorityInterest,44000000.000,44000000.000,44000000.000,44000000.000,44000000.000,,44000000.000,44000000.000,44000000.000,37000000.000,37000000.000,37000000.000,37000000.000,37000000.000,37000000.000,37000000.000,37000000.000,37000000.000,37000000.000,37000000.000,37000000.000,37000000.000,37000000.000,37000000.000,37000000.000,37000000.000
NotesAndLoansReceivableGrossCurrent,55000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
NotesAndLoansReceivableNetCurrent,,57000000.000,62000000.000,49000000.000,25000000.000,,28000000.000,41000000.000,73000000.000,76000000.000,84000000.000,63000000.000,69000000.000,88000000.000,96000000.000,98000000.000,103000000.000,114000000.000,119000000.000,128000000.000,135000000.000,142000000.000,146000000.000,180000000.000,186000000.000,193000000.000
NotesAndLoansReceivableNetNoncurrent,381000000.000,398000000.000,430000000.000,462000000.000,454000000.000,,512000000.000,,,,,,,,,,,,,,,,,,,
NotesPayableCurrent,,,,,,,,110000000.000,,,,170000000.000,,,,60000000.000,,,68000000.000,249000000.000,,,75000000.000,398000000.000,,
NotesReceivableFairValueDisclosure,,417000000.000,459000000.000,504000000.000,,,,,,,,,,,,,,,,,,,,,,
NotesReceivableNet,,398000000.000,439000000.000,480000000.000,,,,,,,,698000000.000,713000000.000,771000000.000,848000000.000,939000000.000,968000000.000,991000000.000,1077000000.000,1161000000.000,1175000000.000,1245000000.000,1286000000.000,1326000000.000,1288000000.000,1325000000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,180000000.000,,,,164000000.000,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,26000000.000,,,,26000000.000,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,19000000.000,,,,17000000.000,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,19000000.000,,,,20000000.000,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,24000000.000,,,,20000000.000,,,,,,,,,,,,,,
