,2011-11-30,2012-02-29,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30
AssetImpairmentCharges,0.000,0.000,0.000,0.000,0.000,-66831.000,0.000,0.000
CashAcquiredFromAcquisition,,,0.000,,,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,25617.000,,,,-60315.000,
ComprehensiveIncomeNetOfTax,,-108831.000,-67739.000,-48673.000,-39488.000,-99722.000,-196780.000,-108531.000
Depreciation,,,215.000,,,,,
DepreciationAmortizationAndAccretionNet,,,,,,,187.000,
EarningsPerShareBasicAndDiluted,-0.010,0.000,0.000,-0.010,0.000,0.000,-0.010,-0.010
EffectOfExchangeRateOnCashAndCashEquivalents,,,-57200.000,,,,21074.000,
ForeignCurrencyTransactionGainLossBeforeTax,-41808.000,,,,,,,
ForeignCurrencyTransactionGainLossRealized,,30980.000,50571.000,-8633.000,-40535.000,-7132.000,-17445.000,-14871.000
GainsLossesOnExtinguishmentOfDebt,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GainsLossesOnRestructuringOfDebt,,,,,,,0.000,
GeneralAndAdministrativeExpense,7313.000,9986.000,10583.000,9588.000,6884.000,5829.000,17909.000,38266.000
IncomeTaxesPaidNet,,,0.000,,,,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,17724.000,,,,14987.000,
IncreaseDecreaseInAccountsReceivable,,,9329.000,,,,-1788.000,
IncreaseDecreaseInAccruedInterestReceivableNet,,,0.000,,,,0.000,
IncreaseDecreaseInAssetRetirementObligations,,,,,,,0.000,
IncreaseDecreaseInDeferredCompensation,,,,,,,134999.000,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,19240.000,,,,40593.000,
IncreaseDecreaseInNotesReceivableCurrent,,,0.000,,,,0.000,
IncreaseDecreaseInPrepaidExpense,,,774.000,,,,-10438.000,
InterestPaid,,,0.000,,,,,
InterestPaidNet,,,,,,,0.000,
InvestmentIncomeInterest,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000
ManagementFeeExpense,,,,,,,114736.000,34821.000
NetCashProvidedByUsedInFinancingActivities,,,49500.000,,,,0.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,49500.000,,,,0.000,
NetCashProvidedByUsedInInvestingActivities,,,-1660.000,,,,-41634.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1660.000,,,,-41634.000,
NetCashProvidedByUsedInOperatingActivities,,,34977.000,,,,-39755.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,34977.000,,,,-39755.000,
NetIncomeLoss,,,-12305.000,,,,-218295.000,-115841.000
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,,,0.000,,,,,
NoncashOrPartNoncashAcquisitionPayablesAssumed1,,,0.000,,,,,
OperatingIncomeLoss,-164919.000,-105698.000,-62885.000,-49942.000,-47109.000,-33954.000,-200850.000,-100970.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,39103.000,-34113.000,-55434.000,9902.000,48156.000,,,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-167624.000,,,,,,,
PaymentsToAcquireAssetsInvestingActivities,,,,,,,0.000,
PaymentsToAcquireIntangibleAssets,,,,,,,-36089.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,-1660.000,,,,-5545.000,
PaymentsToAcquireShortTermInvestments,,,0.000,,,,0.000,
ProceedsFromIssuanceOfCommonStock,,,49500.000,,,,0.000,
ProceedsFromRepaymentsOfNotesPayable,,,0.000,,,,0.000,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,0.000,,,,0.000,
ProceedsFromSaleOfShortTermInvestments,,,0.000,,,,0.000,
ProfessionalFees,17797.000,82885.000,21859.000,8084.000,6146.000,5849.000,13038.000,16602.000
ProfitLoss,-206727.000,-74718.000,-12305.000,-58575.000,-87644.000,-107917.000,-218295.000,
ResearchAndDevelopmentExpense,50675.000,,,,,,,
ShareBasedCompensation,,,0.000,,,,,
StockIssuedDuringPeriodValueOther,,,,,,,60500.000,
StockIssuedDuringPeriodValuePurchaseOfAssets,,,,,,,71500.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,32956000.000,33203000.000
