,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccretionOfDiscount,,,,,,,,,,,,,,,,,,,910000.000
AllocatedShareBasedCompensationExpense,,,,900000.000,877000.000,,759000.000,1255000.000,1289000.000,1430000.000,4736000.000,3191000.000,3677000.000,3420000.000,3981000.000,4152000.000,5249000.000,5099000.000,5332000.000
AmortizationOfFinancingCostsAndDiscounts,,,127000.000,100000.000,,,164000.000,,,,257000.000,,,,904000.000,,,,979000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,4318703.000,6036621.000,5844721.000,-14305875.000,6148017.000,6399129.000,5576005.000,-10059217.000,8394454.000,8166739.000,8056598.000,-17272937.000,7469689.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,,0.000,,,,0.000,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ComprehensiveIncomeNetOfTax,,,-14331000.000,-14841000.000,-14438000.000,-12474000.000,-15076000.000,-14107000.000,-16796000.000,130739000.000,-21149000.000,-24487000.000,-31354000.000,-10299000.000,-12801000.000,-13224000.000,-16139000.000,-18921000.000,-15996000.000
ContractsRevenue,2343000.000,3097000.000,2417000.000,2562000.000,2473000.000,3288000.000,1708000.000,3424000.000,3611000.000,8485000.000,4158000.000,2931000.000,,,,,,,
CostOfGoodsSold,,,,,,,,,,,,,202000.000,,754000.000,680000.000,591000.000,1996000.000,929000.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,,,,,,,,,,,,,,,,,650000.000
DepreciationDepletionAndAmortization,,,168000.000,,,,139000.000,,,,108000.000,,,,147000.000,,,,192000.000
EarningsPerShareBasic,,-0.160,,,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.540,,-0.480,-0.470,-0.460,-0.350,-0.420,-0.360,-0.410,,-0.510,-0.580,-0.740,,-0.300,-0.300,-0.370,,-0.360
EarningsPerShareDiluted,,-0.160,,,,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,-1381000.000,,,,,,,,,,,
GeneralAndAdministrativeExpense,2353000.000,2703000.000,3430000.000,2671000.000,2751000.000,2762000.000,4716000.000,5086000.000,6809000.000,4039000.000,8328000.000,7095000.000,,,,,,,
IncomeTaxesPaid,,,,,,,,,,,1800000.000,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,2592000.000,,,,1591000.000,,,,2139000.000,,,,-865000.000,,,,-2227000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,,,,,-1706000.000,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,-1526000.000,,,,460000.000,,,,585000.000,,,,-838000.000,,,,-2357000.000
IncreaseDecreaseInContractReceivablesNet,,,830000.000,,,,-623000.000,,,,1353000.000,,,,-2453000.000,,,,-3354000.000
IncreaseDecreaseInDeferredRevenue,,,-432000.000,,,,-798000.000,,,,-679000.000,,,,14172000.000,,,,-1497000.000
IncreaseDecreaseInInventories,,,,,,,,,,,,,,,-216000.000,,,,-247000.000
