,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,68519000.000,83120000.000,86839000.000,73779000.000,76113000.000,81243000.000,84882000.000,78019000.000,75327000.000,89753000.000,105131000.000,91253000.000,105697000.000,109488000.000,112579000.000,103909000.000,132234000.000,133472000.000,131979000.000,125973000.000,158496000.000,158698000.000,117765000.000,108740000.000,129700000.000,141200000.000
AccountsReceivableNetCurrent,325685000.000,357195000.000,361075000.000,338594000.000,386882000.000,399993000.000,411033000.000,372159000.000,418733000.000,436452000.000,453652000.000,414331000.000,473181000.000,502330000.000,522265000.000,462077000.000,521094000.000,537650000.000,537055000.000,468375000.000,533485000.000,537341000.000,543744000.000,499716000.000,574700000.000,613500000.000
AccruedBonusesCurrent,,,,16233000.000,,,,14159000.000,,,,12502000.000,,,,20910000.000,,,,15441000.000,,,,14156000.000,,
AccruedIncomeTaxesCurrent,48519000.000,20846000.000,23462000.000,2077000.000,47018000.000,9997000.000,7955000.000,0.000,51679000.000,7097000.000,1994000.000,,47260000.000,5350000.000,8181000.000,7442000.000,66186000.000,1132000.000,0.000,0.000,56216000.000,8318000.000,11678000.000,,65500000.000,11900000.000
AccruedInsuranceCurrent,,,,30548000.000,,,,25188000.000,,,,30880000.000,,,,31137000.000,,,,31821000.000,,,,34640000.000,,
AccruedLiabilitiesCurrent,92478000.000,100428000.000,108568000.000,111962000.000,113096000.000,119279000.000,123179000.000,126155000.000,126091000.000,139290000.000,152447000.000,148579000.000,148569000.000,166625000.000,182143000.000,174002000.000,168943000.000,182397000.000,194791000.000,185143000.000,179351000.000,176556000.000,189012000.000,156422000.000,163500000.000,180400000.000
AccruedMarketingCostsCurrent,,,,,,,,,,,,,,,,,,,,,,,,24853000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,289503000.000,,,,323651000.000,,,,365052000.000,,,,429845000.000,,,,506034000.000,,,,599138000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,20765000.000,21386000.000,13330000.000,14796000.000,17759000.000,14342000.000,18996000.000,18357000.000,14349000.000,11081000.000,14753000.000,11101000.000,6266000.000,11652000.000,-120000.000,-7836000.000,-27286000.000,-23497000.000,-40231000.000,-46403000.000,-32687000.000,-34242000.000,-37143000.000,-47304000.000,-44400000.000,-36300000.000
AdditionalPaidInCapitalCommonStock,5263000.000,10039000.000,14317000.000,16856000.000,43880000.000,47251000.000,53038000.000,61436000.000,66560000.000,73344000.000,68125000.000,69847000.000,64573000.000,70631000.000,56734000.000,33744000.000,0.000,2934000.000,1031000.000,2024000.000,24716000.000,27701000.000,31503000.000,37363000.000,41500000.000,1200000.000
AllowanceForDoubtfulAccountsReceivableCurrent,4712000.000,4712000.000,5147000.000,5647000.000,5814000.000,5934000.000,6054000.000,6728000.000,6728000.000,7608000.000,8403000.000,9248000.000,9949000.000,10588000.000,11587000.000,12619000.000,13316000.000,12178000.000,11795000.000,11729000.000,11434000.000,11123000.000,11469000.000,11249000.000,11500000.000,11600000.000
Assets,1524613000.000,1581871000.000,1651020000.000,1684948000.000,1813332000.000,1850747000.000,1919711000.000,1815832000.000,1945296000.000,1993443000.000,2060419000.000,2075784000.000,2165106000.000,2282973000.000,2372995000.000,2359102000.000,2423937000.000,2480932000.000,2495277000.000,2532462000.000,2642781000.000,2699136000.000,2730468000.000,2668884000.000,2786400000.000,2851400000.000
AssetsCurrent,1132921000.000,1171815000.000,1217364000.000,1236138000.000,1349975000.000,1378096000.000,1422890000.000,1286656000.000,1376836000.000,1405318000.000,1436830000.000,1408461000.000,1475492000.000,1555782000.000,1619405000.000,1583265000.000,1628947000.000,1663373000.000,1672990000.000,1664776000.000,1767180000.000,1790906000.000,1777662000.000,1720770000.000,1810700000.000,1872900000.000
AssetsNoncurrent,,,,448810000.000,,,,529176000.000,,,,667323000.000,,,,775837000.000,,,,867686000.000,,,,948114000.000,,
AvailableForSaleSecurities,30756000.000,26243000.000,26203000.000,27165000.000,27194000.000,27166000.000,27228000.000,354000.000,417000.000,437000.000,441000.000,451000.000,453000.000,453000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,30594000.000,26048000.000,26048000.000,27048000.000,27054000.000,27059000.000,27065000.000,197000.000,197000.000,197000.000,197000.000,197000.000,197000.000,197000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,,,,,,27166000.000,27228000.000,354000.000,417000.000,437000.000,441000.000,451000.000,453000.000,453000.000,0.000,0.000,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,26048000.000,26048000.000,27048000.000,27054000.000,27059000.000,27065000.000,197000.000,197000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,26243000.000,26203000.000,27165000.000,27194000.000,27166000.000,27228000.000,354000.000,417000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,0.000,0.000,6000.000,10000.000,6000.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,195000.000,155000.000,123000.000,150000.000,113000.000,163000.000,157000.000,220000.000,240000.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,124848000.000,89409000.000,111048000.000,117676000.000,198878000.000,185916000.000,195603000.000,79611000.000,159240000.000,122853000.000,92190000.000,58506000.000,89021000.000,105940000.000,116329000.000,114496000.000,120790000.000,121166000.000,111775000.000,129019000.000,150552000.000,155458000.000,146983000.000,112735000.000,134300000.000,115100000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000
CommonStockSharesIssued,147430712.000,295099324.000,295203874.000,295258674.000,296071374.000,296150999.000,296307832.000,296564382.000,296686427.000,296860119.000,296742069.000,296753544.000,296624319.000,296764444.000,296440794.000,295867844.000,293955044.000,290149384.000,289654284.000,289581682.000,288872549.000,288945899.000,289024824.000,289161924.000,289263924.000,287978174.000
CommonStockSharesOutstanding,147430712.000,295099324.000,295203874.000,295258674.000,296071374.000,296150999.000,296307832.000,296564382.000,296686427.000,296860119.000,296742069.000,296753544.000,296624319.000,296764444.000,296440794.000,295867844.000,293955044.000,290149384.000,289654284.000,289581682.000,288872549.000,288945899.000,289024824.000,289161924.000,289263924.000,287978174.000
CommonStockValue,1474000.000,2951000.000,2952000.000,2953000.000,2961000.000,2962000.000,2963000.000,2966000.000,2967000.000,2969000.000,2968000.000,2968000.000,2966000.000,2968000.000,2965000.000,2959000.000,2940000.000,2902000.000,2897000.000,2896000.000,2889000.000,2890000.000,2890000.000,2892000.000,2900000.000,2900000.000
DebtInstrumentBasisSpreadOnVariableRate,,,,0.009,,,,,,,,,,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,,90281000.000,,,,114838000.000,,
DeferredRevenue,,,,,,,,,,,,,,,,3125000.000,,,,2875000.000,,,,2767000.000,,
DeferredTaxAssetsGross,,,,26893000.000,,,,22493000.000,,,,27483000.000,,,,33691000.000,,,,,,,,,,
DeferredTaxAssetsInventory,,,,4643000.000,,,,4045000.000,,,,3834000.000,,,,4311000.000,,,,4556000.000,,,,4788000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,-21436000.000,,,,-36878000.000,,,,-45007000.000,,,,-46767000.000,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,,,,,35224000.000,,,,34210000.000,,
