,2011-04-02,2011-07-02,2011-10-01,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-03-30,2013-06-29,2013-09-28,2014-03-29,2014-06-28,2014-09-27,2015-03-28,2015-06-27,2015-09-26,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,836000.000,1093000.000,1089000.000,1062000.000,1100000.000,1087000.000,1132000.000,1251000.000,1193000.000,1200000.000,,,,1482000.000,1249000.000,1400000.000,1243000.000,1400000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,240116.000,240616.000,240616.000,-483082.000,450672.000,445814.000,463716.000,408477.000,409827.000,412895.000,696095.000,797983.000,1199397.000,1095202.000,1046201.000,1002856.000,-2097312.000,1108139.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,200000.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,2560000.000,,,9048000.000,,,,11365000.000,,,-1914000.000,,,-13223000.000,,,12922000.000,,,,-311000.000
ComprehensiveIncomeNetOfTax,,,,8084000.000,1712000.000,4976000.000,8751000.000,1145000.000,4099000.000,8600000.000,4895000.000,6427000.000,3406000.000,-6114000.000,6339000.000,-4359000.000,9701000.000,1597000.000,2429000.000,-7320000.000,2698000.000
CostOfGoodsSold,15573000.000,19349000.000,21605000.000,20506000.000,22320000.000,21107000.000,30170000.000,21339000.000,22921000.000,21372000.000,25153000.000,26392000.000,26640000.000,22177000.000,29532000.000,28943000.000,24008000.000,25055000.000,25870000.000,33032000.000,27058000.000
CostOfRevenue,22294000.000,26195000.000,28418000.000,28043000.000,29702000.000,28430000.000,37601000.000,28545000.000,31403000.000,29369000.000,33291000.000,36543000.000,36198000.000,30328000.000,39229000.000,37636000.000,33075000.000,34602000.000,36921000.000,43026000.000,37813000.000
DeferredIncomeTaxExpenseBenefit,291000.000,,,,,,,,,,-410000.000,,,,,,,,,,
DeferredTaxExpenseFromStockOptionsExercised,,,,,,,,,,,-58000.000,,,,,,,,,,
DepreciationAndAmortization,1614000.000,1722000.000,1711000.000,1679000.000,1689000.000,1796000.000,1812000.000,1833000.000,1736000.000,1699000.000,1847000.000,1868000.000,1805000.000,2493000.000,2739000.000,2790000.000,3086000.000,3266000.000,3381000.000,4135000.000,3718000.000
DepreciationDepletionAndAmortization,,,,,,1796000.000,,,,,,,,,,,,,,,3718000.000
EarningsPerShareBasic,0.200,0.260,0.390,0.400,0.280,0.220,0.460,0.270,0.210,0.290,0.290,0.370,0.650,0.040,0.240,-0.050,0.190,0.200,0.070,0.210,-0.090
EarningsPerShareDiluted,0.200,0.250,0.380,0.390,0.280,0.210,0.460,0.270,0.210,0.290,0.290,0.360,0.640,0.040,0.240,-0.050,0.190,0.200,0.070,0.210,-0.090
EffectOfExchangeRateOnCashAndCashEquivalents,-929000.000,,,-603000.000,,,,-1952000.000,,,-175000.000,,,-1723000.000,,,1666000.000,,,,1779000.000
EffectiveIncomeTaxRateContinuingOperations,,,,0.221,,,,0.184,,,0.270,0.262,-0.233,-0.169,0.227,0.166,0.150,0.213,-0.059,,0.244
EffectiveIncomeTaxRateReconciliationDeductions,,,,,,,,0.014,,,0.002,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,,,,0.075,,,0.075,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition,,,,2.600,,,,,,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,237000.000,,,1056000.000,,,,808000.000,,,58000.000,,,292000.000,,,65000.000,,,,0.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,,,,292000.000,,,65000.000,,,,0.000
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,,,-64000.000,,,,-77000.000
GeneralAndAdministrativeExpense,6590000.000,6917000.000,6424000.000,6628000.000,8134000.000,7266000.000,7037000.000,7515000.000,7826000.000,7275000.000,8413000.000,8867000.000,8832000.000,9801000.000,9066000.000,8239000.000,10541000.000,10167000.000,10775000.000,9330000.000,10699000.000
GrossProfit,30272000.000,33516000.000,36389000.000,37186000.000,37060000.000,32304000.000,43069000.000,36825000.000,36926000.000,38821000.000,40083000.000,45517000.000,46041000.000,39611000.000,44546000.000,34871000.000,42673000.000,43936000.000,42679000.000,48672000.000,43749000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,-1060000.000,3623000.000,4311000.000,1029000.000,3663000.000,-1932000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,4410000.000,5667000.000,9204000.000,8661000.000,6483000.000,5087000.000,10711000.000,5602000.000,5001000.000,6805000.000,6817000.000,8579000.000,9105000.000,568000.000,5365000.000,,,,,,
