,2016-09-30,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,866.000
CostOfRevenue,0.000,
CostsAndExpensesRelatedParty,,0.000
EarningsPerShareBasicAndDiluted,-0.000,0.000
GeneralAndAdministrativeExpense,,4638.000
GrossProfit,0.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-14050.000,838.000
IncomeTaxExpenseBenefit,0.000,0.000
IncreaseDecreaseInDeferredRevenue,,1100.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,,-1712.000
InterestExpense,,1424.000
LeaseAndRentalExpense,,0.000
LegalFees,,0.000
NetCashProvidedByUsedInFinancingActivities,,-784.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-784.000
NetCashProvidedByUsedInInvestingActivities,,-2000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-2000.000
NetCashProvidedByUsedInOperatingActivities,,3650.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,3650.000
NetIncomeLoss,-14050.000,838.000
NonoperatingIncomeExpense,,1476.000
OperatingExpenses,14050.000,4638.000
OperatingIncomeLoss,-14050.000,-638.000
OtherNonoperatingIncome,,2900.000
PaymentsToAcquirePropertyPlantAndEquipment,,2000.000
PaymentsToDevelopRealEstateAssets,,2000.000
ProceedsFromIssuanceOfCommonStock,,36.000
RepaymentsOfNotesPayable,,820.000
Revenues,0.000,4000.000
SalesRevenueNet,0.000,4000.000
StockIssued1,,35.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5500000.000,5708000.000
