,2011-01-31,2011-04-30,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,200000.000,,,,0.000,,,,800000.000,,,,1100000.000,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,5045000.000,5495000.000,5388000.000,5863000.000,5174000.000,4746000.000,4677000.000,4827000.000,4867000.000,5772000.000,6623000.000,4837000.000,4366000.000,4504000.000,4420000.000,4864000.000,5414000.000,5386000.000,5034000.000,5030000.000,5085000.000,5520000.000,5008000.000
AmortizationOfIntangibleAssets,,,1100000.000,1100000.000,1200000.000,1100000.000,1100000.000,1100000.000,1000000.000,1600000.000,1100000.000,1200000.000,1500000.000,3100000.000,1900000.000,1700000.000,1500000.000,1700000.000,1500000.000,1500000.000,1400000.000,1400000.000,1300000.000,1300000.000,1400000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,1111429.000,1155000.000,2291660.000,-2350042.000,468510.000,247500.000,209914.000,-627516.000,317065.000,4429831.000,4973398.000,-6035559.000,5111371.000,5104400.000,5775664.000,-10086061.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,138668000.000,,,,-8682000.000,,,,13421000.000,,,,39816000.000,,,,16904000.000,,,,12572000.000,,
CashFlowHedgeGainLossReclassifiedToEarningsNet,,,-614000.000,,,,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,32030000.000,64372000.000,,53183000.000,38075000.000,48428000.000,31221000.000,55903000.000,46307000.000,50766000.000,52812000.000,28739000.000,29604000.000,57494000.000,55213000.000,46466000.000,30632000.000,93296000.000,59565000.000,148505000.000,74486000.000,95827000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,37035000.000,,,,,,,,,,,,,,,,,,,,,,
CostOfGoodsSold,27002000.000,34852000.000,34194000.000,33605000.000,36258000.000,32914000.000,36311000.000,42204000.000,45631000.000,43090000.000,46091000.000,43642000.000,46263000.000,38497000.000,37073000.000,32118000.000,34503000.000,32718000.000,32068000.000,34127000.000,37744000.000,37020000.000,33087000.000,33686000.000,34785000.000
CostsAndExpenses,147185000.000,154711000.000,160250000.000,,,,,,,,,,,,,,,,,,,,,,
