,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,5128000.000,6256000.000,11071000.000,11944000.000,3592000.000,4685000.000,4840000.000,3056000.000,1625000.000,1609000.000,1789000.000,1635000.000,1149000.000,733000.000,954000.000,1190000.000,1418000.000,1468000.000
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,,,,,,,60000.000,46000.000,32000.000,,,,
AccountsReceivableGross,,,,,,,539000.000,,,,316000.000,,,,206000.000,,,
AccountsReceivableNet,,,,,,,515000.000,,,,309000.000,,,,196000.000,,,
AccountsReceivableNetCurrent,4753000.000,4459000.000,6221000.000,4247000.000,2028000.000,652000.000,479000.000,279000.000,312000.000,179000.000,308000.000,217000.000,385000.000,124000.000,196000.000,96000.000,96000.000,54000.000
AccountsReceivableNetNoncurrent,618000.000,511000.000,378000.000,278000.000,138000.000,138000.000,36000.000,25000.000,6000.000,1000.000,1000.000,17000.000,0.000,0.000,0.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,1668000.000,,,,1683000.000,,,,1703000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,480000.000,492000.000,501000.000,465000.000,493000.000,417000.000,344000.000,0.000,0.000,0.000,0.000,,,,,,,
AdditionalPaidInCapital,69436000.000,69436000.000,69436000.000,69436000.000,69524000.000,69524000.000,69524000.000,69579000.000,69592000.000,69614000.000,69629000.000,70624000.000,70939000.000,71018000.000,71062000.000,72349000.000,72456000.000,72480000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,24000.000,,,,7000.000,,,,4000.000,,,
Assets,20144000.000,15644000.000,15944000.000,20877000.000,14528000.000,15750000.000,11540000.000,7852000.000,5077000.000,4084000.000,3568000.000,4846000.000,5444000.000,4344000.000,3590000.000,3897000.000,3171000.000,2651000.000
AssetsCurrent,11802000.000,7689000.000,9113000.000,13859000.000,11550000.000,14783000.000,10848000.000,5206000.000,2493000.000,1559000.000,1080000.000,2412000.000,3058000.000,1997000.000,1302000.000,1657000.000,969000.000,776000.000
AssetsHeldForSaleAtCarryingValue,,,,,2625000.000,,,,,,,,,,,,,
AssetsHeldForSaleCurrent,,,,,1656000.000,,,,,,,,,,,,,
