,2011-06-30
EarningsPerShareBasic,0.050
EarningsPerShareDiluted,0.050
ForeignCurrencyTransactionGainLossBeforeTax,-24000.000
GrossProfit,22863000.000
HealthCareOrganizationExpensesNet,51849000.000
HealthCareOrganizationPatientServiceRevenue,74712000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3472000.000
IncomeTaxExpenseBenefit,1056000.000
InterestExpense,21000.000
InvestmentIncomeInterest,86000.000
NetIncomeLoss,2195000.000
NetIncomeLossAttributableToNoncontrollingInterest,221000.000
OperatingIncomeLoss,3431000.000
ProfitLoss,2416000.000
SellingGeneralAndAdministrativeExpense,19432000.000
WeightedAverageNumberOfDilutedSharesOutstanding,43837000.000
WeightedAverageNumberOfSharesOutstandingBasic,43571000.000
