,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,1023000.000,,,,,,,,,,,,,,,,5908000.000,,,,4991000.000,
AdjustmentsToAdditionalPaidInCapitalReallocationOfMinorityInterest,1000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,,,,,7900000.000,,,,9600000.000,
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,921000.000,1003000.000,728000.000,-1513000.000,,,,,,,,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,13771687.000,,,,14520258.000,,,,12295607.000,,,,10905076.000,8952148.000,8839578.000,-21559682.000,6857810.000,,,,5235280.000,,,,3445600.000,
AssetImpairmentCharges,2778000.000,,,,9563000.000,,,,3229000.000,,,,6893000.000,,,,6473000.000,15459000.000,,,5840000.000,,,,1617000.000,
BasicEarningsPerShareProForma,0.030,,,,0.070,,,,0.130,,,,0.140,,,,0.320,,,,,,,,,
BusinessAcquisitionProFormaNetIncomeLoss,31800000.000,,,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionProFormaRevenue,225100000.000,,,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,51500000.000,,,,68300000.000,,,,82100000.000,,,,148400000.000,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,223200000.000,,,,233200000.000,,,,239900000.000,,,,283400000.000,,,,,,,,,
BusinessCombinationConsiderationTransferred1,,,,,,,,,,,,,221450000.000,,,,,,,,,,,,59563000.000,
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,,,,,,,,,,112987000.000,,,,,,,,,,,,,
BusinessCombinationConsiderationTransferredOther1,,,,,,,,,,,,,12585000.000,,,,,,,,,,,,15400000.000,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,,,,,,,,23170000.000,-1459000.000,,,3744000.000,65598000.000,14431000.000,23462000.000,139801000.000,,6342000.000,,,46512000.000,6584000.000,,10188000.000,60972000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGainOrLoss,,,,,,,,,,,,,,,,,,,,,,,,,10188000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,22884000.000,,,,129418000.000,,,,25019000.000,,,,120143000.000,,,,33655000.000,,,,32466000.000,,,,24968000.000,
CashPaidForCapitalizedInterest,2735000.000,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareCashPaid,,,,,,,,,0.210,,,,0.225,,,,0.240,,,,,,,,0.270,
ComprehensiveIncomeNetOfTax,45434000.000,74079000.000,-59089000.000,24820000.000,105901000.000,24620000.000,98045000.000,78985000.000,106274000.000,17017000.000,73433000.000,40758000.000,75112000.000,106791000.000,185680000.000,166522000.000,316176000.000,74138000.000,64734000.000,399533000.000,142621000.000,203063000.000,-44550000.000,77894000.000,77452000.000,143004000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,4631000.000,5354000.000,-1310000.000,2427000.000,8777000.000,3109000.000,3259000.000,4557000.000,4011000.000,200000.000,1720000.000,505000.000,8682000.000,2441000.000,2586000.000,3759000.000,2397000.000,609000.000,3512000.000,-490000.000,1441000.000,1437000.000,1997000.000,2413000.000,1482000.000,11258000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,50065000.000,79433000.000,-60399000.000,27247000.000,114678000.000,27729000.000,101304000.000,83542000.000,110285000.000,17217000.000,75153000.000,41263000.000,83794000.000,109232000.000,188266000.000,170281000.000,318573000.000,74747000.000,68246000.000,399043000.000,144062000.000,204500000.000,-42553000.000,80307000.000,78934000.000,154262000.000
DepreciationAndAmortization,66243000.000,61521000.000,60372000.000,59413000.000,64098000.000,63124000.000,65631000.000,56640000.000,62738000.000,63409000.000,63158000.000,58232000.000,61231000.000,65963000.000,69188000.000,61692000.000,74569000.000,80155000.000,103708000.000,86095000.000,84856000.000,82753000.000,96827000.000,90884000.000,92074000.000,95270000.000
DepreciationDepletionAndAmortization,66332000.000,,,,64885000.000,,,,62773000.000,,,,61666000.000,,,,74569000.000,,,,84856000.000,,,,92074000.000,
