,2012-05-31,2012-12-31
AccumulatedDepreciationDepletionAndAmortizationExpensePropertyPlantAndEquipmentCurrentCharge,,1091.000
AdvertisingExpense,,2047.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-12361.000,-15469.000
CostOfGoodsAndServicesSold,,-166369.000
CostOfGoodsSold,,166369.000
CostsAndExpensesRelatedParty,17372.000,
Depreciation,,1091.000
DepreciationExpense,,1091.000
EarningsPerShareBasic,,-0.010
EarningsPerShareBasicAndDiluted,0.000,
EffectOfExchangeRateOnCashAndCashEquivalents,,-28652.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,-0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.350
GainsLossesOnSalesOfAssets,,984.000
GeneralAndAdministrativeExpense,1799.000,67415.000
GrossProfit,,61912.000
IncreaseDecreaseInAccountsPayable,2207.000,-34249.000
IncreaseDecreaseInAccountsReceivable,,8223.000
IncreaseDecreaseInAccruedLiabilities,,2385.000
IncreaseDecreaseInInventories,,121313.000
IncreaseDecreaseInPrepaidExpense,,-846.000
NetCashProvidedByUsedInFinancingActivities,16167.000,57295.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,16167.000,57295.000
NetCashProvidedByUsedInInvestingActivities,,-3775.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-3775.000
NetCashProvidedByUsedInOperatingActivities,-28528.000,-40337.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-28528.000,-40337.000
NetIncomeLoss,-30735.000,-138254.000
NoncashOrPartNoncashAcquisitionPayablesAssumed1,,23546.000
OperatingExpenses,30735.000,200581.000
OperatingIncomeLoss,-30735.000,-138669.000
OtherComprehensiveIncomeLossNetOfTax,,-166906.000
OtherNonoperatingIncomeExpense,,415.000
PaymentsToAcquirePropertyPlantAndEquipment,,-3775.000
PremiumsReceivableAllowanceForDoubtfulAccountsWriteOffsAgainstAllowance,,41554.000
ProceedsFromNotesPayable,,19746.000
ProceedsFromRelatedPartyDebt,16167.000,37549.000
ProceedsFromSaleOfOtherPropertyPlantAndEquipment,,984.000
ProfessionalAndContractServicesExpense,,7308.000
ProfessionalFees,11564.000,29745.000
Revenues,,228281.000
SalariesAndWages,,67644.000
SalesRevenueNet,,228281.000
TaxesOther,,-569.000
TemporaryEquityForeignCurrencyTranslationAdjustments,,-28652.000
TravelAndEntertainmentExpense,,25331.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,8000000.000,
WeightedAverageNumberOfSharesOutstandingBasic,,16647660.000
