,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AmortizationOfFinancingCosts,,,1007.000,,,,1007.000,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,25906.000,,,,,,,,5780.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,16363.000,,,,151239.000,,,,-41950.000,,,,55636.000,,,
CostOfServicesDepreciation,138568.000,138713.000,131396.000,130736.000,131538.000,135088.000,135179.000,139356.000,142088.000,144643.000,142103.000,140054.000,139020.000,141970.000,144642.000,141162.000,132273.000,127907.000
CostsAndExpenses,940485.000,1824516.000,941500.000,1001795.000,970398.000,,994033.000,1056586.000,1108524.000,,1094245.000,1110037.000,3260203.000,,,,,
GainLossOnDispositionOfAssets,,,-195.000,24393.000,,,0.000,,-210.000,,,,3323.000,,,,,
GeneralAndAdministrativeExpense,281738.000,293970.000,279369.000,303505.000,299152.000,321408.000,299740.000,331774.000,367366.000,379124.000,347499.000,379446.000,636700.000,394951.000,336437.000,342240.000,350155.000,365022.000
ImpairmentOfIntangibleAssetsFinitelived,,860000.000,,,0.000,,,,,,,,,,,,,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,,,,,,,,,1898393.000,,,,,
IncreaseDecreaseDueFromAffiliates,,,1576.000,,,,-2064.000,,,,-11851.000,,,,-589.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,14486.000,,,,19832.000,,,,16325.000,,,,-33731.000,,,
IncreaseDecreaseInAccountsReceivable,,,-31912.000,,,,-4128.000,,,,-12771.000,,,,7559.000,,,
IncreaseDecreaseInDueToRelatedParties,,,-18076.000,,,,32086.000,,,,23381.000,,,,123634.000,,,
IncreaseDecreaseInPrepaidExpense,,,79200.000,,,,31409.000,,,,116910.000,,,,-815.000,,,
InterestAndOtherIncome,,,,,82.000,,,,,,,,,,,,,
InterestExpense,,,,,,,,,,,,,,,1980.000,1335.000,530.000,
InterestIncomeExpenseNet,,,,,,,,,,,5.000,5.000,101.000,,,,,
InterestPaid,,,9661.000,,,,2908.000,,,,,,,,1980.000,,,
