,2011-12-30,2012-03-30,2012-09-28,2013-03-29,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-422000.000,,-600000.000,,,,-534000.000
AccretionExpense,,,951000.000,1024000.000,1103000.000,1145000.000,1187000.000,1232000.000,1279000.000
AllowanceForLoanAndLeaseLossesAdjustmentsNet,,,,,424000.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,17391304.000,,17391304.000,,10869565.000
AssetImpairmentCharges,,,,,33000.000,33000.000,-17000.000,-36600.000,36000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,16000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,2356000.000,,708000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-10673000.000,,17950000.000,,,,7923000.000
ClearingFeesRevenue,2280000.000,2371000.000,2139000.000,2082000.000,2293000.000,2213000.000,2170000.000,2163000.000,2053000.000
CommonStockDividendsPerShareCashPaid,,,,,0.010,,,,0.010
Communication,3106000.000,3191000.000,3219000.000,3371000.000,3348000.000,3362000.000,3384000.000,3341000.000,3005000.000
CommunicationsInformationTechnologyAndOccupancy,7849000.000,8134000.000,7697000.000,7829000.000,7752000.000,7729000.000,7676000.000,7457000.000,7237000.000
ComprehensiveIncomeNetOfTax,-13734000.000,8952000.000,-3346000.000,-6443000.000,-434000.000,-1640000.000,-6697000.000,2508000.000,-1273000.000
DeferredIncomeTaxExpenseBenefit,,,409000.000,,-476000.000,,,,-903000.000
DepreciationAmortizationAndAccretionNet,,,1392000.000,1362000.000,1358000.000,,,,1239000.000
DepreciationAndAmortization,,,,,1358000.000,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,333000.000
DerivativeGainOnDerivative,,,,,-191000.000,351000.000,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLoss,,,,,,,,,-256000.000
DerivativeLossOnDerivative,,,,,,,494000.000,,77000.000
EarningsPerShareBasic,-0.440,0.250,-0.170,-0.170,0.010,0.050,-0.270,0.000,-0.010
EarningsPerShareDiluted,-0.440,0.040,-0.170,-0.170,0.010,0.050,-0.270,0.000,-0.010
EffectiveIncomeTaxRateContinuingOperations,,,0.375,0.402,-1.080,-0.308,-0.072,1.302,0.474
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.350,,0.350,,,,0.350
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,32000.000,8000.000,181000.000,5849000.000,-262000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetIssues,,,,,,,15980000.000,,6677000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,,,,,-50000.000,-75000.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,,,,20329000.000,,,25000.000,,4023000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,,,,,,191000.000,,331000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,,,,,,35333000.000,,,
FairValueOptionChangesInFairValueGainLoss1,,,,,191000.000,,,,-206000.000
FeesAndCommissions,29521000.000,34411000.000,32323000.000,31275000.000,30523000.000,29788000.000,30247000.000,28976000.000,27648000.000
FinancingReceivableAllowanceForCreditLossesPeriodIncreaseDecrease,,,,,-466000.000,-2825000.000,-1578000.000,-492000.000,-170000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,454000.000,180000.000,466000.000,149000.000,411000.000,371000.000,57000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,1964000.000,51000.000,137000.000,82000.000,189000.000,29000.000,208000.000
FinancingReceivableSignificantPurchases,,,,,,,40000000.000,,
FloorBrokerageExchangeAndClearanceFees,1034000.000,1004000.000,1023000.000,951000.000,1112000.000,1073000.000,1189000.000,1121000.000,1274000.000
GainLossOnSaleOfDebtInvestments,,,,,,,,,219000.000
