,2012-03-31,2013-03-31,2014-03-31,2015-03-31,2016-03-31,2017-04-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-26.000,36.000,-34.000,-2.000,0.000,0.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,
EffectiveIncomeTaxRateContinuingOperations,,,0.000,-0.340,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340,,0.340
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,,0.340,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,,-0.340
IncomeTaxesPaid,,0.000,,,,
IncomeTaxesPaidNet,0.000,,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-2300.000,1975.000,-3375.000,1000.000,3840.000,-740.000
IncreaseDecreaseInDueToOtherRelatedParties,,2898.000,,,,
IncreaseDecreaseInPrepaidExpense,,,-400.000,400.000,0.000,
InterestPaid,0.000,,0.000,0.000,0.000,0.000
InterestPaidNet,,0.000,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,-382.000,0.000,0.000,,,
NetCashProvidedByUsedInFinancingActivities,13456.000,2890.000,11940.000,4610.000,5290.000,8150.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,13456.000,2890.000,11940.000,4610.000,5290.000,8150.000
NetCashProvidedByUsedInInvestingActivities,0.000,0.000,0.000,0.000,0.000,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,0.000,0.000,0.000,0.000,0.000
NetCashProvidedByUsedInOperatingActivities,-13482.000,-2854.000,-11974.000,-4612.000,-5290.000,-8150.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-13482.000,-2854.000,-11974.000,-4612.000,-5290.000,-8150.000
NetIncomeLoss,-10800.000,-4829.000,-8199.000,-6012.000,-9130.000,-7410.000
OperatingExpenses,10800.000,4829.000,8199.000,6012.000,9130.000,
OtherGeneralAndAdministrativeExpense,134.000,144.000,144.000,2.000,0.000,
PaymentsToAcquireIntangibleAssets,,0.000,0.000,0.000,,
ProceedsFromContributedCapital,0.000,,,,,
ProceedsFromIssuanceOfCommonStock,0.000,0.000,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,0.000,0.000,,
ProceedsFromRelatedPartyDebt,13448.000,,,,,
ProceedsFromRepaymentsOfBankOverdrafts,8.000,0.000,0.000,0.000,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,11940.000,4610.000,5290.000,8150.000
ProceedsFromRepurchaseOfEquity,,0.000,0.000,0.000,,
ProceedsFromStockOptionsExercised,,0.000,,,,
ProfessionalFees,10666.000,4685.000,8055.000,6010.000,9130.000,
ProfitLoss,-10800.000,-4829.000,-8199.000,-6012.000,-9130.000,-7410.000
RepaymentsOfBankDebt,,-8.000,,,,
ResearchAndDevelopmentExpense,0.000,0.000,0.000,0.000,,
Revenues,0.000,0.000,0.000,0.000,0.000,
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,
StockIssued1,0.000,,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,0.000,0.000,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,5245535.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,5245535.000,5245535.000,5245535.000,
WeightedAverageNumberOfSharesOutstandingBasic,5432558.000,,,,,
