,2011-06-30,2011-09-30,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-36900000.000,,,35910000.000,,,,23830000.000,,,,5134000.000,,,,28504000.000,
CommonStockDividendsPerShareDeclared,0.150,0.170,0.170,0.170,0.190,0.190,0.190,0.190,0.210,0.210,0.210,0.210,0.230,0.230,0.230,0.230,0.250
ComprehensiveIncomeNetOfTax,,,,15903000.000,48987000.000,50179000.000,27193000.000,27460000.000,41715000.000,29468000.000,39368000.000,29089000.000,9377000.000,18527000.000,6921000.000,37088000.000,3096000.000
CostOfGoodsSold,117433000.000,138805000.000,145976000.000,125482000.000,127147000.000,139683000.000,158587000.000,129538000.000,133629000.000,144884000.000,178125000.000,129975000.000,142991000.000,150164000.000,161080000.000,129856000.000,148088000.000
CostOfRevenue,185714000.000,209398000.000,217209000.000,199708000.000,203200000.000,227283000.000,250448000.000,220806000.000,229256000.000,241776000.000,280792000.000,242550000.000,268737000.000,276088000.000,288587000.000,255812000.000,280576000.000
CostOfServices,68281000.000,70593000.000,71233000.000,74226000.000,76053000.000,87600000.000,91861000.000,91268000.000,95627000.000,96892000.000,102667000.000,112575000.000,125746000.000,125924000.000,127507000.000,125956000.000,132488000.000
DeferredIncomeTaxExpenseBenefit,9828000.000,,,-432000.000,,,,397000.000,,,,-167000.000,,,,5629000.000,
DepreciationDepletionAndAmortization,14435000.000,,,14337000.000,,,,18333000.000,,,,20405000.000,,,,22353000.000,
EarningsPerShareBasic,0.480,0.500,0.580,0.520,0.690,0.820,0.710,0.550,0.500,0.480,0.670,0.410,0.520,0.640,0.700,0.410,0.150
EarningsPerShareDiluted,0.480,0.500,0.580,0.520,0.680,0.820,0.700,0.540,0.500,0.480,0.650,0.410,0.520,0.630,0.690,0.400,0.140
EffectOfExchangeRateOnCashAndCashEquivalents,953000.000,,,-2830000.000,,,,-1567000.000,,,,2586000.000,,,,4919000.000,
EffectiveIncomeTaxRateContinuingOperations,0.344,0.347,0.341,0.334,0.318,0.240,,0.109,0.349,0.446,-0.591,0.382,0.361,0.330,-0.720,0.370,0.452
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,2457000.000,,,3457000.000,,,,8482000.000,,,,7150000.000,,,,4881000.000,
