,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,594000000.000,946000000.000,933000000.000,984000000.000,990000000.000,1002000000.000,970000000.000,1138000000.000,1094000000.000,1218000000.000,1236000000.000,1537000000.000,1419000000.000,1474000000.000,1501000000.000,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,379000000.000,357000000.000,368000000.000,468000000.000,432000000.000,603000000.000,433000000.000,450000000.000,429000000.000,527000000.000,362000000.000,448000000.000,449000000.000,407000000.000,400000000.000,448000000.000,273000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,59000000.000,66000000.000,74000000.000,81000000.000,91000000.000,101000000.000,110000000.000,121000000.000,127000000.000,147000000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,0.000,,,,0.000,,,,,,-4000000.000,-5000000.000,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,3000000.000,3000000.000,3000000.000,3000000.000,11000000.000,10000000.000,10000000.000,10000000.000,13000000.000,14000000.000,13000000.000,13000000.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,8000000.000,13000000.000,62000000.000,-210000000.000,-422000000.000,-769000000.000,-664000000.000,-946000000.000,-1091000000.000,-938000000.000,-1021000000.000,-1031000000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2835000.000,-13983000.000,,-3708000.000,-9807000.000,327000.000,-3254000.000,-9332000.000,-68000000.000,27000000.000,11000000.000,16000000.000,65000000.000,-207000000.000,-433000000.000,-779000000.000,-674000000.000,-956000000.000,-1104000000.000,-952000000.000,-1038000000.000,-1049000000.000,-1238000000.000,-1148000000.000,-1052000000.000
AdditionalPaidInCapitalCommonStock,3459970000.000,3463502000.000,,3456348000.000,3458303000.000,3458905000.000,3459195000.000,3460532000.000,4763000000.000,4765000000.000,4785000000.000,4787000000.000,4793000000.000,4798000000.000,5799000000.000,5805000000.000,5815000000.000,5819000000.000,6484000000.000,6491000000.000,6486000000.000,6495000000.000,6505000000.000,6512000000.000,6518000000.000
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,,,,,,,,,71000000.000,-88000000.000,,,,,,,,,,,,,,,
Assets,12085173000.000,12306734000.000,,13591343000.000,14639552000.000,16295199000.000,16197071000.000,18754179000.000,30585000000.000,31884000000.000,37990000000.000,39909000000.000,42359000000.000,43573000000.000,47724000000.000,49346000000.000,55330000000.000,59546000000.000,65904000000.000,72764000000.000,77603000000.000,82111000000.000,87765000000.000,94540000000.000,103511000000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,1453000000.000,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,,,,,65000000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,,,,,,1500000000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,,9600000.000,,2500000000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,4200000000.000,2400000000.000,2600000000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,,,50000000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,,,1300000000.000,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,900000000.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,525728000.000,307215000.000,,608791000.000,952091000.000,1805981000.000,1289494000.000,2896870000.000,1757000000.000,1756000000.000,1074000000.000,1162000000.000,1412000000.000,1517000000.000,2974000000.000,2121000000.000,2070000000.000,1602000000.000,3061000000.000,2898000000.000,3102000000.000,2588000000.000,3201000000.000,2694000000.000,5201000000.000
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,,,,,,,,,,,,,,,,,,,,,,,,8120000000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAcquiredDuringPeriodAtAcquisitionAtFairValue,,,,,,,,,1569000000.000,601000000.000,,,,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAcquiredDuringPeriodCashFlowsExpectedToBeCollectedAtAcquisition,,,,,,,,,1818000000.000,728000000.000,,,,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAcquiredDuringPeriodContractuallyRequiredPaymentsReceivableAtAcquisition,,,,,,,,,1956000000.000,799000000.000,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,,,,0.000,0.000,0.000,0.010,,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,500000.000,500.000,,,,,,,,1000.000,,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
CommonStockSharesIssued,500000.000,500.000,,,,,,,,502.000,,502.000,502.000,502.000,505.000,505.000,505.000,505.000,505.000,505.000,505.000,505.000,505.000,505.000,505.000
CommonStockValue,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DebtInstrumentFaceAmount,,,,,500500000.000,1500000000.000,1500000000.000,1500000000.000,4000000000.000,4000000000.000,4000000000.000,4000000000.000,4000000000.000,7500000000.000,8400000000.000,11300000000.000,14200000000.000,16400000000.000,19100000000.000,22000000000.000,24500000000.000,27340000000.000,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,7000000.000,6000000.000,,,1000000.000,,,,,,,,,,
DebtInstrumentUnamortizedPremium,,,,,23758000.000,16718000.000,11150000.000,6634000.000,,,,,,,,,,,,,,,,,
DeferredFinanceCostsNet,,,,,,,,,46000000.000,51000000.000,,,,,,,,,,,,,,,
DeferredIncomeTaxAssetsNet,,,,,,,,,,,,,,,,,,,,,,,274000000.000,284000000.000,
DeferredIncomeTaxLiabilities,,,,,,,147793000.000,,,,314000000.000,,,,482000000.000,,,,909000000.000,,,,1772000000.000,,
DeferredRevenue,,,,40670000.000,56608000.000,66647000.000,69784000.000,94023000.000,123000000.000,157000000.000,168000000.000,184000000.000,249000000.000,317000000.000,392000000.000,546000000.000,844000000.000,1205000000.000,1454000000.000,1783000000.000,2035000000.000,2226000000.000,2365000000.000,2588000000.000,2830000000.000
DeferredTaxAssetsGross,,,,,,,254868000.000,,,,690000000.000,,,,860000000.000,,,,1115000000.000,,,,1992000000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,107075000.000,,,,359000000.000,440000000.000,433000000.000,357000000.000,341000000.000,283000000.000,283000000.000,236000000.000,231000000.000,251000000.000,307000000.000,310000000.000,54000000.000,,
DeferredTaxAssetsNet,119975000.000,119017000.000,,118754000.000,147366000.000,143733000.000,254868000.000,81559000.000,120000000.000,69000000.000,586000000.000,,,,803000000.000,,,,1011000000.000,,,,1826000000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,254000000.000,,,,205000000.000,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,,,,,,,,,409000000.000,,,,1049000000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,21146000.000,,,,,,,,,,,,189000000.000,,,,202000000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,2389000.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOther,,,,,,,35483000.000,,,,90000000.000,,,,81000000.000,,,,113000000.000,,,,113000000.000,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,,,,,,,,,,,,131000000.000,,,,388000000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,104000000.000,,,,57000000.000,,,,104000000.000,,,,166000000.000,,
DeferredTaxLiabilities,,,,,,,,,,64000000.000,87000000.000,8000000.000,12000000.000,21000000.000,20000000.000,48000000.000,70000000.000,84000000.000,129000000.000,161000000.000,251000000.000,299000000.000,220000000.000,259000000.000,
DeferredTaxLiabilitiesDeferredExpenseDeferredPolicyAcquisitionCost,,,,,,,,,,,30000000.000,,,,50000000.000,,,,116000000.000,,,,183000000.000,,
DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,,,,,,,,,,,28000000.000,,,,41000000.000,,,,27000000.000,,,,,,
DeferredTaxLiabilitiesFinancingArrangements,,,,,,,,,,,18000000.000,,,,22000000.000,,,,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,12559000.000,,,,40000000.000,,,,35000000.000,,,,34000000.000,,,,,,
DeferredTaxLiabilitiesOther,,,,,,,8735000.000,,,,13000000.000,,,,13000000.000,,,,40000000.000,,,,119000000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,153000000.000,,,,300000000.000,,,,645000000.000,,,,1470000000.000,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,,,,,,,,,,,,,,,47000000.000,,,,,,
DerivativeAssets,,,,,1545354000.000,2376360000.000,1830780000.000,1108280000.000,,,,,,,,,,,,,,,,,
DerivativeLiabilities,23720000.000,16050000.000,,6218000.000,2732000.000,1802000.000,527000.000,3052000.000,135000000.000,153000000.000,160000000.000,,,,184000000.000,,,,343000000.000,,,,,,
