,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AccruedLiabilitiesAndOtherLiabilities,,,,,754832.000,873051.000,648146.000,507603.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,564704.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-33199.000,330792.000,141265.000,203372.000,452317.000,521941.000,404703.000,269836.000
AdditionalPaidInCapital,21766600.000,21782284.000,21794089.000,21797702.000,21807366.000,21814282.000,21817319.000,21823277.000
Assets,84130173.000,92181340.000,94424679.000,98983002.000,96613758.000,99586246.000,101631076.000,105053783.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,26751716.000,23482086.000,22681540.000,21416904.000
AvailableForSaleSecurities,28641686.000,31977688.000,29507235.000,26834856.000,27493219.000,24337728.000,23344988.000,21859257.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,2612642.000,775050.000,2983563.000,5786878.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,2612642.000,775050.000,2983563.000,5786878.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,2227418.000,1827806.000,4570094.000,5327957.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,2330385.000,1914178.000,4624088.000,5338665.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,24524298.000,21654280.000,18111446.000,16088947.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,25162834.000,22423550.000,18720900.000,16520592.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,26751716.000,23482086.000,22681540.000,21416904.000
AvailableForSaleSecuritiesDebtSecurities,,,,,27493219.000,24337728.000,23344988.000,21859257.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,,23344988.000,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,9616.000,28755.000,12591.000,35919.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,9616.000,28755.000,12591.000,35919.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,9616.000,28755.000,12591.000,35919.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,751119.000,884397.000,676039.000,478272.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,1191971.000,
CashAndDueFromBanks,1623711.000,877120.000,1023828.000,1064478.000,1951267.000,1158321.000,1191971.000,1520980.000
CashCashEquivalentsAndFederalFundsSold,13906268.000,12404262.000,11320304.000,16099410.000,13475179.000,13449929.000,14286909.000,13108521.000
ClassOfWarrantOrRightOutstanding,,,,,,,255992.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,2191500.000,2191500.000,2190500.000,2188000.000,2188000.000,2188000.000,2187000.000,2187000.000
CommonStockSharesOutstanding,2191500.000,2191500.000,2190500.000,2188000.000,2188000.000,2188000.000,2187000.000,2187000.000
CommonStockValue,21915.000,21915.000,21905.000,21880.000,21880.000,21880.000,21870.000,21870.000
DeferredCompensationEquity,70833.000,58542.000,44583.000,25417.000,16667.000,11806.000,5834.000,4584.000
DeferredIncomeTaxLiabilities,,,,,,,362748.000,
DeferredTaxAssetsGross,,,,,,,2705368.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-288745.000,
DeferredTaxAssetsNet,,,,,,,74003.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,1594872.000,
DeferredTaxAssetsOther,,,,,,,19719.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,116070.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,,268337.000,
DeferredTaxAssetsValuationAllowance,,,,,,,2631365.000,
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,,,,24455.000,
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,,25554.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,23994.000,
Deposits,69657733.000,77088909.000,79777409.000,84414076.000,81595932.000,84251051.000,86497239.000,90178898.000
DepositsMoneyMarketDeposits,36876297.000,38256442.000,35352570.000,38525237.000,31840684.000,33564496.000,31609579.000,36523173.000
DepositsSavingsDeposits,170424.000,308351.000,500947.000,588136.000,619701.000,654521.000,742846.000,1011174.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,36581.000,
FederalFundsSold,1958490.000,519342.000,824978.000,1098912.000,2521683.000,4138442.000,2104238.000,1157531.000
FederalFundsSoldAndSecuritiesBorrowedOrPurchasedUnderAgreementsToResellFairValueDisclosure,,,,,,,2104238.000,
FederalHomeLoanBankStock,93800.000,93800.000,183800.000,230400.000,160500.000,140400.000,140400.000,121100.000
FederalReserveBankStock,417250.000,417250.000,394050.000,394050.000,398300.000,398300.000,404800.000,404800.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,,761804.000,801341.000,817546.000,909794.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,,288210.000,198853.000,195768.000,103520.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,,53531708.000,56478852.000,60377399.000,66754861.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,,1629943.000,1155595.000,1147143.000,1143020.000
FinancingReceivableModificationsPostModificationRecordedInvestment1,,,,,1230122.000,1155595.000,1147143.000,1143020.000
FinancingReceivableModificationsPreModificationRecordedInvestment1,,,,,1250228.000,1250228.000,1150228.000,1150228.000
FinancingReceivableRecordedInvestment30To59DaysPastDue,,,,,,96300.000,70183.000,
FinancingReceivableRecordedInvestment60To89DaysPastDue,,,,,500.000,,40967.000,
FinancingReceivableRecordedInvestmentCurrent,,,,,54681437.000,57532780.000,61253392.000,
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,,,,,399820.000,,160000.000,
FinancingReceivableRecordedInvestmentNonaccrualStatus,,,,,479714.000,5367.000,160000.000,
FinancingReceivableRecordedInvestmentPastDue,,,,,400320.000,101667.000,271150.000,331089.000
ImpairedFinancingReceivableRecordedInvestment,,,,,1629943.000,1155595.000,1147143.000,1143020.000
ImpairedFinancingReceivableRelatedAllowance,,,,,288210.000,198853.000,195768.000,103520.000
ImpairedFinancingReceivableUnpaidPrincipalBalance,,,,,1629943.000,1155595.000,1147143.000,1143020.000
InterestBearingDepositsInBanks,10324067.000,11007800.000,9471498.000,13936020.000,9002229.000,8153166.000,10990700.000,10430010.000
InterestBearingDomesticDepositChecking,3218918.000,3905379.000,4604083.000,3678069.000,4854125.000,5087967.000,5208599.000,5565641.000
InterestReceivableAndOtherAssets,,,,,440115.000,470660.000,475600.000,488246.000
