,2011-04-03,2012-01-01,2012-04-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2016-04-03,2016-10-02,2017-01-01
AcquisitionCosts,,,,,0.000,0.000,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,4931000.000,5002000.000,5146000.000,5219000.000,5294000.000,5370000.000,5446000.000,5524000.000,5603000.000,1885000.000,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,8900000.000,7000000.000,5200000.000,4800000.000,2600000.000,-8209000.000,2100000.000,600000.000,,,0.000,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,612000.000,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,52000.000,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,3195000.000,0.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,-18108000.000,,,,148316000.000,,,,-11267000.000,,,,21789000.000,,-46547000.000,
CommonStockDividendsPerShareCashPaid,0.240,,,,,,,0.260,,,,0.270,,,,0.300,,0.320,
CommonStockDividendsPerShareDeclared,,0.240,0.250,0.250,0.510,0.000,0.260,0.260,0.260,,,0.270,0.270,0.300,0.300,0.300,0.320,0.320,0.320
ComprehensiveIncomeNetOfTax,,87629000.000,98824000.000,105489000.000,88769000.000,110430000.000,101806000.000,108187000.000,104706000.000,117487000.000,130202000.000,129262000.000,123186000.000,136244000.000,132477000.000,112485000.000,129572000.000,114507000.000,123168000.000
CostOfRevenue,79100000.000,73821000.000,77662000.000,83758000.000,78185000.000,79259000.000,81314000.000,84001000.000,82521000.000,84479000.000,87579000.000,89007000.000,86726000.000,89147000.000,90847000.000,85205000.000,85960000.000,91826000.000,90990000.000
CurrentFederalTaxExpenseBenefit,,,,,,4200000.000,,,,,,,,,,,,,
CurrentStateAndLocalTaxExpenseBenefit,,,,,,6000000.000,,,,,,,,,,,,,
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,,,2900000.000,,,,,,,,,
DeferredTaxExpenseFromStockOptionsExercised,,,,,,,,1529000.000,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,14346000.000,,,,12835000.000,,,,13214000.000,,,,13248000.000,,13176000.000,
EarningsPerShareBasic,0.610,0.380,0.420,0.450,0.380,0.470,0.420,0.450,0.440,0.490,0.530,0.530,0.510,0.550,0.540,0.460,0.530,0.470,0.500
EarningsPerShareDiluted,0.610,0.380,0.420,0.450,0.380,0.460,0.420,0.450,0.440,0.480,0.530,0.530,0.510,0.550,0.530,0.460,0.520,0.470,0.500
EffectiveIncomeTaxRateContinuingOperations,,,,,,0.128,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,0.000,0.000,,,,,,,,0.240,0.238
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,,,2202000.000,,,,1627000.000,,3783000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,,2202000.000,,,,1627000.000,,3783000.000,
GoodwillPeriodIncreaseDecrease,,,,,,,,,,,,0.000,,,,,,,
GrossProfit,274092000.000,220512000.000,234695000.000,251390000.000,227096000.000,235283000.000,245951000.000,256356000.000,252074000.000,263527000.000,277849000.000,282053000.000,265849000.000,282874000.000,288636000.000,256712000.000,275165000.000,282069000.000,284827000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,170550000.000,119166000.000,129181000.000,144085000.000,121691000.000,127184000.000,135921000.000,144789000.000,139668000.000,148870000.000,167941000.000,174945000.000,158464000.000,174434000.000,177546000.000,150904000.000,164071000.000,151474000.000,162606000.000
IncomeTaxExpenseBenefit,28993000.000,31281000.000,30682000.000,38903000.000,32857000.000,16216000.000,33980000.000,36921000.000,34917000.000,31263000.000,38206000.000,45486000.000,34862000.000,39247000.000,44831000.000,38857000.000,35679000.000,36352000.000,38620000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,753000.000,,,,-12373000.000,,,,-20304000.000,,,,-31886000.000,,-8700000.000,
IncreaseDecreaseInAccountsReceivable,,,,-667000.000,,,,36912000.000,,,,2154000.000,,,,-25592000.000,,4974000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,33422000.000,,,,26833000.000,,,,6151000.000,,,,37947000.000,,41704000.000,
IncreaseDecreaseInInventories,,,,2036000.000,,,,-233000.000,,,,6332000.000,,,,-3723000.000,,822000.000,
IncreaseDecreaseInOtherOperatingAssets,,,,-475000.000,,,,0.000,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,802000.000,,,,-4255000.000,,,,-511000.000,,,,2572000.000,,4548000.000,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,0.000,,,,0.000,317000.000,2422000.000,-1860000.000,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,1356000.000,1476000.000,1020000.000,998000.000,1345000.000,-2313000.000,1182000.000,1147000.000,901000.000,-2057000.000,656000.000,558000.000,798000.000,-1202000.000,371000.000,240000.000,438000.000,476000.000
InterestAndDebtExpense,,11856000.000,11904000.000,12001000.000,12054000.000,12106000.000,,12259000.000,12337000.000,12416000.000,4156000.000,,,,,,,,
InterestAndOtherIncome,,1146000.000,1152000.000,1003000.000,1043000.000,1004000.000,1020000.000,882000.000,791000.000,581000.000,452000.000,581000.000,253000.000,881000.000,975000.000,987000.000,1593000.000,2173000.000,2361000.000
InterestExpense,11707000.000,,,,,,,,,,,,,,,,,,
InvestmentIncomeInterest,3221000.000,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,-53212000.000,,,,-55075000.000,,,,-94300000.000,,,,-123989000.000,,-85625000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,-53212000.000,,,,-55075000.000,,,,-94300000.000,,,,-123989000.000,,-85625000.000,
NetCashProvidedByUsedInInvestingActivities,,,,-138032000.000,,,,79664000.000,,,,-53343000.000,,,,-29964000.000,,-128699000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,-138032000.000,,,,79664000.000,,,,-53343000.000,,,,-29964000.000,,-128699000.000,
NetCashProvidedByUsedInOperatingActivities,,,,173136000.000,,,,123727000.000,,,,136376000.000,,,,175742000.000,,167777000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,173136000.000,,,,123727000.000,,,,136376000.000,,,,175742000.000,,167777000.000,
NetIncomeLoss,141557000.000,87885000.000,98499000.000,105182000.000,88834000.000,110968000.000,101941000.000,107868000.000,104751000.000,117607000.000,129735000.000,129459000.000,123602000.000,135187000.000,132715000.000,112047000.000,128392000.000,115122000.000,123986000.000
OperatingExpenses,95056000.000,87441000.000,94762000.000,96307000.000,94394000.000,96997000.000,98868000.000,100190000.000,100860000.000,102822000.000,106204000.000,107689000.000,107638000.000,109321000.000,112065000.000,106795000.000,112687000.000,132768000.000,124582000.000
OperatingIncomeLoss,179036000.000,133071000.000,139933000.000,155083000.000,132702000.000,138286000.000,147083000.000,156166000.000,151214000.000,160705000.000,171645000.000,174364000.000,158211000.000,173553000.000,176571000.000,149917000.000,162478000.000,149301000.000,160245000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,,-256000.000,325000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,307000.000,-65000.000,-538000.000,-135000.000,319000.000,-45000.000,-120000.000,467000.000,-197000.000,-416000.000,1057000.000,-238000.000,438000.000,1180000.000,-615000.000,-818000.000
PaymentsForRepurchaseOfCommonStock,,,,5087000.000,6500000.000,24200000.000,49912000.000,14671000.000,,,,34086000.000,,,,56557000.000,,10800000.000,
PaymentsForRepurchaseOfCommonStockForEmployeeTaxWithholdingObligations,,,,,4200000.000,6000000.000,,,,,,,,,,,,,
PaymentsOfDividends,,,,58844000.000,,,,62059000.000,,,,65739000.000,,,,73312000.000,,78608000.000,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,6800000.000,5700000.000,7800000.000,,7600000.000,,,,,,,
