,2012-06-30,2013-06-30,2014-06-30
AdvertisingExpense,295032.000,315440.000,224445.000
AllocatedShareBasedCompensationExpense,0.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000,140000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-226383.000,-234795.000,-41392.000
CommonStockDividendsPerShareCashPaid,0.180,0.180,0.180
CostOfGoodsSold,3772414.000,3748976.000,3834198.000
CurrentIncomeTaxExpenseBenefit,264082.000,248932.000,424377.000
DeferredIncomeTaxExpenseBenefit,246500.000,182800.000,43000.000
DeferredTaxExpenseFromStockOptionsExercised,,0.000,0.000
DefinedBenefitPlanContributionsByEmployer,78474.000,92229.000,
Depreciation,,,208898.000
DepreciationAndAmortization,,207414.000,208898.000
DepreciationDepletionAndAmortization,170700.000,207414.000,
DividendsCommonStockCash,-426484.000,-426485.000,-342984.000
EarningsPerShareBasic,0.480,0.350,0.500
EarningsPerShareDiluted,0.480,0.350,0.500
EffectOfExchangeRateOnCashAndCashEquivalents,0.000,,
FairValueOfAssetsAcquired,72689.000,72689.000,42335.000
ForeignCurrencyTransactionGainLossBeforeTax,0.000,,
GainsLossesOnExtinguishmentOfDebt,51638.000,,
GeneralAndAdministrativeExpense,1311189.000,1288780.000,1280872.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1654520.000,1264358.000,1423689.000
IncomeTaxExpenseBenefit,510582.000,431732.000,467377.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,562536.000,429882.000,484054.000
IncomeTaxReconciliationNondeductibleExpense,17452.000,17814.000,11039.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-17172.000,-15964.000,-27716.000
IncomeTaxesPaid,,-407000.000,439000.000
IncomeTaxesPaidNet,318000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-175171.000,-405164.000,-123151.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-1683.000,158069.000,200339.000
IncreaseDecreaseInFairValueOfInterestRateFairValueHedgingInstruments,48093.000,,
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,-3804.000,,
IncreaseDecreaseInInventories,103943.000,-211284.000,-88037.000
IncreaseDecreaseInOperatingCapital,383805.000,170941.000,-71037.000
IncreaseDecreaseInOtherNoncurrentAssets,,349842.000,51964.000
