,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdditionsToNoncurrentAssets,,,,,3797368000.000,9726000.000,61803000.000,,,11782000.000,,,,,,,,,,,,,,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-719000.000,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalReallocationOfMinorityInterest,,,,,,,,,0.000,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,,1829000.000,,,,2425000.000,,,,1582000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,-117000.000,,,,5000.000,,,,,,,,,,,,,,,,5000.000,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,,,-104000.000,,,,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,1649000.000,,,,775000.000,,,,710000.000,,,,171000.000,,,,264000.000,,,,,,,,
AmortizationOfFinancingCosts,1759000.000,,,,1572000.000,,,,1528000.000,,,,1167000.000,,,,990000.000,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,,,,,,,1495000.000,,,,1348000.000
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,2600000.000,,,,,,,,
AssetImpairmentCharges,,38290000.000,,,5126000.000,0.000,46096000.000,-8008000.000,1857000.000,0.000,16300000.000,-12300000.000,,1302000.000,66000.000,,,1238000.000,2307000.000,,2446000.000,69692000.000,27699000.000,1554000.000,0.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,,,,,,,,,,0.130,0.940,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,,,,,,,,,,0.130,0.940,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,,,,,,12620000.000,88836000.000,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,,,,,,170719000.000,152736000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,2504000.000,,,,2428000.000,,,,12915000.000,,,,-35999000.000,,,,-1648000.000,,,,2179000.000,,,,16607000.000
CashFlowHedgeGainLossReclassifiedToInterestExpenseNet,,-1163000.000,-1179000.000,,-1474000.000,,,,,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,,0.412,0.412,,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275
ComprehensiveIncomeNetOfTax,,-31069000.000,-12918000.000,,6193000.000,9139000.000,-21782000.000,23773000.000,16045000.000,2677000.000,-3671000.000,87571000.000,3332000.000,5058000.000,24351000.000,2737000.000,10705000.000,16587000.000,87118000.000,62349000.000,-3198000.000,-52269000.000,28697000.000,39316000.000,22716000.000
