,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31
AccountsPayableAndAccruedLiabilitiesNoncurrent,92428.000,,92964.000,80166.000,56726.000,82001.000,65535.000,48083.000,30138.000,55059.000,148427.000,240091.000
AccountsPayableCurrent,4081304.000,2613238.000,3199141.000,3968054.000,4566076.000,4812086.000,4322839.000,5137789.000,4042497.000,4411606.000,6551658.000,7728319.000
AccountsReceivableNetCurrent,3962330.000,3734945.000,3727113.000,4768360.000,6112742.000,5707019.000,5160619.000,5791896.000,6432173.000,6808401.000,6853076.000,6989318.000
AccruedLiabilitiesCurrent,,1599792.000,1711497.000,2597618.000,3017532.000,2614365.000,2119404.000,1761991.000,2568704.000,2628635.000,3166197.000,3654787.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1253963.000,,,,,-1507924.000,,,,-1144327.000,,
AdditionalPaidInCapitalCommonStock,140021535.000,141738528.000,147049787.000,158492543.000,168526789.000,175241799.000,176347302.000,177398976.000,186906328.000,187333089.000,187959939.000,188645087.000
AllowanceForDoubtfulAccountsReceivable,,,,,,270960.000,,,,400500.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,193238.000,,,,,,,,,,,
Assets,108141879.000,100592076.000,96829482.000,94624813.000,90274094.000,75739162.000,71088734.000,69363586.000,72948355.000,67189548.000,64635711.000,22085859.000
AssetsCurrent,21338335.000,15651091.000,7522653.000,5910006.000,11931964.000,11046194.000,7430868.000,6872437.000,11986438.000,10441101.000,9104553.000,8745131.000
AssetsHeldForSaleCurrent,,,,,3500000.000,,,,,,,
AssetsHeldForSaleLongLived,,,,,,3500000.000,3500000.000,3500000.000,,,,
BusinessAcquisitionContingentConsiderationAtFairValue,24250750.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,16947363.000,11428825.000,3242640.000,475784.000,1763533.000,4352691.000,1404352.000,360206.000,4855811.000,3002442.000,1598379.000,814422.000
CashEquivalentsAtCarryingValue,,,,,2.000,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,19171104.000,,,,27186156.000,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,39172995.000,,,,44871736.000,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,94310683.000,94434817.000,96468600.000,103514733.000,116054565.000,129554226.000,129685756.000,129248049.000,154576433.000,154661916.000,154786916.000,154786916.000
CommonStockSharesOutstanding,94310683.000,94434817.000,96468600.000,103514733.000,116054565.000,94434817.000,129554226.000,129554226.000,154576433.000,129554226.000,154786916.000,154786916.000
CommonStockValue,9431.000,9443.000,9647.000,10351.000,11605.000,12955.000,12969.000,13025.000,15458.000,,,
CommonStockValueOutstanding,,,,,,,,,,15466.000,15479.000,15479.000
DeferredRevenueCurrent,1037760.000,1050369.000,860013.000,869856.000,1181556.000,851847.000,1111781.000,599696.000,572749.000,807598.000,641557.000,416493.000
DeferredTaxAndOtherLiabilitiesNoncurrent,,,,,,3517652.000,3517652.000,3517652.000,3517652.000,3376383.000,3376383.000,3376383.000
DeferredTaxAssetsGross,,,,,,24485566.000,,,,30212115.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,-3517652.000,,,,-3376383.000,,
DeferredTaxAssetsNet,,,,,,2637534.000,,,,521604.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,21529307.000,,,,26473022.000,,
DeferredTaxAssetsOther,,,,,,236094.000,,,,536073.000,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,279953.000,,,,302854.000,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,307657.000,,,,307657.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,2028017.000,,,,2428865.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,104538.000,,,,163644.000,,
DeferredTaxAssetsValuationAllowance,,,,,,-21848032.000,,,,-29690511.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,-6155186.000,,,,-3881586.000,,
DeferredTaxLiabilitiesOther,,,,,,,,,,-16401.000,,
DepositsAssetsNoncurrent,443060.000,365700.000,252067.000,267007.000,239511.000,238011.000,250806.000,261122.000,260806.000,162555.000,159255.000,159255.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,39661.000,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,3709002.000,,,9156023.000,10702837.000,10072878.000,11314316.000,12561110.000,13796586.000,15050440.000,16302771.000,17301815.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,6645841.000,2054030.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,,,,,,4493376.000,3490600.000,2176229.000,1338436.000,4925257.000,3673469.000,1964588.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,3089346.000,1411869.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingAfterYearFive,,,,,,580437.000,374864.000,391780.000,1830182.000,238505.000,238505.000,238506.000
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFive,,,,,,642942.000,208130.000,217014.000,447827.000,70843.000,70843.000,70843.000
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,,,,,,2491394.000,2342624.000,2369316.000,2910246.000,70843.000,70843.000,70843.000
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,,,,,,4393872.000,4605374.000,4642676.000,4982069.000,2560303.000,2562571.000,1920843.000
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,,,,,,4510016.000,5077197.000,5101399.000,5269995.000,4637330.000,4637948.000,3830218.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,3928739.000,2997523.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,5945733.000,5014517.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,6094941.000,5163725.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,6178691.000,5247475.000,,,,,,,
FiniteLivedIntangibleAssetsGross,,,,,50341136.000,53520719.000,36113105.000,36159524.000,36240300.000,36247251.000,36256950.000,36256950.000
