,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2017-01-31,2017-04-30
AccountsPayable,,,40352.000,27241.000,,39896.000,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilities,111126.000,140745.000,,,,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,140745.000,,,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,,,,,,8897.000,16544.000,9267.000,30966.000,39734.000,72760.000,57493.000,20683.000,24839.000,83008.000,61604.000,39891.000,53742.000,73742.000,71087.000,53052.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,6891.000,7396.000,6629.000,250.000,5489.000,16571.000,6634.000,,9000.000,12381.000,23037.000,9000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,27007.000,27007.000
AdditionalPaidInCapital,856800.000,977785.000,3679781.000,5165679.000,,6237419.000,7293682.000,7343761.000,8527848.000,,,,,,,,,,,,,10350403.000
AdditionalPaidInCapitalCommonStock,,,,250816.000,,8750.000,,,,8582414.000,8670797.000,9030612.000,9084959.000,9112639.000,9112889.000,9113180.000,9533237.000,9535034.000,9535751.000,9535966.000,10350403.000,
Assets,457808.000,600265.000,707749.000,863174.000,,471304.000,1162378.000,628211.000,1496799.000,1263959.000,1028717.000,1150820.000,829066.000,555780.000,395746.000,472997.000,452904.000,361804.000,358202.000,419007.000,634095.000,518402.000
AssetsCurrent,225709.000,339916.000,359494.000,503300.000,,63500.000,756053.000,209364.000,1079431.000,808070.000,574306.000,688889.000,368613.000,37806.000,76195.000,142796.000,124053.000,12804.000,10552.000,60707.000,238392.000,124817.000
CapitalizedCostsMineralInterestsInProvedProperties,,,,,,,,,,,,,,,,,,,326050.000,336700.000,,360874.000
CapitalizedCostsProvedProperties,,,,,,,,,,,,,,,-30730.000,,,,,,,
CapitalizedCostsUncompletedWellsEquipmentAndFacilities,,,,,,,,,,,,,,0.000,,,,,,,,
Cash,75589.000,140587.000,225940.000,164537.000,,60887.000,353571.000,,,,2457684.000,616359.000,328795.000,-36412.000,5358.000,118036.000,113279.000,7146.000,,,225686.000,
CashAndCashEquivalentsAtCarryingValue,,,,,,,353571.000,189741.000,1008288.000,804400.000,542757.000,616359.000,328796.000,32011.000,5358.000,118036.000,113279.000,7146.000,1785.000,51889.000,225686.000,109380.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,51889.000,,
CashCollateralForBorrowedSecurities,,,-21600.000,-21600.000,,-21600.000,,,,,,,,,,,,,,,,
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,,,,,1785.000,,,
CommitmentsAndContingencies,,,,,,,,,,,,,,,,,,,,,0.000,
CommonStockParOrStatedValuePerShare,63260.000,10618.000,12018.000,22181.000,,24676.000,30612.000,30612.000,35036.000,35036.000,34981.000,36596.000,36596.000,36596.000,36596.000,36596.000,40836.000,40836.000,40837.000,,,0.001
CommonStockSharesAuthorized,,,,,,,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,,,,,,,,30612501.000,35036326.000,35036326.000,34981326.000,,36595726.000,36595726.000,36595726.000,36595726.000,40836726.000,40836726.000,40836726.000,,,54836726.000
CommonStockSharesOutstanding,,,,,,,30612501.000,,,,,,,,,,,,,40836726.000,54836726.000,40836726.000
CommonStockSharesSubscribedButUnissued,,,,,,,,,,-20000.000,,,,,,,,,,137500.000,0.000,
CommonStockSharesSubscriptions,274052.000,599582.000,,,,,,,,,,,,,,,,,18000.000,,,
CommonStockValue,,,,,,,,,,,,,,,,,,,,40837.000,54837.000,54837.000
CommonStockValueOutstanding,,,,,,,,,,,,36595726.000,,,,,,,,,,
ContractualObligation,,,,,,,,,,,,,,,,,,,,,,25000.000
ConvertibleDebt,,,1016526.000,,,,,,,,,,,,,,,,,,,
CustomerAdvancesAndDeposits,,,,,,,,,,,,,,,,268000.000,,,,,,
DebtConversionConvertedInstrumentAmount,,,145400.000,,,,,,,,,,,,,,,,,,,
DebtConversionOriginalDebtAmount,,,900000.000,250000.000,,1150000.000,,,,,,,,,,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,,,,,,,,,,,,,0.080
DeferredCompensationEquity,,,,,,,,,,,,,,,106709.000,,,,,,,
DeferredCompensationSharebasedArrangementsLiabilityClassifiedNoncurrent,,,2250.000,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,,,,,,,,,,,,,,,,2435300.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,2058099.000,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,2058099.000,,,,,,,1569700.000
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,,,,,,,,,,,,,,,,,,,4310000.000
DeferredTaxAssetsOther,,,,,,,,,,,,,,,3754.000,,,,,,,3700.000
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,668000.000
