,2013-12-31,2014-03-31,2014-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,1681423.000,2448551.000,4834785.000
AccountsReceivableNetCurrent,271550.000,306427.000,382885.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,425710.000,656572.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,188370.000,190014.000,4627.000
AdditionalPaidInCapital,6114133.000,6733312.000,7008190.000
AssetRetirementObligation,455296.000,464601.000,438287.000
AssetRetirementObligationsNoncurrent,455296.000,464601.000,438287.000
Assets,30570247.000,30670013.000,35107922.000
AssetsCurrent,3831067.000,2235669.000,3710266.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,44714.000,,
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortizationCumulative,0.000,0.000,
CapitalizedCostsOilAndGasProducingActivitiesNet,19758681.000,,
CapitalizedCostsProvedProperties,19803395.000,,
CapitalizedCostsUnprovedProperties,0.000,,
CashAndCashEquivalentsAtCarryingValue,1019582.000,175884.000,1413925.000
CashFDICInsuredAmount,250000.000,250000.000,250000.000
CertificatesOfDepositAtCarryingValue,,325000.000,325000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,1250617.000
ClassOfWarrantOrRightOutstanding,,,3375818.000
CommitmentsAndContingencies,50000.000,50000.000,50000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,13784408.000,14685023.000,14769039.000
CommonStockSharesOutstanding,13784408.000,14685023.000,14769039.000
CommonStockValue,137845.000,146851.000,147691.000
ConvertibleLongTermNotesPayable,0.000,0.000,0.000
ConvertibleNotesPayable,142500.000,117500.000,70500.000
ConvertibleNotesPayableCurrent,142500.000,117500.000,70500.000
DebtInstrumentUnamortizedDiscount,522993.000,530468.000,566731.000
DeferredFinanceCostsNoncurrentGross,7073499.000,,
DeferredFinanceCostsNoncurrentNet,6841640.000,6647789.000,6416927.000
DeferredGainOnSaleOfProperty,,,655628.000
DeferredTaxAssetsNet,0.000,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,4323409.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,213570.000,,
DeferredTaxAssetsOther,17000.000,,
DeferredTaxAssetsValuationAllowance,4553979.000,,
DerivativeAssets,146420.000,122020.000,
DerivativeAssetsCurrent,33330.000,0.000,0.000
DerivativeAssetsNoncurrent,113090.000,0.000,0.000
DerivativeInstrumentsAndHedgesLiabilities,,96030.000,323250.000
DerivativeInstrumentsAndHedgesLiabilitiesNoncurrent,,25990.000,708590.000
DerivativeLiabilities,4475712.000,1799098.000,958878.000
