,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,10528000.000,5961.000,17428000.000,12865000.000,23381.000,17851000.000,20588000.000,19702000.000,22184000.000,17391000.000
AccountsReceivableNetCurrent,42175000.000,39700.000,51148000.000,57068000.000,92569.000,74228000.000,77608000.000,86170000.000,124951000.000,102732000.000
AccruedLiabilitiesCurrent,9112000.000,8240.000,11614000.000,13581000.000,16648.000,14403000.000,13640000.000,20661000.000,30145000.000,31250000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-111000.000,-98.000,-54000.000,-57000.000,,,,,,
AdditionalPaidInCapital,179293000.000,183780.000,215842000.000,210251000.000,211827.000,214983000.000,216865000.000,218724000.000,222240000.000,223443000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,750000.000,750000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,2494000.000,2144000.000,750000.000,750000.000
Assets,107582000.000,106513.000,155551000.000,165522000.000,242027.000,228167000.000,232940000.000,240983000.000,305435000.000,308161000.000
AssetsCurrent,54709000.000,55942.000,88430000.000,87635000.000,115517.000,100355000.000,104728000.000,113832000.000,164074000.000,150657000.000
BelowMarketLeaseAmortizationIncomeAfterYearFive,,,,,,,,2200000.000,1900000.000,1900000.000
BelowMarketLeaseAmortizationIncomeNextTwelveMonths,,,,,,,,,400000.000,
BelowMarketLeaseAmortizationIncomeRemainderOfFiscalYear,,,,,,,,100000.000,,300000.000
BelowMarketLeaseAmortizationIncomeYearFive,,,,,,,,300000.000,300000.000,300000.000
BelowMarketLeaseAmortizationIncomeYearFour,,,,,,,,300000.000,300000.000,300000.000
BelowMarketLeaseAmortizationIncomeYearThree,,,,,,,,300000.000,300000.000,300000.000
BelowMarketLeaseAmortizationIncomeYearTwo,,,,,,,,500000.000,300000.000,300000.000
BelowMarketLeaseNet,,,,,,,,3200000.000,,3000000.000
CapitalLeaseObligationsCurrent,257000.000,245.000,1299000.000,3019000.000,5193.000,5455000.000,3793000.000,3484000.000,3985000.000,3960000.000
CapitalLeaseObligationsNoncurrent,573000.000,526.000,1820000.000,3592000.000,13654.000,12354000.000,13603000.000,12711000.000,12387000.000,13293000.000
Cash,7568000.000,11631.000,31668000.000,21093000.000,15666.000,16224000.000,18823000.000,19614000.000,24572000.000,31166000.000
CashAndCashEquivalentsAtCarryingValue,7568000.000,11631.000,31668000.000,21093000.000,15666.000,16224000.000,18823000.000,19614000.000,24572000.000,31166000.000
ClassOfWarrantOrRightOutstanding,,,,,,,,600000.000,,600000.000
CommonStockSharesIssued,,61207615.000,70867494.000,70988979.000,73675979.000,76608579.000,76757229.000,76885014.000,77805014.000,77805014.000
CommonStockSharesOutstanding,,61207615.000,70867494.000,70988979.000,73675979.000,76608579.000,76757229.000,76885014.000,77805014.000,77805014.000
CommonStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
ConvertibleDebt,,,,,,,,,2250000.000,7250000.000
ConvertibleDebtCurrent,,,,,,,,,,2500000.000
ConvertibleDebtNoncurrent,,,,,,,,,2250000.000,4750000.000
DebtCurrent,3437000.000,655.000,868000.000,868000.000,1243.000,1243000.000,1693000.000,1006000.000,2220000.000,2127000.000
DebtInstrumentCarryingAmount,,,,,,,,,69750000.000,77093000.000
DeferredTaxAssetsNetNoncurrent,,,,,25035.000,27193000.000,27805000.000,27470000.000,21652000.000,23483000.000
DeferredTaxAssetsOther,,,,,,,,,16000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,4198000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,1432000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,936000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,936000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,1299000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,1415000.000,
FiniteLivedIntangibleAssetsNet,,,,,,,,,10216000.000,
Goodwill,22470000.000,21769.000,32537000.000,33174000.000,44833.000,44833000.000,44833000.000,44833000.000,62018000.000,72847000.000
IntangibleAssetsNetExcludingGoodwill,19543000.000,19222.000,20149000.000,19906000.000,19619.000,18934000.000,18601000.000,18268000.000,19618000.000,19260000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,880000.000,2365.000,2495000.000,2570000.000,,,,,,
Liabilities,42281000.000,34712.000,53199000.000,65100000.000,95950.000,88656000.000,91038000.000,100767000.000,148956000.000,153882000.000
LiabilitiesAndStockholdersEquity,107582000.000,106513.000,155551000.000,165522000.000,242027.000,228167000.000,232940000.000,240983000.000,305435000.000,308161000.000
LiabilitiesCurrent,30874000.000,15161.000,31752000.000,31828000.000,51822.000,44649000.000,48892000.000,52035000.000,66098000.000,65982000.000
LineOfCredit,,,,,,,,0.000,0.000,
LinesOfCreditCurrent,5420000.000,0.000,0.000,0.000,0.000,,3000000.000,,,
LongTermDebtNoncurrent,10582000.000,18715.000,18054000.000,22270000.000,21469.000,21224000.000,20397000.000,22826000.000,48323000.000,47403000.000
LongTermLineOfCredit,,,1500000.000,0.000,3000.000,3500000.000,3500000.000,8135000.000,15000000.000,18000000.000
MinorityInterest,18985000.000,21843.000,21876000.000,4684000.000,7516.000,4625000.000,1294000.000,-665000.000,-1023000.000,-2011000.000
NotesAndLoansReceivableNetNoncurrent,659000.000,686.000,150000.000,150000.000,,,,,,
OtherAssetsNoncurrent,234000.000,125.000,203000.000,212000.000,1720.000,2395000.000,1997000.000,1942000.000,1350000.000,1389000.000
OtherLiabilitiesCurrent,1485000.000,60.000,543000.000,585000.000,5025.000,5325000.000,5377000.000,6802000.000,7561000.000,8754000.000
OtherLongTermDebtNoncurrent,252000.000,310.000,73000.000,72000.000,3386.000,3860000.000,3663000.000,3523000.000,3999000.000,3863000.000
PrepaidExpenseAndOtherAssetsCurrent,3554000.000,3167.000,3115000.000,5907000.000,2789.000,6006000.000,3573000.000,3727000.000,10083000.000,12798000.000
PropertyPlantAndEquipmentNet,9087000.000,6404.000,11587000.000,21875000.000,35303.000,34457000.000,34976000.000,34638000.000,36723000.000,40525000.000
RedeemableNoncontrollingInterestEquityCarryingAmount,,,,,,,,,14304000.000,
RedeemableNoncontrollingInterestEquityFairValue,,,,15689000.000,12225.000,10359000.000,9393000.000,10567000.000,,14287000.000
RetainedEarningsAccumulatedDeficit,-132866000.000,-133724.000,-135312000.000,-130145000.000,-85491.000,-90456000.000,-85650000.000,-88410000.000,-79042000.000,-81440000.000
StockholdersEquity,46316000.000,49958.000,80476000.000,80049000.000,126336.000,124527000.000,131215000.000,130314000.000,143198000.000,142003000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,65301000.000,71801.000,102352000.000,84733000.000,133852.000,129152000.000,132509000.000,129649000.000,142175000.000,139992000.000
SubordinatedDebtCurrent,635000.000,0.000,0.000,0.000,0.000,,,,,
Supplies,1412000.000,1444.000,2499000.000,3567000.000,4493.000,3897000.000,4724000.000,4321000.000,4468000.000,3961000.000
