,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdministrativeFeesExpense,,,,,,,,,,,111.000,,,,,,
AllocatedShareBasedCompensationExpense,7731000.000,128000000.000,224000000.000,-358883000.000,148000000.000,100000000.000,141000000.000,-388466000.000,144000.000,131000.000,161000.000,273000.000,70000.000,56000.000,166000.000,103000.000,127000.000
AmortizationOfDebtDiscountPremium,13000.000,,,,11000.000,,158000.000,,237000.000,,,,264000.000,,,,263000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,15000.000,,,,14000.000
AmortizationOfIntangibleAssets,379000.000,379000.000,396000.000,,477000.000,482000.000,480000.000,494000.000,513000.000,525000.000,560000.000,514000.000,604000.000,605000.000,537000.000,598000.000,604000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,17238000.000,,,,,,,,1405101.000,7434581.000,,,8385704.000,5726128.000,7845400.000,83690211.000,105029193.000
AssetRetirementObligationForeignCurrencyTranslation,-1000.000,22000.000,14000.000,7000.000,-2000.000,57000.000,3000.000,52000.000,16000.000,65000.000,33000.000,-63000.000,109000.000,37000.000,28000.000,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,120000.000,,-391000.000,-480000.000,-315000.000,,0.000
CapitalLeasesIndemnificationAgreementsPayments,-17000.000,,,,-22000.000,,,,-18000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,1094000.000,,,,2427000.000,,,,1276000.000,,,,-1148000.000,,,,150000.000
ConvertiblePreferredDividendsNetOfTax,-4000.000,-4000.000,-4000.000,-4000.000,-4000.000,-4000.000,,,,,,,,,,,
CostOfRevenue,8410000.000,8195000.000,-8325000.000,-42606000.000,10567000.000,13776000.000,16641000.000,16734000.000,16525000.000,14933000.000,16293000.000,15877000.000,14839000.000,17069000.000,17194000.000,15428000.000,16867000.000
DebtInstrumentInterestRateDuringPeriod,0.050,,,,,,,,,,,,,,,,
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAccumulatedAmortizationAdjustment,,,,,,,,,213000.000,,,,90000.000,,,,90000.000
DepreciationAndAmortization,468000.000,,,,615000.000,,,,776000.000,,,,1003000.000,,,,1036000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,,92000.000,,,,-650000.000,,,,-610000.000
DividendsPreferredStock,,,,,,,4000.000,,3000.000,3000.000,3000.000,-21000.000,3000.000,3000.000,3000.000,-21000.000,3000.000
EarningsPerShareBasic,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.010,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,-0.010
EarningsPerShareDiluted,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.010,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,-0.010
EffectOfExchangeRateOnCashAndCashEquivalents,1000.000,,,,2000.000,,,,-16000.000,,,,-109000.000,,,,-53000.000
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,8313000.000,8540000.000,,10949000.000,12753000.000,14470000.000,14474000.000,,,,,,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,4066000.000,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,0.000,,,,0.000,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,0.900,,,,0.700,,,,
