,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,12815.000,-13635.000,-14455.000,-15275.000,-16095.000,-16920.000,17745.000,18570.000
AdditionalPaidInCapital,252030.000,252030.000,252030.000,252030.000,252030.000,252030.000,252030.000,262030.000
Assets,12307.000,15393.000,26493.000,18769.000,12657.000,41293.000,8399.000,5856.000
AssetsCurrent,1656.000,5562.000,17482.000,10578.000,5286.000,34747.000,2678.000,960.000
Cash,1656.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,1656.000,5562.000,17482.000,10578.000,5286.000,34747.000,2678.000,960.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,16070000.000,16070000.000,16070000.000,16070000.000,16070000.000,16070000.000,16070000.000,16070000.000
CommonStockSharesOutstanding,16070000.000,16070000.000,16070000.000,16070000.000,16070000.000,16070000.000,16070000.000,16070000.000
CommonStockValue,1607.000,1607.000,1607.000,1607.000,1607.000,1607.000,1607.000,1607.000
DeferredTaxAssetsGross,279430.000,,,,320000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,279430.000,,,,320000.000,,,
DeferredTaxAssetsValuationAllowance,279430.000,,,,-320000.000,,,
DueFromRelatedParties,,9000.000,4100.000,4100.000,4100.000,4100.000,4100.000,4100.000
DueToOfficersOrStockholdersCurrent,8100.000,,,,,,,
DueToOfficersOrStockholdersNoncurrent,30000.000,,,,,,,
DueToRelatedPartiesCurrent,,9100.000,4100.000,4100.000,4100.000,4100.000,4100.000,4100.000
EquityMethodInvestmentOwnershipPercentage,1.000,,,,,,,
InterestPayableCurrent,,1633.000,4272.000,7600.000,11771.000,16725.000,25102.000,33716.000
Liabilities,38100.000,60733.000,98372.000,121700.000,145871.000,200825.000,209202.000,227816.000
LiabilitiesAndStockholdersEquity,12307.000,15393.000,26493.000,18769.000,12657.000,41293.000,8399.000,5856.000
LiabilitiesCurrent,8100.000,20733.000,18372.000,21700.000,25871.000,70825.000,79202.000,87816.000
LiabilitiesNoncurrent,,,,,,,130000.000,140000.000
LongTermDebt,30000.000,40000.000,80000.000,100000.000,120000.000,130000.000,,
NotesPayableRelatedPartiesClassifiedCurrent,,10000.000,10000.000,10000.000,10000.000,50000.000,50000.000,50000.000
NotesPayableRelatedPartiesNoncurrent,,40000.000,80000.000,100000.000,120000.000,130000.000,130000.000,140000.000
OperatingLossCarryforwards,279000.000,,,,320000.000,,,
OperatingLossCarryforwardsValuationAllowance,18000.000,,,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
PropertyPlantAndEquipmentGross,23466.000,23466.000,23466.000,23466.000,23466.000,23466.000,23466.000,23466.000
PropertyPlantAndEquipmentNet,10651.000,9831.000,9011.000,8191.000,7371.000,6546.000,5721.000,4896.000
RetainedEarningsAccumulatedDeficit,-279430.000,-298977.000,-325516.000,-356568.000,-386851.000,-413170.000,-454440.000,-485597.000
StockholdersEquity,-25793.000,-45340.000,-71879.000,-102931.000,-133214.000,-159533.000,-200803.000,-221960.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-25793.000,-45340.000,-71879.000,-102931.000,-133214.000,-159532.000,-200803.000,-221960.000
