,2014-05-31,2014-08-31,2014-11-30
CashPeriodIncreaseDecrease,1900.000,,
CostOfRevenue,,,864.000
CostsAndExpenses,43100.000,18340.000,6099.000
EarningsPerShareBasicAndDiluted,-0.000,0.000,0.000
GeneralAndAdministrativeExpense,43100.000,18340.000,6099.000
GrossProfit,,,336.000
NetCashProvidedByUsedInOperatingActivities,-1100.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1100.000,,
NetIncomeLoss,-43100.000,-18340.000,-5763.000
Revenues,,,1200.000
SalesRevenueNet,,,1200.000
WeightedAverageNumberOfSharesOutstandingBasic,55847826.000,80861483.000,11860840.000
