,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AdjustmentsToAdditionalPaidInCapitalOther,,,,,32426.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-14214.000,,,,,
EarningsPerShareBasicAndDiluted,,,,,0.000,0.000
GeneralAndAdministrativeExpense,15831.000,9621.000,9807.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-15831.000,-9621.000,-9807.000,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,,,
IncomeTaxesPaidNet,0.000,,,,,
IncreaseDecreaseInAccountsPayable,1617.000,,,,-3368.000,
InterestPaid,0.000,,,,,
NetCashProvidedByUsedInFinancingActivities,0.000,,,,11629.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,11629.000,
NetCashProvidedByUsedInOperatingActivities,-14214.000,,,,-11629.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-14214.000,,,,-11629.000,
NetIncomeLoss,-15831.000,-9621.000,-9807.000,-8931.000,-8261.000,-23689.000
OperatingExpenses,,,,,8261.000,23689.000
OperatingIncomeLoss,-15831.000,-9621.000,-9807.000,,,
OtherGeneralAndAdministrativeExpense,,,,,,918.000
OtherGeneralExpense,,,,,,601.000
ProceedsFromContributedCapital,0.000,,,,,
ProceedsFromContributionsFromParent,,,,,11629.000,
ProceedsFromIssuanceOfCommonStock,0.000,,,,,
ProfessionalFees,,,,,8261.000,22170.000
Revenues,0.000,0.000,0.000,,0.000,
SalesRevenueNet,0.000,0.000,0.000,,0.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10300000.000,10300000.000,10300000.000,-20600000.000,10300000.000,10300000.000
