,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdjustmentForAmortization,574965.000,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,128245.000,-179602.000,161611.000,236026.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,77155.000,11667.000,115501.000,84936.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,89593.000,7383.000,81628.000,90650.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,0.000,0.000,221.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,776481.000,,,
AllowanceForLoanAndLeaseLossesProvisionForLossNet,-768517.000,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,7964.000,,,
AllowanceForLoanAndLeaseLossesWriteOffs,997279.000,703574.000,171743.000,217282.000
AllowanceForLoanAndLeaseLossesWriteoffsNet,,703574.000,171743.000,217061.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,110976.000,136587.000
AvailableForSaleDebtSecuritiesGrossUnrealizedGain,,,,859369.000
AvailableForSaleDebtSecuritiesGrossUnrealizedLoss,,,,282696.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,16921.000,181652.000,107364.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,749573.000,189794.000,282696.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,732652.000,8142.000,175332.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,446048.000,344160.000,858595.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,45503.000,15675.000,282696.000
BankOwnedLifeInsuranceIncome,40183.000,23880.000,3937.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,7645468.000,-9297346.000,-3590090.000,18962986.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldAccretion,1563011.000,1481877.000,1077484.000,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldPeriodIncreaseDecrease,20805.000,,,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldReclassificationsFromNonaccretableDifference,,549840.000,530696.000,1311425.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldReclassificationsToNonaccretableDifference,,-2321405.000,862642.000,1147594.000
ComprehensiveIncomeNetOfTax,-196236.000,-389031.000,-30524.000,25581.000
